,logFC,PValue,FDR
ENSSSCG00000012452,-0.887458979081587,0.281300932237226,0.991958763928772
ENSSSCG00000016853,0.888725027304819,0.281390433067593,0.992083734336867
ENSSSCG00000017952,-0.896511248720814,0.281579232185667,0.992558680337912
ENSSSCG00000017822,-0.887172889328793,0.281757933767194,0.992997857223311
ENSSSCG00000010517,-0.887099788638788,0.281908454046893,0.99333756532537
ENSSSCG00000007171,-0.901737251262235,0.281993507281661,0.99344650645532
ENSSSCG00000028620,-0.8873084899025,0.282168822819743,0.993607152943034
ENSSSCG00000014028,0.885775853340096,0.282267654696428,0.993607152943034
ENSSSCG00000063000,0.910117788713633,0.282284944082503,0.993607152943034
ENSSSCG00000023229,0.888728941225199,0.282430076431643,0.993607152943034
ENSSSCG00000026943,-0.891826085317545,0.28246587097488,0.993607152943034
ENSSSCG00000002933,0.893596078763164,0.282527166822,0.993607152943034
ENSSSCG00000016856,0.950743189291649,0.28256508648547,0.993607152943034
ENSSSCG00000001646,0.88528043596932,0.282588113358729,0.993607152943034
ENSSSCG00000015276,0.887183054166155,0.282723598801961,0.993607152943034
ENSSSCG00000063437,-1.02930827212453,0.282752115581192,0.993607152943034
ENSSSCG00000043890,-1.02930827212453,0.282752115581192,0.993607152943034
ENSSSCG00000017494,0.952599621071343,0.282844486545937,0.993607152943034
ENSSSCG00000029547,0.88417411490186,0.282865750743083,0.993607152943034
ENSSSCG00000008942,0.883628354028658,0.282906624717593,0.993607152943034
ENSSSCG00000004199,0.884058620748692,0.282919865244897,0.993607152943034
ENSSSCG00000031799,0.891423358908375,0.282998740435598,0.993607152943034
ENSSSCG00000014900,-0.939266319267336,0.283013709794193,0.993607152943034
ENSSSCG00000007240,-0.939266319267336,0.283013709794193,0.993607152943034
ENSSSCG00000034864,-0.895088365132374,0.283193881942124,0.993809581767604
ENSSSCG00000039962,0.882751800528543,0.28340848773975,0.993809581767604
ENSSSCG00000009090,0.883725707404294,0.283538819627319,0.993809581767604
ENSSSCG00000004415,0.882295545321256,0.283690060687864,0.993809581767604
ENSSSCG00000060843,0.889332139480985,0.283732991010648,0.993809581767604
ENSSSCG00000053766,0.959113503066945,0.283788857853325,0.993809581767604
ENSSSCG00000028019,-0.886030327967938,0.283848960699551,0.993809581767604
ENSSSCG00000003048,0.892240045138326,0.284143243588066,0.993809581767604
ENSSSCG00000026042,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000047073,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000021971,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000042093,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000010647,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000055073,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000033834,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000022986,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000051948,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000006169,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000059460,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000061150,-1.08633337173632,0.28416961347805,0.993809581767604
ENSSSCG00000035392,0.881417757043215,0.284208636320439,0.993809581767604
ENSSSCG00000040056,0.881643869810626,0.284431470905977,0.994399299408569
ENSSSCG00000037264,-0.882509051866718,0.284512067170305,0.99449160850329
ENSSSCG00000032416,-0.896558152368655,0.284665484477731,0.994838374719263
ENSSSCG00000047793,0.967526186510907,0.284928794897694,0.995295760091606
ENSSSCG00000055522,0.881509638638387,0.284940690812318,0.995295760091606
ENSSSCG00000010840,-0.931159805949386,0.284959071632134,0.995295760091606
ENSSSCG00000036549,-0.879720815483992,0.285127325469313,0.995693920016625
ENSSSCG00000009958,-0.97515509047953,0.285289743075218,0.996071551593097
ENSSSCG00000008937,0.970903227667426,0.28536216551413,0.996134886693895
ENSSSCG00000038132,0.878607888940219,0.285556662276023,0.996480984300206
ENSSSCG00000035845,-0.880404672261491,0.2855699142518,0.996480984300206
ENSSSCG00000014038,0.87913918236297,0.285663082984866,0.996616584763361
ENSSSCG00000010317,-0.883886157393557,0.285734629625277,0.996676713220577
ENSSSCG00000016969,-0.907797035153997,0.285844337931577,0.996869906001972
ENSSSCG00000061347,-0.877704952642421,0.285953666752916,0.996880885017851
ENSSSCG00000017995,0.879963597655963,0.285979477000374,0.996880885017851
ENSSSCG00000037766,-0.882659671527317,0.286010454995313,0.996880885017851
ENSSSCG00000043670,0.978809813799748,0.286324912000608,0.997787402226199
ENSSSCG00000030155,0.877611241132969,0.28641367485842,0.99790722371879
ENSSSCG00000008799,-0.878590165897442,0.286578858846882,0.998293211598164
ENSSSCG00000034473,0.98347841070503,0.286860444023009,0.999084457822401
ENSSSCG00000039264,0.875540874605325,0.287052618761919,0.999564062030355
ENSSSCG00000045735,-0.879729081491654,0.287108918844873,0.999570436297147
ENSSSCG00000013893,0.878110778282212,0.287334477475628,0.999791955937091
ENSSSCG00000017996,0.915509991749212,0.287522500419089,0.999791955937091
ENSSSCG00000034540,0.881754788958982,0.287551827243913,0.999791955937091
ENSSSCG00000021206,-0.887548019060191,0.287617241980132,0.999791955937091
ENSSSCG00000012004,-0.992905732084821,0.287843170142215,0.999791955937091
ENSSSCG00000017723,-0.992905732084821,0.287843170142215,0.999791955937091
ENSSSCG00000011304,0.876200615323077,0.287866187854002,0.999791955937091
ENSSSCG00000005352,0.994736982845975,0.28805650372941,0.999791955937091
ENSSSCG00000061933,0.994736982845975,0.28805650372941,0.999791955937091
ENSSSCG00000029284,0.994736982845975,0.28805650372941,0.999791955937091
ENSSSCG00000054055,0.994736982845975,0.28805650372941,0.999791955937091
ENSSSCG00000028126,0.881841441531446,0.288120574191506,0.999791955937091
ENSSSCG00000028633,0.874758345563618,0.288172138496113,0.999791955937091
ENSSSCG00000016510,0.878440149703961,0.288358361732597,0.999791955937091
ENSSSCG00000001824,0.87517039325515,0.288432760627235,0.999791955937091
ENSSSCG00000010449,0.883946239309859,0.288449880793177,0.999791955937091
ENSSSCG00000034843,0.873742118716851,0.288528269295984,0.999791955937091
ENSSSCG00000023320,1.00161006654931,0.288723611819328,0.999791955937091
ENSSSCG00000055086,0.87651626186114,0.288805526653252,0.999791955937091
ENSSSCG00000014436,0.87310777499149,0.288855085069487,0.999791955937091
ENSSSCG00000002266,0.872910708343415,0.28900589800218,0.999791955937091
ENSSSCG00000060561,0.885274559786849,0.289039651623592,0.999791955937091
ENSSSCG00000002752,0.878712510493849,0.289242076771806,0.999791955937091
ENSSSCG00000009885,0.872316204398848,0.289369201574426,0.999791955937091
ENSSSCG00000062818,1.0095761773916,0.289440304495618,0.999791955937091
ENSSSCG00000060729,1.0095761773916,0.289440304495618,0.999791955937091
ENSSSCG00000023706,1.0095761773916,0.289440304495618,0.999791955937091
ENSSSCG00000054712,1.0095761773916,0.289440304495618,0.999791955937091
ENSSSCG00000006678,0.892252754450371,0.289485308397851,0.999791955937091
ENSSSCG00000010235,0.873911544240872,0.289499698376033,0.999791955937091
ENSSSCG00000056661,0.884798386048684,0.289507431164951,0.999791955937091
ENSSSCG00000022162,-0.876683044557898,0.289589812040254,0.999791955937091
ENSSSCG00000001765,-0.88535121770362,0.289626174022207,0.999791955937091
ENSSSCG00000023423,0.871619053884637,0.289718908741265,0.999791955937091
ENSSSCG00000016900,0.918088603903708,0.289935242470787,0.999791955937091
ENSSSCG00000050759,1.01891873165352,0.290207437495017,0.999791955937091
ENSSSCG00000045200,0.871302721145378,0.29033901083951,0.999791955937091
ENSSSCG00000062509,0.918535897012672,0.290347921266137,0.999791955937091
ENSSSCG00000056862,0.8728874240074,0.290451807254587,0.999791955937091
ENSSSCG00000040162,-0.869914968459015,0.29045703953563,0.999791955937091
ENSSSCG00000007585,-0.869064071388719,0.290554309160384,0.999791955937091
ENSSSCG00000038949,-0.898400880931866,0.290598700520882,0.999791955937091
ENSSSCG00000003218,-0.943035737589372,0.290715141700026,0.999791955937091
ENSSSCG00000033728,-0.943035737589372,0.290715141700026,0.999791955937091
ENSSSCG00000005856,-0.943035737589372,0.290715141700026,0.999791955937091
ENSSSCG00000022034,-0.876363515261212,0.290891383967062,0.999791955937091
ENSSSCG00000009916,-0.870908771203135,0.290937475815026,0.999791955937091
ENSSSCG00000009772,-0.868494658091706,0.290965624843734,0.999791955937091
ENSSSCG00000009399,-0.901004125077758,0.291014902038371,0.999791955937091
ENSSSCG00000054042,1.03002847124023,0.291022555360412,0.999791955937091
ENSSSCG00000056843,1.03002847124023,0.291022555360412,0.999791955937091
ENSSSCG00000037997,-0.879068950649564,0.291033626837573,0.999791955937091
ENSSSCG00000059895,-0.869648224310341,0.291118322446792,0.999791955937091
ENSSSCG00000036656,0.870600150411629,0.291137125224929,0.999791955937091
ENSSSCG00000002414,-0.868631304054682,0.291180937669867,0.999791955937091
ENSSSCG00000011864,-0.871827094633395,0.29125474555203,0.999791955937091
ENSSSCG00000015350,0.886239278833423,0.291274041104444,0.999791955937091
ENSSSCG00000005916,0.869350491466681,0.291374410397837,0.999791955937091
ENSSSCG00000028431,-0.8682741688697,0.291605566819441,0.999791955937091
ENSSSCG00000057097,0.873585620905128,0.291609054033081,0.999791955937091
ENSSSCG00000015334,0.867563863332965,0.291614351029859,0.999791955937091
ENSSSCG00000038112,0.920034075362786,0.29171781435315,0.999791955937091
ENSSSCG00000016901,0.920034075362786,0.29171781435315,0.999791955937091
ENSSSCG00000022906,-0.874467328324145,0.291838999295846,0.999791955937091
ENSSSCG00000018450,1.04345962473966,0.291876685767502,0.999791955937091
ENSSSCG00000060612,1.04345962473966,0.291876685767502,0.999791955937091
ENSSSCG00000062634,1.04345962473966,0.291876685767502,0.999791955937091
ENSSSCG00000036584,0.871996441280478,0.292106557658208,0.999791955937091
ENSSSCG00000048095,0.871904834177528,0.292166392928435,0.999791955937091
ENSSSCG00000051336,0.920593381011314,0.292224403281819,0.999791955937091
ENSSSCG00000031219,0.870435548710323,0.29234532992302,0.999791955937091
ENSSSCG00000021259,0.877569770872352,0.292472074226548,0.999791955937091
ENSSSCG00000024621,0.867776189205298,0.292551190291211,0.999791955937091
ENSSSCG00000021161,-0.870445566910294,0.292554647148351,0.999791955937091
ENSSSCG00000023806,-0.869065286618484,0.292626874618357,0.999791955937091
ENSSSCG00000017785,0.866698643827943,0.292650865321876,0.999791955937091
ENSSSCG00000035456,0.866186993282722,0.292698082961569,0.999791955937091
ENSSSCG00000001691,-0.868699659966095,0.292737657131428,0.999791955937091
ENSSSCG00000056817,1.06002549537809,0.292748119865968,0.999791955937091
ENSSSCG00000061104,1.06002549537809,0.292748119865968,0.999791955937091
ENSSSCG00000042826,1.06002549537809,0.292748119865968,0.999791955937091
ENSSSCG00000039649,1.06002549537809,0.292748119865968,0.999791955937091
ENSSSCG00000061692,1.06002549537809,0.292748119865968,0.999791955937091
ENSSSCG00000013916,1.06002549537809,0.292748119865968,0.999791955937091
ENSSSCG00000018685,1.06002549537809,0.292748119865968,0.999791955937091
ENSSSCG00000012402,1.06002549537809,0.292748119865968,0.999791955937091
ENSSSCG00000009314,1.06002549537809,0.292748119865968,0.999791955937091
ENSSSCG00000026502,-0.86815092556291,0.292858375826756,0.999791955937091
ENSSSCG00000015136,-0.914473600651403,0.293012563755808,0.999791955937091
ENSSSCG00000060789,0.921819066549159,0.293325513044434,0.999791955937091
ENSSSCG00000022649,-0.867534018409388,0.293336891865816,0.999791955937091
ENSSSCG00000006202,0.864576073181352,0.293376028480127,0.999791955937091
ENSSSCG00000036342,0.899801942772496,0.293392872506219,0.999791955937091
ENSSSCG00000011033,-0.864098101360319,0.29340436464877,0.999791955937091
ENSSSCG00000000926,0.865390527672084,0.293537225346699,0.999791955937091
ENSSSCG00000063262,1.0809700937375,0.293589895160409,0.999791955937091
ENSSSCG00000002270,1.0809700937375,0.293589895160409,0.999791955937091
ENSSSCG00000038007,-0.870638403052834,0.293622078365941,0.999791955937091
ENSSSCG00000001475,-0.863855351377357,0.29366588196632,0.999791955937091
ENSSSCG00000002697,-0.867981607245819,0.294008912070859,0.999791955937091
ENSSSCG00000004170,-0.873194994132887,0.294044488017073,0.999791955937091
ENSSSCG00000004029,0.862950974053833,0.294224685143094,0.999791955937091
ENSSSCG00000031703,1.10829732180536,0.294303325081295,0.999791955937091
ENSSSCG00000058891,1.10829732180536,0.294303325081295,0.999791955937091
ENSSSCG00000046782,1.10829732180536,0.294303325081295,0.999791955937091
ENSSSCG00000053111,1.10829732180536,0.294303325081295,0.999791955937091
ENSSSCG00000031418,1.10829732180536,0.294303325081295,0.999791955937091
ENSSSCG00000022091,1.10829732180536,0.294303325081295,0.999791955937091
ENSSSCG00000000540,1.10829732180536,0.294303325081295,0.999791955937091
ENSSSCG00000060441,1.10829732180536,0.294303325081295,0.999791955937091
ENSSSCG00000016668,1.10829732180536,0.294303325081295,0.999791955937091
ENSSSCG00000017232,-0.862243567511745,0.294348354316911,0.999791955937091
ENSSSCG00000015277,0.862717800250045,0.294473643467661,0.999791955937091
ENSSSCG00000058119,1.14545738268588,0.294678203038327,0.999791955937091
ENSSSCG00000048207,1.14545738268588,0.294678203038327,0.999791955937091
ENSSSCG00000055435,1.14545738268588,0.294678203038327,0.999791955937091
ENSSSCG00000053359,1.14545738268588,0.294678203038327,0.999791955937091
ENSSSCG00000051124,1.14545738268588,0.294678203038327,0.999791955937091
ENSSSCG00000014618,1.14545738268588,0.294678203038327,0.999791955937091
ENSSSCG00000050894,1.14545738268588,0.294678203038327,0.999791955937091
ENSSSCG00000061765,1.14545738268588,0.294678203038327,0.999791955937091
ENSSSCG00000060830,1.14545738268588,0.294678203038327,0.999791955937091
ENSSSCG00000050765,1.14545738268588,0.294678203038327,0.999791955937091
ENSSSCG00000014000,-0.891687208031154,0.294678238706816,0.999791955937091
ENSSSCG00000015748,-0.891687208031154,0.294678238706816,0.999791955937091
ENSSSCG00000054316,-0.863003394831583,0.294769597425651,0.999791955937091
ENSSSCG00000009817,0.870060911235824,0.294850107821129,0.999791955937091
ENSSSCG00000020885,-0.862739607728878,0.294948327916944,0.999791955937091
ENSSSCG00000002660,0.86243034947397,0.294966548291295,0.999791955937091
ENSSSCG00000017727,0.862068860719415,0.295005293750206,0.999791955937091
ENSSSCG00000012686,-0.862827797785959,0.295160645412489,0.999791955937091
ENSSSCG00000008044,-0.864482516544138,0.295170384574167,0.999791955937091
ENSSSCG00000046234,0.923981952269062,0.295238734104413,0.999791955937091
ENSSSCG00000010925,-0.860545433974453,0.295314117795059,0.999791955937091
ENSSSCG00000016581,-0.860412825727109,0.295508349012749,0.999791955937091
ENSSSCG00000047070,-0.936211421249494,0.295732762130331,0.999791955937091
ENSSSCG00000002378,0.863474525629974,0.295740345283697,0.999791955937091
ENSSSCG00000027340,0.86151062389234,0.295806229804778,0.999791955937091
ENSSSCG00000050531,-1.08460239817111,0.295952341929058,0.999791955937091
ENSSSCG00000022055,-1.08460239817111,0.295952341929058,0.999791955937091
ENSSSCG00000054603,0.899591186810902,0.295963378750139,0.999791955937091
ENSSSCG00000011765,-0.864621074925089,0.29597825102164,0.999791955937091
ENSSSCG00000014347,0.882242847059288,0.296004017652317,0.999791955937091
ENSSSCG00000039542,-0.860617694282866,0.296006685535336,0.999791955937091
ENSSSCG00000034036,0.85968918835,0.296100759245044,0.999791955937091
ENSSSCG00000009240,-0.864390824779524,0.296164717320835,0.999791955937091
ENSSSCG00000061932,-0.867618129893607,0.296244366584775,0.999791955937091
ENSSSCG00000014897,-0.865341811117813,0.296380919699443,0.999791955937091
ENSSSCG00000007522,-0.859639923431132,0.296388179067237,0.999791955937091
ENSSSCG00000015082,0.862245730578786,0.296487805318258,0.999791955937091
ENSSSCG00000003133,-0.909174025359871,0.296500833130604,0.999791955937091
ENSSSCG00000004302,-0.86083887797901,0.296513832332799,0.999791955937091
ENSSSCG00000031262,0.858181386719794,0.296556914880448,0.999791955937091
ENSSSCG00000022722,0.881749408666409,0.296586956795793,0.999791955937091
ENSSSCG00000056124,0.925697579859105,0.296729792511213,0.999791955937091
ENSSSCG00000030016,-0.862305385897363,0.296871823228144,0.999791955937091
ENSSSCG00000000164,0.859078016215521,0.296915999755312,0.999791955937091
ENSSSCG00000004358,-0.860439118291425,0.296971538748662,0.999791955937091
ENSSSCG00000015937,-0.85997304828521,0.297059545221649,0.999791955937091
ENSSSCG00000006720,0.87707400457186,0.297094262273036,0.999791955937091
ENSSSCG00000011664,0.860391519460279,0.297111228593857,0.999791955937091
ENSSSCG00000003046,-0.857428038503399,0.297250364019199,0.999791955937091
ENSSSCG00000029752,0.858257485226431,0.297269240609448,0.999791955937091
ENSSSCG00000051419,-0.877909154741379,0.297282805353885,0.999791955937091
ENSSSCG00000005490,0.859759385489388,0.297433446300301,0.999791955937091
ENSSSCG00000003888,-0.867522415725777,0.297514970329978,0.999791955937091
ENSSSCG00000059164,0.926656946808215,0.297553546860244,0.999791955937091
ENSSSCG00000006726,-0.857022060296431,0.297575017005672,0.999791955937091
ENSSSCG00000013517,-0.866359990613533,0.297648936067511,0.999791955937091
ENSSSCG00000026964,0.857135761783381,0.29767183453205,0.999791955937091
ENSSSCG00000013598,-0.863195003218365,0.297837418576231,0.999791955937091
ENSSSCG00000013244,0.857579989919865,0.297838195478868,0.999791955937091
ENSSSCG00000000958,0.856370409785567,0.298019636949451,0.999791955937091
ENSSSCG00000010494,-0.856050036927037,0.298071317385202,0.999791955937091
ENSSSCG00000025343,-0.861895288058227,0.298083602976342,0.999791955937091
ENSSSCG00000011624,-0.866616683948236,0.298155505991093,0.999791955937091
ENSSSCG00000029553,0.858332778745816,0.298180119015075,0.999791955937091
ENSSSCG00000032216,0.856729738523248,0.298380398442574,0.999791955937091
ENSSSCG00000015035,0.862909880784313,0.298410977486078,0.999791955937091
ENSSSCG00000055642,0.88010366977236,0.298529490556747,0.999791955937091
ENSSSCG00000010597,0.865723064079355,0.298571978115907,0.999791955937091
ENSSSCG00000007675,-0.855894231057783,0.298671311351947,0.999791955937091
ENSSSCG00000015973,-0.855034019314782,0.298766364091799,0.999791955937091
ENSSSCG00000001203,0.857890136076757,0.298807432760795,0.999791955937091
ENSSSCG00000004221,-0.859087145785248,0.298846263898285,0.999791955937091
ENSSSCG00000017168,-0.854604026995187,0.298895524456512,0.999791955937091
ENSSSCG00000002554,0.867879367235401,0.298899681791623,0.999791955937091
ENSSSCG00000011918,0.865058852571979,0.299051828665913,0.999791955937091
ENSSSCG00000017181,-0.884506804264023,0.299074787576064,0.999791955937091
ENSSSCG00000014899,-0.857706167055296,0.299084444854751,0.999791955937091
ENSSSCG00000006345,-0.878211319719217,0.2991341758926,0.999791955937091
ENSSSCG00000003653,-0.854573355200739,0.299421359377483,0.999791955937091
ENSSSCG00000025826,0.853873324512556,0.299789992362731,0.999791955937091
ENSSSCG00000034746,0.865086639646184,0.299908903153365,0.999791955937091
ENSSSCG00000043519,-0.942146276950116,0.299909518429707,0.999791955937091
ENSSSCG00000038701,-0.942146276950116,0.299909518429707,0.999791955937091
ENSSSCG00000015126,0.853078793427251,0.299973732609839,0.999791955937091
ENSSSCG00000057035,-0.903559888211834,0.300214495264044,0.999791955937091
ENSSSCG00000056792,-0.903559888211834,0.300214495264044,0.999791955937091
ENSSSCG00000029227,-0.857995997297358,0.300385164413175,0.999791955937091
ENSSSCG00000057246,0.93005035897998,0.300410900039315,0.999791955937091
ENSSSCG00000009832,0.85835345053417,0.300468610117486,0.999791955937091
ENSSSCG00000002716,-0.868814768639745,0.30050369960493,0.999791955937091
ENSSSCG00000035628,-0.852568119525042,0.300572860891564,0.999791955937091
ENSSSCG00000041424,0.856304340441282,0.300599792712657,0.999791955937091
ENSSSCG00000053955,0.873442567275441,0.300659824695775,0.999791955937091
ENSSSCG00000016109,-0.852791454038789,0.300677578414705,0.999791955937091
ENSSSCG00000040719,0.85874694392439,0.300820240422433,0.999791955937091
ENSSSCG00000003726,-0.863045428841749,0.300901446686679,0.999791955937091
ENSSSCG00000015237,-0.859366628803276,0.300970497093397,0.999791955937091
ENSSSCG00000047003,0.86126519725327,0.301040144444095,0.999791955937091
ENSSSCG00000003486,-0.851852778761225,0.301049677689337,0.999791955937091
ENSSSCG00000016258,-0.857284711624694,0.301212664042914,0.999791955937091
ENSSSCG00000036613,-0.928760230242455,0.301234925474382,0.999791955937091
ENSSSCG00000011176,-0.928760230242455,0.301234925474382,0.999791955937091
ENSSSCG00000051473,0.931393513108164,0.301518133961681,0.999791955937091
ENSSSCG00000056865,-0.853436902027098,0.301535445382712,0.999791955937091
ENSSSCG00000026486,-1.01522142916603,0.301542496931777,0.999791955937091
ENSSSCG00000040467,-1.01522142916603,0.301542496931777,0.999791955937091
ENSSSCG00000000854,-1.01522142916603,0.301542496931777,0.999791955937091
ENSSSCG00000048448,0.885289566909936,0.30159049361197,0.999791955937091
ENSSSCG00000010337,0.877426239508393,0.301684112637695,0.999791955937091
ENSSSCG00000012638,-0.861362378593873,0.301881560224418,0.999791955937091
ENSSSCG00000054264,-0.855146084809741,0.302193020439963,0.999791955937091
ENSSSCG00000011133,0.853079158524968,0.302210849069072,0.999791955937091
ENSSSCG00000009613,-0.851953196451087,0.302330520906173,0.999791955937091
ENSSSCG00000047060,0.8680896571151,0.302385834502692,0.999791955937091
ENSSSCG00000024481,0.848268412555674,0.302495796440702,0.999791955937091
ENSSSCG00000003826,0.852401918450298,0.302514412187063,0.999791955937091
ENSSSCG00000018028,0.850498637140464,0.302565471501513,0.999791955937091
ENSSSCG00000057020,0.93286873504782,0.302719097608907,0.999791955937091
ENSSSCG00000005300,-0.847182669506264,0.302790587085207,0.999791955937091
ENSSSCG00000006078,-0.859655050401207,0.302877850427013,0.999791955937091
ENSSSCG00000059043,0.89901213301434,0.302895045930867,0.999791955937091
ENSSSCG00000047818,0.89901213301434,0.302895045930867,0.999791955937091
ENSSSCG00000037914,0.852875004147465,0.302904143584014,0.999791955937091
ENSSSCG00000035388,0.850497393106557,0.302928218690159,0.999791955937091
ENSSSCG00000016554,-0.854264024927292,0.303228027228608,0.999791955937091
ENSSSCG00000007027,0.847440824658553,0.303268278621229,0.999791955937091
ENSSSCG00000011121,-0.854035883947325,0.303300451440534,0.999791955937091
ENSSSCG00000002640,0.846627867887898,0.303317064114563,0.999791955937091
ENSSSCG00000031776,0.854981159458298,0.303318554703296,0.999791955937091
ENSSSCG00000008943,0.849382246481883,0.303424715361189,0.999791955937091
ENSSSCG00000004390,0.84824334730887,0.303466296471644,0.999791955937091
ENSSSCG00000010399,-0.846838094014607,0.303519433725866,0.999791955937091
ENSSSCG00000045084,0.849408417851623,0.303522672233476,0.999791955937091
ENSSSCG00000014081,0.851064520396708,0.303584519229081,0.999791955937091
ENSSSCG00000003875,-0.846101449307121,0.303792725593069,0.999791955937091
ENSSSCG00000023745,0.883885052266015,0.304001104873915,0.999791955937091
ENSSSCG00000004612,0.846136660774655,0.304233743389241,0.999791955937091
ENSSSCG00000003049,-0.97610091973012,0.30424792655174,0.999791955937091
ENSSSCG00000052617,-0.97610091973012,0.30424792655174,0.999791955937091
ENSSSCG00000040359,-0.97610091973012,0.30424792655174,0.999791955937091
ENSSSCG00000022026,-0.97610091973012,0.30424792655174,0.999791955937091
ENSSSCG00000011299,-0.846763023836914,0.304247945040581,0.999791955937091
ENSSSCG00000005832,0.844578181074217,0.304307265881058,0.999791955937091
ENSSSCG00000021464,-0.852675128206351,0.304333038089871,0.999791955937091
ENSSSCG00000010276,-0.848292092863634,0.304386738501135,0.999791955937091
ENSSSCG00000004018,0.8446262376451,0.304441680994424,0.999791955937091
ENSSSCG00000002457,-0.845605125935942,0.304447760213932,0.999791955937091
ENSSSCG00000002831,-0.892817846656916,0.304607084103023,0.999791955937091
ENSSSCG00000052437,0.898864202978999,0.304635816733674,0.999791955937091
ENSSSCG00000021343,-0.852151727263387,0.304840580145133,0.999791955937091
ENSSSCG00000013040,-0.856165423180456,0.30492056327991,0.999791955937091
ENSSSCG00000025406,0.844569340083416,0.304927083864984,0.999791955937091
ENSSSCG00000032404,0.848527770131885,0.305028920552586,0.999791955937091
ENSSSCG00000016871,-0.846775961154637,0.305064939892253,0.999791955937091
ENSSSCG00000035212,0.844439863377788,0.305247413161467,0.999791955937091
ENSSSCG00000001814,0.842653739390447,0.305376551881672,0.999791955937091
ENSSSCG00000035987,-0.853962383429751,0.305379471732947,0.999791955937091
ENSSSCG00000004324,-0.845605460045484,0.305403675337138,0.999791955937091
ENSSSCG00000003401,0.843253528727205,0.305413784052551,0.999791955937091
ENSSSCG00000014062,0.853193215387528,0.305435452077578,0.999791955937091
ENSSSCG00000008213,0.936301797794825,0.305454029287721,0.999791955937091
ENSSSCG00000014003,0.843782411396378,0.305490334588737,0.999791955937091
ENSSSCG00000012828,-0.856027773335699,0.305682202090107,0.999791955937091
ENSSSCG00000010577,-0.950979444125579,0.305758658961269,0.999791955937091
ENSSSCG00000052236,-0.950979444125579,0.305758658961269,0.999791955937091
ENSSSCG00000005761,0.843758743170623,0.305916605303323,0.999791955937091
ENSSSCG00000014247,-0.8417501989759,0.306183128569222,0.999791955937091
ENSSSCG00000036476,0.841582840512043,0.30618345042806,0.999791955937091
ENSSSCG00000021874,-0.845560964961636,0.306359964968523,0.999791955937091
ENSSSCG00000036542,0.843255397137761,0.306500582748049,0.999791955937091
ENSSSCG00000015089,0.848572729715087,0.306538023481505,0.999791955937091
ENSSSCG00000002544,0.841585148757343,0.30666560540148,0.999791955937091
ENSSSCG00000032080,0.850610907782159,0.30667801344079,0.999791955937091
ENSSSCG00000037158,0.842292181626702,0.306678828819255,0.999791955937091
ENSSSCG00000058633,-0.933480770567817,0.306685785825788,0.999791955937091
ENSSSCG00000051715,-0.933480770567817,0.306685785825788,0.999791955937091
ENSSSCG00000004092,0.841506737727323,0.30669470689912,0.999791955937091
ENSSSCG00000010556,0.841058658988203,0.30679136989117,0.999791955937091
ENSSSCG00000015293,-0.854071471965228,0.306836710101958,0.999791955937091
ENSSSCG00000050419,-0.853672361420774,0.306888969677678,0.999791955937091
ENSSSCG00000022128,0.841560334897699,0.306902136063285,0.999791955937091
ENSSSCG00000002032,0.840526173951024,0.306995763578043,0.999791955937091
ENSSSCG00000057076,0.93831530634824,0.30702012875546,0.999791955937091
ENSSSCG00000035058,-0.842466030390426,0.307116635128046,0.999791955937091
ENSSSCG00000039745,-0.859544747631617,0.307428204821318,0.999791955937091
ENSSSCG00000014152,0.84559927296402,0.307501058469901,0.999791955937091
ENSSSCG00000008217,0.872414666044962,0.307569860029905,0.999791955937091
ENSSSCG00000062451,0.881742523221817,0.307658565097764,0.999791955937091
ENSSSCG00000014892,-0.845403398664747,0.307966651420642,0.999791955937091
ENSSSCG00000035706,-0.902873982881401,0.308016241010659,0.999791955937091
ENSSSCG00000031821,-0.902873982881401,0.308016241010659,0.999791955937091
ENSSSCG00000009761,0.837871514793179,0.308132603051557,0.999791955937091
ENSSSCG00000042889,0.842988590581032,0.308215424625643,0.999791955937091
ENSSSCG00000010033,0.841743692091759,0.30846711908578,0.999791955937091
ENSSSCG00000047129,0.838906105963846,0.308615850902405,0.999791955937091
ENSSSCG00000041125,-0.883077647911958,0.308646711013774,0.999791955937091
ENSSSCG00000056019,0.940575268858164,0.308745468335926,0.999791955937091
ENSSSCG00000023280,-0.876987384361467,0.308799386088225,0.999791955937091
ENSSSCG00000009888,-0.837080393881649,0.308972813986477,0.999791955937091
ENSSSCG00000007866,-0.868536135476835,0.308976421026477,0.999791955937091
ENSSSCG00000009856,0.837073239189196,0.309183578135218,0.999791955937091
ENSSSCG00000057366,-0.848345091918383,0.309221471107998,0.999791955937091
