genes	endo03	endo06	endo09	endo12	endo15	endo18	ovary03	ovary06	ovary09	ovary12	ovary15	ovary18	ovid03	ovid06	ovid09	ovid12	ovid15	ovid18
ENSSSCG00000008073	-1.47317965372143	-0.903473232719235	-0.0564093887935833	-1.60235129390895	-0.0346440942684335	-0.575869031960111	-1.96419286946315	-2.22746518707633	-2.41029936455326	-1.3204151698316	-3.16437616372746	-1.52350226698721	-0.766308051461971	-0.667219684799532	-1.16479683791267	1.18276259193398	-1.37897613776412	-0.648979757660772
ENSSSCG00000008090	-1.8206085115814	-2.61219278612244	-3.18094559631688	1.43869356375446	1.64970825683522	2.08997089698158	0.489993257856362	1.04607185215894	1.88819226749447	1.50782257185759	5.26310705912296	2.63174745841197	-2.87869953961874	-1.14043621495942	-0.210291986301507	0.137858279759097	-0.0353989061893928	-1.01648890328257
ENSSSCG00000008101	-0.123750479073121	-0.90556297331025	-0.267715803915835	-0.376300326038701	-1.79116455941929	-0.659393003491328	0.40524227099336	2.18902059955306	3.55633851097509	2.9960594850365	-0.112726920949349	2.34838674579802	-0.663285053232215	-0.930802524910308	-0.206122984504003	-0.834530065158546	-1.16357178774774	0.335645403040049
ENSSSCG00000008103	-0.608722791860602	-0.150225928811738	0.0372934198738873	0.107763038834892	-0.693821544611845	-0.70240471736368	-0.826569331244401	-0.174973224555512	0.314792476742986	-0.0531159031434772	3.31515365019679	3.60392630091348	-0.357479678113076	-0.105200015458249	0.719741702027606	0.172266183615491	-0.5472786439245	-0.465887817734225
ENSSSCG00000008115	1.40263143704525	1.07377981231747	-0.292393978507453	-1.2091334221953	1.23022108913132	1.75488020185262	-8.20655314682825	-4.02832239608375	-2.76780878112677	-8.10301291447491	-4.10087587915473	-2.74927236298429	-2.22224886989791	-1.04938979051962	1.15220458152119	-8.18440039517617	1.2678329025336	-0.151755766513358
ENSSSCG00000008118	1.07556089346192	-0.729801043111792	-0.235500582494313	0.189184742893988	0.393479431554723	0.454596819564626	-4.70601860459072	-3.14164674630854	-3.24818094431235	-6.36967458777936	-2.8046503608872	-1.46758211092258	-1.50984533357068	-0.898463955583081	-0.0986715343249655	-0.0965266311728934	-0.659057960568192	0.261994225462007
ENSSSCG00000008119	-0.121777945928476	1.13045389608803	-2.62632870120614	-2.46231884169291	-4.97469417977422	-0.824644618290096	1.05864895684713	-0.0421745747520539	-0.317750525062388	-0.807937073285972	-1.10206789068082	1.11107603880128	-0.818056956030153	-0.607254619254086	-0.865377664792908	-2.08286968113368	-0.684861127869008	-0.490511386698085
ENSSSCG00000008121	-1.64501629864462	0.326891265283826	-0.72274656261074	-1.2706740883585	1.85556063694703	-3.11021889693627	-1.77047762745876	-0.920330703061633	-1.36634763544874	-2.84750358490883	-3.14262457530266	-1.07150599312395	-4.13534509646872	-4.21667226638726	-4.5590905651454	-3.96594526570166	-4.67252570917093	-0.979162865621116
ENSSSCG00000008124	-0.484415836382	-3.28999638603924	-7.31076140149842	-2.14475536140644	0.697234255228904	2.42864069475437	-2.66454925167476	-0.718807449097321	0.162474990410463	0.301285896579306	-2.72998608728332	-2.90373822523671	0	0	0	0	0	0
ENSSSCG00000008134	-2.15118139423489	-0.583627575308974	-2.03920180735516	-2.21875096532149	1.72420669522667	-0.414494961244027	-4.64376646935331	-2.21892862660867	-2.94522503623425	-6.38529221854605	-3.07469648332201	-2.42397087640462	-1.23501469005937	-1.08220652748099	-0.312803055338445	-1.65298331769425	-0.453762677446745	0.379018978022741
ENSSSCG00000008140	0	0	0	0	0	0	0	0	0	8.12781143808028	0	0	0	0	0	0	0	0
ENSSSCG00000008153	0.0967680655228265	2.14124126057953	3.78506184194353	3.05881034342042	1.88175218652173	0.126963792441885	0	3.79400639689989	3.97555457296217	4.59357541317033	0	0	1.76351003477093	2.22081117322304	1.0339608406761	-0.244417875725888	-2.20758224633078	0.109803855045013
ENSSSCG00000008155	0.931918889014679	2.82877122074195	3.84245125796267	5.21869396625847	2.92656213202611	0.596336604269061	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000008157	0	0	0	0	0	0	0	0	0	0	7.45399093044498	0	0	0	0	0	0	0
ENSSSCG00000008165	0	0	0	0	0	0	0	0	0	0	8.14598687458164	0	0	0	0	0	0	0
ENSSSCG00000008215	0	0	0	0	0	0	0	0	0	7.54542550549407	0	0	0	0	0	0	0	0
ENSSSCG00000008240	-0.989786474792465	0.743826628450379	0.149742492369041	-0.742069207130215	-1.51750914194863	-0.213133257442546	1.32119773095283	1.76336742627201	1.91055321446886	2.82502965545129	2.39491462882894	4.04841843338818	-1.08821530732336	-0.378427448053265	-0.266087397846854	-1.06111741539207	-1.0087005406689	-1.13741582999863
ENSSSCG00000008250	0	3.92199023798022	4.0838758515318	4.45008705336546	0	0	3.92944316386821	4.3648867218389	4.18821775249204	3.96920496309442	1.25665811215067	1.42941363427045	2.33664614746183	1.65047035359498	2.07834891072525	1.92049214867329	1.99028482086468	0.844836739358237
ENSSSCG00000008259	0.855498668894937	-0.145186244225368	0.186778763404602	4.11210587514218	3.97075505357941	0.249816993419327	4.25898036232721	3.16289426040623	3.51992672252587	5.41469961719483	0.77525929108368	1.29330385514915	0	-0.244041274865101	0	0	-0.58629755364793	0.237284004682109
ENSSSCG00000008261	1.74865034249419	4.92522305356973	4.20323019566537	1.42912271271835	-1.63830807339992	0.387485192360996	0.267544830735087	1.6240263620121	1.78654233299296	1.55942999355904	2.66255084695566	2.07650866220595	-0.432182785515792	-0.501852539784927	-0.549008440056296	0.293305503693979	-1.52275833103698	-0.241972908303742
ENSSSCG00000008289	1.06998039184603	-0.085636695145035	0.516835685928814	0.630440190200556	-0.10240526377094	0.179813910964088	-1.51682255133287	-1.46470319095595	-2.0170635083322	-1.36841168964878	-2.21612189648962	-3.39024214950488	0.0182230467278408	-0.489627862243411	-0.151933769550814	-0.92569734013978	0.354484064931952	-0.0642242423716625
ENSSSCG00000008292	-0.0250633291480395	0.275728669823041	0.788797977903227	0.894935424818738	0.146017560847993	-0.104955931177312	-3.743933210653	-3.66796072672332	-3.21223957380212	-3.49745829884023	-2.47009939883702	-2.95247901162281	0.63595971031559	0.911716034526268	0.952966629451574	0.927619274698121	-0.02881367628222	0.322487553286715
ENSSSCG00000008294	-2.65160062183207	-3.12873091631376	-2.90395607447792	-1.42816460451318	-0.274333709925624	-1.43491693160954	-3.63499230426811	-5.11210927966123	-4.44920480522547	-5.66591677488933	-2.81498984119481	-3.84233436018108	-1.0001658327218	-4.18686960831123	-5.56678061482936	-4.67529196211667	-1.15471293146645	-1.12460531754494
ENSSSCG00000008302	-0.143258877342077	-0.764449961737153	-1.0456988656605	-0.31307586573967	-1.13942525781656	-1.46967909009757	-3.07642593661969	-3.06949118008971	-7.10982292358204	-7.14451500384653	-3.14193207231745	-1.38258742525463	0.166655498474705	-0.514765506954074	-1.89610967359208	-3.29815045522011	-1.36227017928924	-1.18048237265817
ENSSSCG00000008319	0	0	0	0	0	0	0	0	0	0	0	8.09762164874886	0	0	0	0	0	0
ENSSSCG00000008326	0.986388740700435	1.13586127025919	0.16058642859162	-0.564041742431615	0.092734094575162	0.0696354894243918	1.31772284959272	3.27104542689656	2.79470317372213	2.70237118698935	-1.65664650656236	-3.79354863606083	0.0121132677242476	1.28367638691846	1.05465555385915	-0.381465418989211	0.205077797685912	0.00248976952623643
ENSSSCG00000008348	-0.0619178506774915	-2.11556540584531	-1.84636735120975	-0.459301842582382	-0.893176009072214	-0.37823322869116	0.419207552277727	1.5286234703897	1.67695322203471	1.10385224696213	5.00295183354313	3.02853482099639	-0.611946323140225	-0.708005929091531	-0.581617663057632	0.159340792645322	0.480349604804763	0.551348652050071
ENSSSCG00000008397	-0.0743577072118726	-1.02971800930504	-0.0329431168105527	-1.35395105733441	-0.752698399145715	-1.10872236230531	0.169707602328238	1.46933609063799	2.33564179074632	3.04608460905865	-0.147113396859128	0.293109886195454	-0.0314262381270429	1.55671643562927	1.38396069384305	1.48017828522908	1.20908329552046	0.427490532701284
ENSSSCG00000008421	0	0	0	0	0	2.99278212144325	4.6228037357837	1.25007639263816	2.54376517032335	2.5134586028983	-0.110337118216263	1.70576723437051	0.275008474069832	-0.283639871585079	0.387678454460601	-3.34258858261873	-1.16048438310402	-1.71299025992658
ENSSSCG00000008429	-0.466322367097174	-0.516377463703734	-0.769417855793834	-0.36350940481453	0.491280606699784	0.21159687853152	-1.70427341592945	1.3978525768653	0.957494608123435	-2.22538451880904	6.83869846695246	-0.360434304216117	0.174937169073481	0.649503122163837	0.476954704431219	0.888330414731064	0.261633493152116	0.247036012767195
ENSSSCG00000008441	0	0	0	0	0	0	-1.5458589290153	-0.141131536905129	-0.509638950513444	-1.31814682120575	-1.20474587519459	-1.57198447103307	-3.76443586125742	-2.91482837831108	-2.32916725720479	-5.27730170738577	-1.94832850468386	-0.456072260811483
ENSSSCG00000008449	0.59326850908778	5.96160336139095	3.27981162636912	0.845302900510839	2.25683989313252	1.89445738723583	0.695063166127296	0	1.20965147857062	1.22050575366003	1.77835420636747	0.556351826026223	1.33947546959092	1.01898895838687	0.773935120652345	2.06031827647188	0.891083019552923	-0.146971032526447
ENSSSCG00000008465	0	3.19333806938935	4.4561285237726	0	3.33338010022703	0	-1.38637820084286	-0.0822852605730843	0	0	-1.452713437139	-1.0589001285519	0	0	0	0	0.716796076450801	0
ENSSSCG00000008488	0.0566181199359522	0.417784296175479	0.647522789622099	-0.40946955097939	0.45202185906762	0.282986019926421	3.80595940767298	3.63334171090674	2.86901842909619	3.5255137651178	-0.699599466936441	0.198598587631495	0.192466080959767	0.00558848895065351	-0.208621438766816	-0.265253779150984	-0.168030222951551	-0.00763553147469713
ENSSSCG00000008501	-1.8716782246739	-2.90036640773649	-6.92128084605423	-0.965429097335938	0.260946109824973	-2.06792606218817	-7.24771116728415	-1.13067680922744	-0.509638950513444	-1.89045244631023	-0.307876874933258	-1.2151937363247	0	0	0	0	0.627127090533837	0
ENSSSCG00000008504	-0.0320865040814188	0.872370558849027	1.46071246900022	4.1147567511266	2.46313173252325	1.3534948289819	0.263900700833179	0.498227885014322	0.880409274964776	0.999792410476832	2.64895286214361	0.554161928624372	-0.641354974145982	0.886795077652868	0.569671045295647	0.11858536349102	0.934148870329797	-0.219982499215012
ENSSSCG00000008521	0.743724264367002	2.50996037030374	0.284509134517908	0.573667083749442	-0.0138422322726213	-0.00348639974925056	-0.167156572689512	-0.479175816015475	-0.75440328532186	0.851102848053431	-7.20621646366621	-0.855835786281443	2.06779689073882	3.76176335658358	0	3.30953707073648	2.26985248939722	0
ENSSSCG00000008522	0	10.6212970147514	9.98612709177732	3.63119932615071	0	2.90415822229145	-3.03852486512831	-8.16585342001694	-8.03086625154873	-8.06567628569841	4.48349477796749	-0.996239772043368	0	0	2.7702719435815	0	0	0
ENSSSCG00000008524	0	0	0	0	0	0	-7.62403047069185	-3.44580539359883	-7.48592216790863	-7.5206716128604	-3.51829952909956	-1.94848010440678	0	0	0	0	0	0
ENSSSCG00000008535	-0.187730774375926	2.31495412339897	3.70160052537498	2.88332291149754	1.31944994913046	-0.0946686848404107	-0.740545333652102	0.796813041937197	0.254465872392033	1.20529799719342	3.89961583160795	0.533503377849677	0.297934653833219	0.403285013970933	1.12161251972437	1.54265127142004	-0.21399135585901	-0.36833978557866
ENSSSCG00000008536	-0.708674452624478	0.980206819844257	-0.134435900133982	-0.245573612793938	-2.88776139194595	-2.18960609296274	0	0	0	0	3.64825782493062	0.569074029065282	0.798466448758708	2.19042497741633	2.61042025103039	1.7540813003543	-0.172553127603966	0.365050555000936
ENSSSCG00000008550	-0.103234228468809	-0.863924614887742	-1.0310309188349	1.26496949139066	1.82273391737921	1.74565454655029	1.23641701447595	4.41041403817807	4.26835531321853	0.950229843861444	1.19056135226708	-0.630458860650322	1.25088589887441	0.879701522005038	2.08749609196312	1.00059112283151	0.386938271101093	0.107862339366048
ENSSSCG00000008563	-0.481790234438816	0.603991883549744	-0.392523514516445	0.625002290029893	-0.318258882541474	1.62415602645852	9.16570751400439	8.53909496824967	9.37377226557711	10.2279069204228	5.91932259217159	2.41142670953535	-0.28082323054723	0.448831099350256	0.57766502876595	-0.426681767222191	0.285141199965004	-0.351205927133319
ENSSSCG00000008564	0	0	0	0	0	0	7.00705354972009	9.07266728096332	8.79013297689841	10.3358116759844	0	0	-0.00428835158923816	-0.618784884925098	-1.51278488542346	-2.16656380627322	-0.961076920587611	0
ENSSSCG00000008565	-0.693773188763249	-0.990917873205485	-3.96679896231499	-3.09813121854733	-2.74912153123647	-1.42335423709202	0	0	0	0	0	0	-0.335132154070885	-0.958394581412162	-0.552518249326041	-0.201059045330599	-0.115451956414291	-1.62322652827778
ENSSSCG00000008572	-0.328156588379531	-1.69215351759589	-1.76861582136079	-2.19442184913353	-1.41916317092137	-0.358251497091899	-0.278613952009969	1.55218563728533	1.42105409372206	-1.04594278191191	1.34591837018644	3.6046407435776	-0.533140238702424	-0.573772486967314	-0.64746858285004	-0.978389981144522	-0.53926085284743	-0.995774698001966
ENSSSCG00000008599	-0.300061999503648	-2.00735654152629	-0.759071711396366	-2.03650464466762	-0.240310409993305	-0.374293333430636	0	0	0	0	0	4.70106080670055	1.03095608650101	1.47818101770836	1.36022084717311	0.426951492888916	0	0
ENSSSCG00000008601	0.752498827505572	-1.34379839464137	-0.691749500542387	0.0411976175904671	-0.886679352556054	0.880600462668197	-2.45241629839979	-1.7123623514004	-2.12283504755584	-3.31922911901819	-0.0574184783197299	-3.40467137589741	-1.19202747891613	-0.930034149144568	-0.784468553750276	-0.793875263988751	-0.628925318726576	-0.533895773653839
ENSSSCG00000008603	0	0	0	0	0	0	1.60040406872694	4.43861926722082	3.68610354002245	2.27015203388677	2.38954458125137	0	0	0	0	0	0	0
ENSSSCG00000008607	-0.671372775808456	0.138296514878023	-0.392523514516445	-1.74584535755682	-0.485793989762193	-1.08667333402378	0	4.87150817111964	3.39370543971274	5.41497019610249	8.16444446785371	0	0	0	0	0	3.29969733046903	0
ENSSSCG00000008618	-2.68533635400682	-5.16105521484031	-5.12296227656621	-3.80838762845064	-7.60738457309862	-6.84212723928084	-0.625074068721343	-0.259237460988465	0.229863841715497	-1.30193579695286	-1.40770490663701	-0.588865932498527	1.80051967905184	2.34551976145535	0.9349614553801	2.75589574186094	1.46722216863977	1.16255254298637
ENSSSCG00000008634	-0.918120674999314	-0.768970197817352	2.7009374436982	6.53509375173746	5.30621629739002	3.60850801318368	-0.948610119923229	0	0	0	0	-0.71661298068863	-1.22120542302465	-0.670602982665699	-0.582358203859147	-0.246021382934486	-0.856931937223908	-0.446709819979269
ENSSSCG00000008648	0.482062006314691	0.864647550585043	2.30948406384346	0.232925884919883	-0.295969059596732	1.42511273063107	-0.437507298210167	-1.40140214434913	-0.547711790993095	1.14929172547877	4.1973514662993	1.28649042824806	-1.3700410788987	-0.986419862370676	-0.590646972257839	-2.10022443027565	-0.448075987744923	-0.671875893504698
ENSSSCG00000008689	0.860073814328731	0.608802424953034	1.61215959909638	4.26098992187653	2.66717665712433	-0.136898817675282	1.91957145444658	2.01283559952082	2.47043520671995	2.48502770942836	0.620867944917364	0.23663964362975	0.602306306390601	0.129986703993552	0.148902015400342	0.0906636357404352	0.0702573432181804	-0.251101402517077
ENSSSCG00000008702	0.837094705580573	-1.66237267558073	-1.35956218349982	-2.6891328634558	-2.4506764805121	-0.898087428412474	0	0	2.04453143587902	0	0	0	-1.71178684360704	-2.40367314090185	-1.44348118683377	-5.07185879550695	-3.27275349781419	-1.85918048867978
ENSSSCG00000008703	2.45397415776137	2.70582463367428	3.6704588777778	1.41123155083216	-3.15353309207358	-0.833205352890993	-0.782774586840027	1.82796235679832	1.26000649090219	0.401973587321099	-0.7726319522173	-4.119477399372	0.44696904152899	0.204853513778172	1.00044207127669	-2.32799206728423	-0.816793693038232	-2.0856851229288
ENSSSCG00000008709	-2.51094447532082	0.769612437021733	0.542186036291087	-0.607908092490138	-4.88531316716964	-3.65903931023715	1.65086165191531	1.69726732131174	2.23919007309263	2.58395866720175	-3.25809728553344	-1.48683565630379	-3.11269607809645	-3.56470644214401	-1.36602392173385	-3.41748696514176	-2.8989091959794	-0.806645463147164
ENSSSCG00000008710	-0.814652219760951	0.729730628223014	0.765870813710728	-0.895800602947073	-2.76280318360515	-1.69462646854557	4.43859258679335	4.46840248182157	4.47159147576819	4.39055730965613	-0.704320229479064	-1.1424507912462	1.32775806431947	1.78595294000819	2.00405484838181	0.42941167406151	1.01235461480396	0.328574271536088
ENSSSCG00000008741	0.294602479769933	0.197040977530876	1.31477551173556	0.519911174277242	-2.1139612871593	0.33269591026578	-7.24771116728415	-3.06949118008971	-7.10982292358204	-2.85313472425166	0.241002602526049	-1.38258742525463	-5.4117701974351	-3.55941220722755	-4.70763331947801	-6.1947781584233	-3.01349251403351	-0.27032893570478
ENSSSCG00000008749	1.8008134983739	3.06875750650904	4.82801507308047	0.757298600381817	1.96019770210966	1.48069796771118	-0.403650547921599	0.9543480750033	2.939289369448	2.68118533515418	-0.0886581453921138	0.253835939850641	0.701535718815194	-0.129200806734229	0.230743727421544	0.481806297271502	0.820585056539958	-0.0230310639822553
ENSSSCG00000008754	-0.52708080888902	-0.821208190209917	-2.55008555824231	-0.950941034116818	-3.05162427509824	0.444986662576818	0	0	0	0	0	0	0.209951193235449	1.36447663324403	0.331978791516985	0.359617105067057	-8.14781540277702	-2.41367461899879
ENSSSCG00000008758	-1.05389224680297	-1.65110575292741	-3.41607994911257	-5.90045907967432	-6.96457073566303	-2.0582158744574	-2.21112605925345	-1.57244596551147	-1.05099797050191	-1.32593867309543	-2.8990924057429	-2.42281906834578	-2.39566940294914	-1.73020962561554	-1.62416600145913	-1.96215038825814	-1.40869755253992	-0.676835258018232
ENSSSCG00000008769	-1.73417953838674	-2.38410215501774	-3.20174186795122	-2.19442184913353	-1.86243106518964	-2.51019541639348	0	0	0	0.398451839527176	6.36085290456912	6.31899842900984	0	0	0	0.220234895914427	0	0
ENSSSCG00000008771	-0.438269150867072	-0.268597945015532	-0.560849963553506	0.341621809611189	0.438827354493842	0.0145884789558577	-2.60567228862154	-1.49060420337938	-2.17972444502674	-1.06205437498796	-3.65871428175208	-1.12545449247065	-0.424806927634418	-0.347668090194185	-0.34524453780806	-0.190312023698704	-0.136200464933033	0.0929606142998382
ENSSSCG00000008799	0.831819209609635	-1.14970609013509	-0.306336150924742	-0.121595474691428	-0.407400975817488	0.819482919108408	-1.55409177934298	-1.63829320670352	-0.936478042997904	-0.781312958553151	-3.0877880191291	-2.26359277843244	0.802352007794541	0.000540660899087092	1.09883550623397	-0.878590165897442	-0.498127473710646	0.210786480450977
ENSSSCG00000008803	-0.0505434086234561	2.27244776479649	4.26997451582171	3.23941588056542	1.52162918560018	0.602544739006117	2.51093189862051	2.93939941607932	2.31208351101913	2.13833186447152	1.61881865623178	2.76453662764491	1.52470603584763	1.95671546430569	0.425884157106145	0.59380189437167	0.202781628851319	0.310460361148493
ENSSSCG00000008813	0.0423531005817858	0.0240923156662756	-0.564054398513808	-0.628442134374598	-0.657953436222025	0.783220866333302	-1.31898322879807	1.93611167067696	1.87567777395755	0.662663662224201	1.26671060037421	-1.35657530936909	0.703636325239513	0.485231750027617	0.298526171741066	-3.07418304955586	-3.72366013082761	-0.292907336269241
ENSSSCG00000008824	0	0	0	0	0	0	-3.84543513633565	-4.24984099018849	-5.50573318577181	-10.8410466698259	-4.0052561711884	-1.72615833972443	0	0	0	0	0	0
ENSSSCG00000008830	1.12101663592425	4.67421833779752	5.09345362279566	2.5757909699157	2.8928666309959	0.340791329133901	0	0	0	0	0	0	0.239315510222814	2.24800367926022	1.35470407345235	0.251896338174254	-3.08767978868955	-1.86463148967974
ENSSSCG00000008832	0.352219179799685	2.8329365119776	3.98979141529973	3.20078808347691	3.44189450276842	1.27877486810167	-1.78775395569919	-0.0822852605730843	-0.764825641611338	0	-0.156315052122844	0.337143926204813	0	1.98551463019098	1.82600597500849	2.40738710036745	1.52152626220338	1.1347581430051
ENSSSCG00000008834	-0.458223798500594	-1.10024992512311	-2.8725339937482	-1.14162623088711	-1.53315894161593	-0.700880495575125	-2.54281579463173	-2.27404098543939	-2.96266141446653	-5.56692292552357	-3.60167091976217	-2.71946972073206	-0.0475764725815799	0.2617836559761	-0.0389322227775824	-0.020519662804607	-0.624811379890622	0.359453657775399
ENSSSCG00000008838	-1.07048814909822	-0.79593501438246	-0.287032060961505	-0.594955734652062	-0.0965565524249322	-0.395798216406707	-3.39623027293141	-3.47593632327052	-2.85105446000147	-5.224638727405	0.472765827584861	-1.49068739039674	-0.0615746898454879	0.233057848055605	-0.813306104627466	-0.307635091432447	1.17321869380015	0.575983570923311
ENSSSCG00000008857	1.45861751920189	1.85282677017032	2.07561758746788	2.41251196196347	2.58728644434205	0.0905540525494956	2.51013995003104	2.46934762853636	1.99837278360956	3.35252449603201	-1.79212521245873	-3.35286768572258	-0.701809887928195	-0.495513801815437	-0.9070026431306	-0.898882959640143	-0.256876784449147	0.667281558287076
ENSSSCG00000008888	0.691404052808156	-0.442228059637593	-1.27678963026157	0.374816417150687	-0.0692293032413669	-0.679248219132907	-0.235673611398557	0.148431243483205	-1.08082025933401	-1.96605812589234	-5.60665323559984	-4.56852924772984	-0.268030124645169	0.367131014283781	0.0678153111099553	-1.65220742827809	-0.917550892547883	-0.503626283479625
ENSSSCG00000008889	0.38170063589614	0	0	0	0	0	-1.24015476429118	-0.664022597075071	-2.44649178492216	-4.89627969259157	-8.51326273021271	-7.39553019116743	-2.64469065059635	0.0421584932260261	-0.326300087421988	-1.66246789724724	-1.42709778074754	-1.58792453597055
ENSSSCG00000008908	-0.0415630560105374	-0.0784042819717712	0.730849702501593	-1.23083510258407	-1.23810630425131	-0.421778760054354	-6.92815433213434	-2.74993984156184	-2.45395991330621	-6.82513384370811	-6.96011963228401	-2.04025600057673	0.243219441941018	-0.318115023791683	-0.63364760840527	-0.699348620139521	-0.78815784173777	-0.968784327767047
ENSSSCG00000008919	2.14881622499596	0	0	0	0	0	-3.9813779653913	-2.36512876439262	-2.6273129225326	-3.57225718883673	-4.49207695309382	-2.65100282618701	0	0	0	0	0	0
ENSSSCG00000008926	-1.42038631806821	-2.73451441296365	0.373037015091211	-9.66617033417346	-0.445802396107582	2.10767840866701	-4.10717944919284	-4.10023337455616	-3.80354327730508	-8.17490671832739	-3.21436319934798	0.267316982431292	0	0	0	0	0	1.22976913138056
ENSSSCG00000008930	0	0	0	0	0	0	0	0	0	0	12.5131002981013	8.72137180644406	0	4.32048637033177	3.40987622737708	0	0	0
ENSSSCG00000008937	-0.419967168364226	-2.03248246185284	-3.08562324983925	-1.97031416089202	-2.56702384996264	-1.18283847958633	-1.2957148902334	2.3273070034058	2.10559981207083	2.1314164071949	4.34170116457334	5.55921346058654	0.544852301545456	0.631198448432586	1.17327124027123	0.970903227667426	-0.0607093709276446	-0.565997138454076
ENSSSCG00000008938	0	0	0	0	0	0	0	7.010826498136	0	0	0	0	-1.21785050406744	-1.13258442704617	-1.04487895558349	-7.75727277295771	-2.93078577620164	-1.13031223052291
ENSSSCG00000008949	0	9.72810028376252	10.3739667110664	7.92514340316898	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSSSCG00000008953	-2.14420004111838	-5.46081388989033	-5.30250171146243	-3.0177418873457	-3.86510746355931	1.60198968966081	3.09067724671103	0	0	0	8.4637886659221	2.75906585801965	0	0.741906018672108	0	0	1.21450663361187	2.45528479285766
ENSSSCG00000008957	-1.27976119291591	-7.19795791830137	-7.03957079161964	-11.2051594468186	-6.1729956699252	0.525079432019009	-0.927677006621069	1.07313956465039	-0.479008417264981	-0.43621505703291	3.25221509074772	-1.90489185463731	0	0.280199163130333	0.910388406837473	0	1.93646304034077	1.54889775661231
ENSSSCG00000008959	-0.55890366257651	-2.86704505065213	-4.44769751086629	-4.11051171054898	-2.78131294614438	1.28910066011517	0.908649760263867	0.1162270859181	1.39654623657061	0.355611795939386	0.320264649309117	0.140706917377187	0.684376798719438	0.469253976096711	0.160770318150139	0.837931129076336	1.27768833416363	0.587321048202518
ENSSSCG00000008963	-0.894966049012481	-1.11712941665968	1.25225543793812	-2.07482443005513	-7.28548136714048	1.03002120186788	-1.67911161673627	0.316367306168358	-0.404605974065778	0.506371487235507	-2.51118890816436	-9.18328402326571	-1.20699250425037	2.05339339747066	1.31633488273614	1.41894389448501	1.00898187939144	-2.33287735166567
ENSSSCG00000008965	0.145353805851462	-0.435794862726183	-0.952019165572851	-1.73372794815378	-1.54040696184663	-0.582437901298172	0.531016768039356	1.72050937836125	2.68826668704306	2.90531648675199	2.74569802125361	4.31538419092998	0.000866055042576189	0.52393130757664	-0.378229592041997	-1.43955272541798	0.872099081758917	-0.276974490060006
ENSSSCG00000008973	4.27703869803185	-1.2153161758242	-1.57513066033123	3.25426691025996	-0.484206000416829	-0.809130323917028	0.108653972403867	0.199162406925617	0.759086039693442	2.10311184368965	3.2525217374759	4.02817955852287	-0.238102146083794	-0.268255580069707	-0.727565706667844	-1.37018069648483	-0.261933231694918	-0.802426353325076
ENSSSCG00000008976	0	0	0	0	0	0	0	0	0	0	0	0	7.27270236099946	4.74172840122147	3.57256365010556	0	6.56764813088409	0
ENSSSCG00000008985	0.347556155784023	0.972524237586435	1.61074887543558	0.51881049870909	-1.18696322071552	-0.373085021354362	-3.54956706456072	-1.97145254130485	-9.52084413238555	-3.72937099361391	-9.69169847348815	-2.22530311782518	0.147390779073025	0.856014056564763	0.765897401041007	0.934838853761862	0.211483924291954	0.270960962453534
ENSSSCG00000008993	1.02254427145865	3.41083195499999	2.02601729299161	-0.554740141533582	-3.22615452591452	-2.63104603162984	0.691229703287779	2.08274981097634	0.905334818155417	0.901965529731939	-2.05832590988362	-1.12715712434599	-2.25375696090927	-1.13595721485488	-0.270462907409093	-4.10997576853304	-4.22490164639228	0.34190360043517
ENSSSCG00000008995	0.429165055123419	1.04977181364638	0.493276758037582	1.79996610211516	1.05261391539173	0.428268104600645	-4.72528393342154	-1.3334073032064	-1.67667215591264	-1.75873199767537	-3.26166831417919	-4.00938429820548	-2.91683310858008	-2.86214870128533	-3.6287040277804	-2.01931387906354	-3.74237442603193	-0.709923895515447
ENSSSCG00000008997	0.29503317057089	2.95694743609323	2.50350820300893	0.98076962207546	0.545342173571171	4.11819237253601e-05	2.29789796748914	4.22942297771482	3.2065723439676	3.29784587097692	2.59739225938685	1.56073718630293	1.98280702321743	4.18659946123447	2.23406275366248	2.24788211118041	1.82349217692601	0.962517052694035
ENSSSCG00000009002	-0.664735691003276	-1.55673554148854	-1.52520171684282	-1.60709918193167	-1.41264044590886	-0.360809411813527	-0.73277144466181	0.0415884275181973	0.88302577100915	0.633346699416044	4.3887712467994	3.87632408020432	0.104035560165166	1.51792696860357	1.14142507322488	1.02237437570835	0.13532836977941	0.21025108207467
ENSSSCG00000009004	-0.740527495925288	-2.48598509779166	-3.53396133141706	-3.7754501498973	-1.35098154346689	2.61952164539641	-2.64911599415903	-0.815425027810782	-0.0796648687562073	-2.11593923529327	4.68375224680002	2.89956800662155	-2.64578267738142	-3.60735125688803	-2.7830724586891	-1.45639219255024	0.552353080669085	0.485574819453157
ENSSSCG00000009011	-0.467180684183857	-0.344191862436126	-0.67071454901732	1.21016861404592	0.821389342177367	-0.019047598852695	3.39699844811151	2.24189141054553	2.57126708844944	1.51319420305777	-0.0358173086475318	0.226216698772075	0.60548484411066	1.14403296070673	1.15691488211807	1.61610168905538	0.290681715787569	0.318468343664702
