genes	endo03	endo06	endo09	ovary03	ovary06	ovary09	ovid03	ovid06	ovid09
ENSSSCG00000009936	-4.51893864965486	-6.52658349245278	-10.546917629964	-7.73042320229519	-7.72707382655596	-7.59226240084656	-3.09947459439216	-1.1699541388024	-2.56630710233982
ENSSSCG00000009950	0	0	0	-1.65903455190524	-2.63802466188404	-8.20856192728561	0	0	0
ENSSSCG00000009958	-1.11327090500144	0.2084894001309	-1.14140578597948	-0.672198553877058	-0.528326275252448	-1.50333796930117	5.0584571868295	2.88166036272702	1.85816224344489
ENSSSCG00000010036	1.37802165215528	3.81401816383375	5.70984030687587	-0.338598152808776	-0.531277782856196	-0.320777864727404	0.658963282814974	1.35146185871746	1.01386307557054
ENSSSCG00000010044	0	0	8.93260028789371	0	0	0	2.42741847569344	0	0
ENSSSCG00000010141	0	0	0	-2.72326278379264	-2.99377527617151	-3.91649641124497	-3.83404796458041	-3.96562345312798	-7.8950019304973
ENSSSCG00000010148	0.0761735606592187	-0.782215839448489	-1.13286445645611	1.78677829490338	6.20148942670949	5.22891010031527	-1.83189738056645	-0.220365764365171	-0.515797453953537
ENSSSCG00000010190	0	0	0	0	0	0	-7.54497026194641	-5.31469158467719	-12.161373035534
ENSSSCG00000010352	1.26015547190862	0.270191532811055	-0.635984075796875	-2.20317566998537	-8.30976481998794	-1.31399285329802	-1.50162299067575	-1.1087399637442	-2.83430116845621
ENSSSCG00000010400	-0.0318413088965382	0.0735413295306413	0.0384477665815606	0.886929924850714	5.44894733485575	5.61619848778725	-0.545334486361018	2.94104017286685	3.38966635205299
ENSSSCG00000010426	-0.956631218817967	-0.0896048279277453	2.5182651417798	3.77073143852248	1.93825936902907	2.30051166635783	8.30756306469373	0	0
ENSSSCG00000010428	11.5772646039688	12.6252495457464	12.786956841764	-3.84119622015454	-2.204467757979	-9.81244030790369	2.17523105000301	5.02505689030216	4.37722823122623
ENSSSCG00000010437	0.650241610351383	4.34525062666239	5.1401144031445	2.99097932345011	2.99632462915633	3.20095735511404	0.0142854647859391	-0.762553669070722	-0.092894014098836
ENSSSCG00000010444	4.20333770301097	0	2.67107476997651	4.94731842743863	2.94608150319539	5.1081250810702	0	0	7.02140414601163
ENSSSCG00000010445	0.268403272821594	-4.37680100037674	-2.54436872720912	-6.90275803679594	-1.59466718738612	-3.50717198980537	-1.94328611136705	-1.06482404721137	-1.22313269710287
ENSSSCG00000010475	1.59387598377139	12.7874696436285	12.3926763794072	-0.818210534815235	-0.233124363674559	-2.45395991330621	0	0	2.93888596482789
ENSSSCG00000010522	0	0.504276317664451	0	-1.86053535547041	-0.766638583760857	-2.7451254657075	-0.321762437936413	-5.52670559866378	-3.00575217092094
ENSSSCG00000010578	0	0	4.10448956419171	0	0	7.44155665070397	-0.970507931818788	0	0
ENSSSCG00000010591	1.87088792296209	2.5718373954534	2.05828887286316	-4.33918622260865	-5.20389212510102	-4.37595681963118	-3.15128254035225	-2.41704575007732	-1.46903388351776
ENSSSCG00000010607	-1.44266301686962	-5.19148980854592	-5.08544652997616	-3.12489499801614	-2.7972226878111	-2.54058157394434	-3.9971503047195	-3.17022127656366	-2.10861820689157
ENSSSCG00000010647	-0.862411717368366	0.766647712640561	0.0398328826859145	6.06518091636872	7.19239802171213	6.72451752483778	-1.0988166360943	1.47425313413841	0.231956334470806
ENSSSCG00000010656	0	0	0	-1.14157915908261	-1.3947089074583	-7.6912995807929	-0.68736000036108	0	0
ENSSSCG00000010701	-9.97611571266282	-4.64230531431012	-5.75447034768478	0	0	0	-3.13037201353937	-3.00546342199107	-2.50656690631594
ENSSSCG00000010727	0	0	0	0	0	7.18018115574233	0	0	0
ENSSSCG00000010747	0	0	0	-3.50692213609932	-0.251793989948459	-1.44810207496341	-7.58777450272551	-1.17661659424818	-2.33024759282812
ENSSSCG00000010753	-3.18034386668329	-6.25876467767846	-7.98011182165688	-2.06481195859502	-2.05774995629894	-2.07072473353759	-4.94549931827367	-4.87378156963859	-3.74341239703199
ENSSSCG00000010948	-0.580463762458939	0.75878067155397	0.36548092306126	-4.36798841772986	-5.61655124518916	-6.13536264106173	-1.49960005824225	-1.27960821477004	-0.691956708836451
ENSSSCG00000011039	0	11.1726491438428	10.0288736852654	0	0	0	0	0	0
ENSSSCG00000011060	0	4.13885354576161	5.83814194373293	0	0	0	0	0	0
ENSSSCG00000011065	1.68591366104279	-0.184464322323397	-0.53245604923666	0.239012195078753	0.168241108277877	-1.04160176017643	-7.5239850070897	-1.23687587193424	-0.706418855686644
ENSSSCG00000011141	-4.07176341138786	2.03457526753506	0.445250345063535	-5.09774512260929	-0.72000486866401	-1.60837795421701	0	0	0
ENSSSCG00000011277	0	6.74418234803443	7.88926485499868	0	0	0	-1.09473888218054	-1.79760214992387	-0.157144739632487
ENSSSCG00000011327	0	0	7.56383146465052	0	0	0	0	0	0
ENSSSCG00000011441	0	0	0	-4.2711252970038	-4.8352394824384	-3.55230693001982	-0.0876093281057946	-3.99461485890457	-7.30534085309786
ENSSSCG00000011461	0	0	0	0	0	0	-3.15909136004826	-5.16606352934143	-3.52519678360218
ENSSSCG00000011524	0.766126538535067	3.84691400226476	5.84615812666722	-2.45974781836945	-0.953607751944113	0.0263781712617784	-0.0258135943500742	2.39373602675049	2.51812711252846
ENSSSCG00000011723	0.551532367588904	2.208198333479	1.83729107909641	5.22832244857831	3.70808387100817	3.84858083903907	-1.39751927794514	0.0764139142122338	-0.759525576132424
ENSSSCG00000011761	0	0	0	0	0	0	3.54569298281912	0	5.727408071534
ENSSSCG00000011802	1.21112093508813	-1.67113355741246	-2.08993408120686	0.254198566170561	-0.000757396268551353	0.717937476493276	3.264817419044	4.34981551389273	5.21507802654758
ENSSSCG00000011821	2.20012248509911	3.75072215188088	5.30722819099832	0	0	0	0.432791943779199	3.83514173742066	4.37153175310598
ENSSSCG00000011850	-1.28151769954184	-5.22302517743694	-5.16411381800912	-1.98039319915932	-1.74027488759194	-1.29855198327161	-1.70828742593539	-1.17022769523355	-0.732351229232235
ENSSSCG00000011851	0.216631138654443	-5.67526422183589	-7.61977442957815	0	0	0	-1.54009776326546	1.23838568466914	0.821299783410404
ENSSSCG00000011904	-0.871107421862171	-7.19080747581287	-6.44538028076765	-2.10595725295704	-1.20095248703148	-1.11727928686959	-2.76401297638639	-0.544889332419552	-0.247130342955484
ENSSSCG00000011936	-1.23808299953423	-3.14588716086527	-3.70967823133166	4.10613054990642	2.80803274196607	5.78697155134256	0.0809513608801122	-0.315552132189366	1.55208901381401
ENSSSCG00000012049	-0.619267760823943	-8.66393545263356	-4.40681192200013	3.00830888805648	3.28462860277399	3.93176339508385	1.24964233060383	0.862222660820184	2.07834891072525
ENSSSCG00000012071	0	12.1443283682347	0	0	2.15526249610322	0	0	7.81575125286458	0
ENSSSCG00000012075	-0.996340045148865	-2.84470834178026	-7.82260592353715	-1.31306791027249	-1.30599920727883	-0.595231028299868	-2.97956515909346	-2.36139417637953	-1.62254651918568
ENSSSCG00000012167	0	0.159801904454192	1.93883582836878	-3.33881397523354	-4.29920825127539	-5.45723845394478	0	0	0
ENSSSCG00000012199	0	7.82588008830447	7.0148443492916	-2.53585753442252	-3.03616785133071	-4.48844695379347	0	0	0
ENSSSCG00000012347	3.63330012802602	1.50828778375062	2.92237233571052	5.4577932089281	0	2.82288282181401	1.12127320472487	0.610249847585444	-1.58682657733058
ENSSSCG00000012409	0.612582724645331	2.87325484588552	3.49614179599142	6.52334371870551	5.48069700253686	5.6140435582852	-0.952896407438691	-2.1176574262047	-1.78909997066158
ENSSSCG00000012482	-2.70684470575629	-4.70048944569427	-3.61257339620209	-0.444449982415602	-0.739272045006489	-0.320905566442438	-6.69378891037416	-4.09904869003152	-3.50063110194052
ENSSSCG00000012493	-2.13420204521073	-8.24065394104781	-3.98359832608712	-2.46004005427769	-2.45311711420831	-2.15740401143686	-4.40715445870071	-5.49427486562051	-2.67985180640396
ENSSSCG00000012584	1.43520357653726	-2.74560376743201	-1.15208909369153	0	1.85255858891752	5.50273956868583	-1.54745820325969	-0.629898404235767	-1.06428550265133
ENSSSCG00000012587	-1.55641084711245	-8.24065394104781	-3.42543777702671	0	0	0	-1.2911170519646	-1.87924477392966	-3.52953739052071
ENSSSCG00000012600	0	0	0	-2.11702907626328	-3.06949118008971	-2.77327914172385	-6.23027617277144	-4.52777491648855	-9.65360998264262
ENSSSCG00000012644	-2.856854755849	-6.80268904575222	-1.65765555320455	0.0571035713247071	0.251699583802573	-1.38157788512235	0.711830990922566	-0.320674249220513	-0.592317380076471
ENSSSCG00000012650	0.0613137269103157	0.727295295342745	1.06212667785069	0.833546905990286	5.84268720766399	4.74309107197348	0.143139194520378	0.400957777415381	0.346277638201331
ENSSSCG00000012668	0	10.152971734995	0	0	0	0	0	0	0
ENSSSCG00000012833	-8.71064996568383	-8.74619999444939	-8.66776765646848	-4.2550043295341	-3.5823024619241	-4.26029257122473	0	0	0
ENSSSCG00000012882	0.258062362144278	-1.1763115554116	-2.58834411825533	-0.884438906237832	-2.71179471605095	-7.31009376191259	-0.830706620766786	0.561576653753375	-0.919321508691353
ENSSSCG00000012883	0	0	0	7.61981837940195	0	0	0	0	0
ENSSSCG00000013015	0	7.48725289562003	5.91613979383689	0	0	0	3.71768784965457	0	0
ENSSSCG00000013024	0	0	0	-8.16920695614919	-3.99097650449727	-3.69432246969053	-1.00642411579995	-2.11680475028137	-2.03019217895572
ENSSSCG00000013056	0.725589827891452	-7.31894087326304	-0.80537741476539	0	0	0	-3.02494409975831	-4.11189700708271	-2.09487592914087
ENSSSCG00000013092	0	0	0	0	0	0	0	8.90711713984045	0
ENSSSCG00000013148	-7.60360766272245	5.2250345155333	5.36581723175957	-7.31764838442857	-0.88285768650718	-7.17971478919605	-8.19092204501868	1.57470207408094	-1.47204339766869
ENSSSCG00000013236	4.81405693194046	-3.1465122804088	4.73070499456125	2.90301537590219	0.889347125542181	2.24574197499839	6.69188900130528	1.88268625761445	6.0462580125198
ENSSSCG00000013248	-1.00254070184097	-0.694953824918528	-2.45905198433306	-5.08943523313724	-4.02246670266054	-3.66105648639501	-1.70970538234017	-1.3077712695265	-0.795908414757981
ENSSSCG00000013333	0	5.15231506810217	4.95555685690578	-2.69882382238396	-1.71246419829405	-2.39090885385704	0	0	0
ENSSSCG00000013337	-0.0919794107907401	-1.8758176211336	-2.99571960243457	-5.18370700915886	-6.48593532353044	-6.37219802652727	0.295608878986622	0.110780881677163	0.343051994075641
ENSSSCG00000013369	0	0	0	2.89953427082973	0	0	-1.1070157860462	-6.27172623131306	-5.57094130020553
ENSSSCG00000013378	0.240637122488222	-3.18447390156147	-4.9060564447445	3.62125589117687	6.53833966849314	6.85673018258476	-2.77341371478791	-3.22539644004596	-1.98098445212113
ENSSSCG00000013386	0	0	0	-7.50916256525536	-7.50581581909675	-3.03457167861525	0	0	0
ENSSSCG00000013462	-0.0338213289726698	-4.38929352511335	-5.20675591804143	-3.14636315376411	-0.88285768650718	-2.84317100733785	-1.5956137358291	-3.10825747831585	-3.4279811785141
ENSSSCG00000013536	-1.77823042241311	-1.1790225737625	-8.12396251011182	0	0	0	1.0813606383069	1.08131838393526	0.585630372946308
ENSSSCG00000013571	0	0	0	0	7.6236015446534	8.02375005396059	0	0	0
ENSSSCG00000013665	-0.500178732650414	-4.62039284938109	-8.64086754036467	3.48048768536282	6.68786124105364	4.71002462661049	0	3.20476811688165	4.64429405116332
ENSSSCG00000013714	-1.96895843722178	-8.08169297628983	-8.4269273880035	-4.81391246101345	-2.29014670611636	-8.84663832573974	-1.1913440948718	1.05209915099905	0.892454917695835
ENSSSCG00000013869	1.16979012965334	0.412847900309801	0.538235579788997	-1.86408397510098	0.34425512426391	0.273841237492156	-1.74991372283945	-3.24509589557092	-5.28704427087269
ENSSSCG00000013887	0	0	0	-3.83238826243366	-6.83733984739468	-4.74866373316522	-2.74788243402897	-3.45122170055688	-8.33397864741632
ENSSSCG00000013890	0	0	0	0	0	0	-9.58213895626114	-9.6541788939749	-5.59207258385183
ENSSSCG00000013909	0.208758473547688	-1.81205776195581	-1.02872995274625	-5.10485442079749	-5.0979029296072	-3.26442973032322	-2.06903063823938	-1.79299574537683	-0.955073653545224
ENSSSCG00000013934	-1.47408588167774	5.90145203468862	6.89318690445878	-0.502934559358283	-0.42581395439488	-1.91087462207521	1.70774504141428	-1.5940852096462	-2.47059600444994
ENSSSCG00000013935	0	7.54346872791785	8.85476179585945	0	0	0	6.34473322562872	0	0
ENSSSCG00000013976	0	0	0	-0.148249388764465	7.33774248162977	5.52003528827825	0	8.20855441436725	7.51566118554136
ENSSSCG00000014008	0	0	0	0	0	3.42365458781334	-2.66769932643984	-5.52941529747609	-5.44375065301748
ENSSSCG00000014067	0	0	0	0	0	0	-2.79573655093018	-7.4589765171178	-2.8421790769532
ENSSSCG00000014091	-0.633040683709862	0.892083843254556	-0.329803906823362	-7.31698514837327	-6.2367609156139	-5.93117706614159	0.693997185331154	1.39846369743095	1.82561403182472
ENSSSCG00000014092	0	0	0	-8.0093317930996	-2.30039787715749	-1.5890817184275	-0.774100453809996	-0.047570663044045	-1.00044715652601
ENSSSCG00000014108	3.1099018613964	1.63268481406896	1.40188320636627	0	0	0	-2.87869953961874	-7.94205866370036	-2.6127235579434
ENSSSCG00000014117	-0.0400261417777995	-1.40763819020615	0	-2.35566092588988	-1.35202526134129	0.108312858669599	-2.27526673898199	-5.01027818889414	-2.55572680070384
ENSSSCG00000014169	0	0	0	7.41928429960639	9.34285648812255	9.51321152343108	0	0	0
ENSSSCG00000014186	0	0	0	0	8.61993916865418	8.82109053098808	0	0	0
ENSSSCG00000014198	0	0	0	-7.75135445987335	-7.74433050730719	-8.93559888737861	-1.54027409742394	0.871663150782416	-0.156997750197077
ENSSSCG00000014257	1.61189833732645	6.90120935462125	7.29176326317149	-2.29727093735569	-1.70984386628928	-1.25390875289964	-0.110259294037666	-0.874660380631697	1.58037413888652
ENSSSCG00000014293	1.20021801525235	1.70496613080704	3.49409751328504	4.31327952953356	4.42202071454932	5.41063259544216	1.16880271232176	1.90641631258402	2.48556953199539
ENSSSCG00000014310	-0.397431469721338	-2.01575836476608	-2.27072029737492	-0.960446214000976	-0.779914202790935	-1.88800119174	-6.03645083286391	-4.66462130392334	-4.75906237744475
ENSSSCG00000014426	-7.13255819768583	-2.11176133934276	-0.972200572008207	0	0	0	-5.09991141877691	-4.09025393280233	-4.57717584454846
ENSSSCG00000014438	2.05061936517147	0	0	7.34572725230563	7.49305355393176	7.91316215448849	0	0	0
ENSSSCG00000014725	3.25681495114599	-0.0688130085759439	1.92291990767885	5.71632099939131	-0.243993650500111	1.88727921312044	2.71727847611238	1.78003300028151	2.19592421630196
ENSSSCG00000014727	3.76893646522587	0	3.12898044193711	7.31908459754784	0	3.09629663702718	0	0	0
ENSSSCG00000014833	0.0797055633150707	-1.0355923868026	-1.38966490825345	2.83076574104122	4.63874665649216	5.79034309563844	0.0648585578895283	0.50220517080697	0.847605251476031
ENSSSCG00000014843	-2.0800940866965	-2.52913776280662	-1.60442884644413	-4.0512039737021	-5.71058497062371	-4.82640012317825	2.38581011930715	-7.36645676035747	-5.3025137956565
ENSSSCG00000014861	-1.9477966593245	0.436980214822001	-7.31076140149842	4.71208981090387	5.02715060244305	4.319106324369	0.372213462773931	0.853574260583993	0.603843442091671
ENSSSCG00000014912	0	8.47564277375737	7.10725635526659	0	0	0	2.0369893188884	0.482093904888746	0
ENSSSCG00000014982	-0.52617929809382	-6.1369297393387	-10.0222439854328	0	0	0	2.33092632903602	6.96022437390473	6.50505262887835
ENSSSCG00000014985	0	0	0	-6.03326302441675	-4.31827784626169	-8.46620963480814	0	0	0
ENSSSCG00000014988	-2.44459372821786	-3.91145343703947	-6.48640237863599	-1.64745979746075	-1.85881021073531	-7.42966052322631	-0.590393969224795	0.335436303056457	-2.88613632424373
ENSSSCG00000015049	-4.07044315820495	-5.23031500290785	-6.20770380121465	0.258151320159171	-1.79044059224952	-3.38426322317424	0.674113655252763	-0.233276123398906	0.290932048583936
ENSSSCG00000015082	-0.866717351354721	-1.22491309921305	-2.75439705718565	-3.50692213609932	-7.67485857573284	-0.679333991418267	0.575523852202184	0.567607551582776	1.11351261461697
ENSSSCG00000015101	0	0	0	-3.97106262162831	-4.53517758213141	-9.53424646396239	0	0	0
ENSSSCG00000015126	-1.38117072322411	-6.14930971537995	-5.07284495564504	-0.507877262627279	-0.274909574296882	-0.46312552382437	0.467119460692009	0.533483135948243	0.868703448088936
ENSSSCG00000015217	0	0	0	-7.62403047069185	-3.44580539359883	-3.14937838605043	0	0	0
ENSSSCG00000015268	1.26822151631736	0.866136288807737	0.19123251756643	3.09224136457398	7.19549174470971	7.0859678126928	0.920412197118064	1.92915024872301	2.20576973986224
ENSSSCG00000015272	-0.897961212901754	4.69117668761221	5.75045492308685	0	0	0	-1.23799849878928	-0.892724190502646	-2.57914194644993
ENSSSCG00000015296	0	0	7.35353078962065	0	0	0	0	0	0
ENSSSCG00000015320	-0.724227716676036	-2.3038221312937	-5.27196431165627	-7.73042320229519	-2.9941081887548	-7.59226240084656	-3.07057366796422	1.99698551847333	0.162580623670413
ENSSSCG00000015333	0	2.32208617734841	0	0	2.59979760689914	0	-7.96935221901684	-0.901269021667225	-7.99413348277939
ENSSSCG00000015334	-0.154029578779012	-0.632297070795944	-1.37347986356128	-6.24467680515452	-5.06290638944099	-5.86979132105738	1.23117112120347	1.12871301508276	1.04997516050173
ENSSSCG00000015342	0	0.504276317664451	0.665772086745344	-2.75686910146988	0.874818210781463	1.43183969759845	3.98918051581655	6.99458147901583	7.49704029860108
ENSSSCG00000015356	0	9.10224289781109	11.776646077088	0	0	0	1.82742144616472	-0.724801490452187	-2.88613632424373
ENSSSCG00000015401	2.23686584688617	4.97225520805332	5.74326500834515	0.585029505600182	2.54244917864711	2.76384125544182	-0.814410943341239	1.07005320847732	-0.517261367974653
ENSSSCG00000015476	-0.916017774400121	-5.64688000043365	-5.48617776910192	-2.39992212253943	-2.94757110407494	-2.40829850980972	-3.2093654492516	-3.43692198530855	-3.08808292388341
ENSSSCG00000015527	-0.748981209233804	-0.996006359273061	-0.83327243549536	-8.38002746510228	-1.46458267794842	-2.36851990659004	1.11004172324521	0.851576316634802	-0.246937864908859
ENSSSCG00000015618	-3.27591977504045	-5.95938221983593	-5.59189249497115	-1.83321524519721	-1.6038971712447	-1.11616865205869	-1.47602239657414	-0.773754441736419	0.0282073853893749
ENSSSCG00000015636	0	0	0	-3.10818241237656	-5.22348705970704	-5.03339712180038	0	0.744627481463839	0
ENSSSCG00000015655	0	2.74093852578731	8.10326421728143	0	0	0	0	0	3.01633612857155
ENSSSCG00000015662	-0.421911523995348	-2.00350874185678	-2.03152796073096	3.87953236082767	5.42318328468598	5.28448440320867	-0.507838408098683	1.08471073243985	0.0941468350176023
ENSSSCG00000015716	1.08071459982191	0	0	1.72466342876405	5.05295962286636	4.39084512965576	0	2.12617992472483	0
ENSSSCG00000015726	0	0	0	-0.723369652575093	-2.59269766172398	-2.29187167391069	-4.8765943687822	-9.54015532040675	-5.47805391293976
ENSSSCG00000015810	-4.51942488278009	-5.99973222821801	-6.04192927339373	-1.49294683032958	-2.58105037091371	-2.08423616943552	-3.19894031771766	-3.21976641825701	-3.37030989034377
ENSSSCG00000015891	0	-1.09440873410511	-0.268430762638991	-2.11702907626328	-7.24436809560938	-1.80943219664618	0	0	0
ENSSSCG00000015895	0	0	0	-7.01033347290419	-7.14868009307932	-6.54021133936019	-8.45313338622316	-8.52506434884865	-2.93882191011084
ENSSSCG00000016030	-0.205859992329906	-0.224780736318184	-1.17862111835364	-7.31764838442857	-1.86623840092705	-1.87932406226018	0.336759847677271	0.192397759167332	-0.000838288450948943
ENSSSCG00000016122	0	6.98655252445278	0	0	0	0	0	0	0
ENSSSCG00000016159	0	0	0	11.351550094708	14.0814734251029	14.2435223187257	0	3.8075854761244	4.66848797315307
ENSSSCG00000016218	0.231740757021706	0.398334712730271	0.445369278556312	-7.03859265201117	-5.28509271592225	-4.72740256430252	-1.41811060368262	-0.884823297321432	-1.26709016552205
ENSSSCG00000016239	0	0	7.62763024640496	0	0	0	0	0	0
ENSSSCG00000016286	0	0	0	-7.67820736676378	-7.67485857573284	-3.20352806557723	0	0	0
ENSSSCG00000016314	0	0	0	0	7.49305355393176	7.79338827514064	0	0	0
ENSSSCG00000016521	-0.451524835333075	3.29203142078397	3.10186649882263	-1.98153905616434	-8.08812996520215	-2.65277943767073	-1.2911170519646	-0.755406923975877	-0.691867386125195
ENSSSCG00000016550	0	0	7.85787463744948	0	0	0	0	0	0
ENSSSCG00000016567	0.865432445860132	1.8394083810597	2.38444305205048	-5.38103945158013	-2.41176536164845	-4.26911750031735	0.362298391350214	-0.223795889663502	-0.484819799975452
ENSSSCG00000016617	1.57011787029634	0.159801904454192	0	0	7.42306458578438	0	2.90300567316447	5.76162204562448	4.4060862065808
ENSSSCG00000016628	-0.132476895397827	-1.08649727864798	-1.10545941737478	-3.3520044223292	-5.13164354987433	-4.28063053583316	-2.898397421748	-3.27715305134428	-3.48354184203689
ENSSSCG00000016719	0.176863749510745	0.959748401923024	0.97565890064538	-8.44396950898559	-4.26573702765898	-8.30554102951264	0.837304561066586	-0.627414662023468	1.03993887232966
ENSSSCG00000016720	-3.68278547936787	-7.8521869137254	-1.48861929043061	-1.65241184159486	0.256084556235675	-0.358795935746642	-1.87253218177983	-1.27697124945779	-1.50864075624194
ENSSSCG00000016792	-0.382029364805103	1.06498520711605	0.0436854232332616	-5.05074445498306	-3.90397504989103	-5.05492331682904	-0.2304538744927	0.0129020265335247	-0.232435086646444
ENSSSCG00000016838	-0.206487534348127	-3.28999638603924	-7.31076140149842	0.583449817267173	-0.0264030959956011	1.03129064441393	0	2.38813940699268	0
ENSSSCG00000016878	1.56553678502234	1.57076399479885	0.793790222432839	-6.50074565405576	-2.57068706310805	-3.67253541972653	0.838142634796213	1.77550511813624	1.29573826666529
ENSSSCG00000016903	-0.0184152251875356	-3.22182630194959	-2.49009266161717	-2.65013291118237	-2.07188333046349	-7.64263065390193	-2.5298613859698	-0.967298096923285	-1.69618472011002
ENSSSCG00000016957	-0.133149298752499	-2.72819765890947	-3.7239567693368	1.05219826523476	0.984209651150632	1.80314072469919	4.5646836688083	1.77951441261259	6.25449791193136
ENSSSCG00000017009	0	0	0	0	0	0	0	8.2787114851035	9.07521749474246
ENSSSCG00000017010	5.61430229712058	5.97449760010549	4.92309122768349	0	0	0	2.6252387126271	6.42182363274436	5.8683324394466
ENSSSCG00000017025	0	0.54834378559309	0	-2.11702907626328	-7.24436809560938	-7.10982292358204	3.73668027418289	0	4.01154364537726
ENSSSCG00000017061	0	0	0	-3.79514750307647	-2.82870479905354	-7.82816840892172	-2.34450489530792	-0.130953924245741	-0.157958131816061
ENSSSCG00000017076	0	0	0	0	0	0	8.37606400681375	0	0
ENSSSCG00000017109	0	0.159801904454192	0	1.78031189239893	2.39190367898529	3.26692922304181	-2.71594053155844	-7.77926373579298	-1.46860825092677
ENSSSCG00000017135	0.977998211101692	4.56737884180796	5.28070851041366	-6.83583448233922	-6.83249873547925	-3.29202239361653	-2.74861756385102	-2.07087094065512	-2.06999785587196
ENSSSCG00000017144	0.898963256482902	2.92126281594479	3.16548581868703	-6.10068367955189	-2.92972976786816	-3.23931629886824	0.77395395659758	1.98420960607151	1.14556171656582
ENSSSCG00000017172	-1.36936898963728	3.58185143192168	3.18639699749537	0	0	0	5.15028539799592	4.25432162149842	4.21068804993606
ENSSSCG00000017249	0	1.25895861623927	0	0	0	0	4.24059357273251	6.34211186843019	3.75649283019967
ENSSSCG00000017251	-2.03930453347844	-3.30635185670177	-5.71090618428033	-3.16686596529746	-3.49490945545577	-1.95051485481612	1.5216636137075	1.89182874244829	1.91781976424394
ENSSSCG00000017262	1.38723240201972	6.69871611308917	5.98738607348087	0.923212484403429	0.360031624150649	0.807073412696973	-2.3375912140982	-1.15911035427878	-0.879077439224193
ENSSSCG00000017295	0	0	0	-8.75249787164455	-8.749140443143	-8.61398883389248	0	0	0
ENSSSCG00000017313	0	0	0	-0.956663228335456	-0.468916712815686	-0.64619262465346	5.18186197910171	2.38813940699268	0
ENSSSCG00000017320	0	9.54069740082157	6.57114975180592	0	7.684697246168	0	2.0369893188884	0.482093904888746	0
ENSSSCG00000017331	0	7.26946142799077	0	0	0	0	0	0	0
ENSSSCG00000017359	-0.760180472042557	-1.99442436577803	-4.34924970506248	5.83421298429387	3.89792285680929	4.86029944050101	-0.403454007518071	0.297763408201808	0.0338247839617044
ENSSSCG00000017444	0	8.10486549504538	7.0148443492916	0	0	0	0.0362477436078716	0.762929181735937	0.0475858134631374
ENSSSCG00000017445	0.34369387656068	0.232810588966533	-0.00519703402816813	-12.9608339528566	-6.2657767416333	-12.8220052968826	-0.588171239500606	-1.0384030705724	-0.742271722077617
ENSSSCG00000017448	0	7.71945391149121	8.80043386079073	0	0	0	1.06497634891379	4.07386501797692	4.03265077890454
ENSSSCG00000017459	-0.526196743616781	-2.02988920555146	-0.436607042898426	0	5.34123264593878	2.74931791823215	-2.08756824503159	-0.50722045849273	-0.929945393208482
ENSSSCG00000017522	0.299158997656422	-3.09268080296978	-8.64086754036467	0	0	0	-0.841328928823097	2.72778362277467	1.09971643851709
ENSSSCG00000017542	-0.680938096612326	-0.930047963912532	-2.95264989125517	-7.50916256525536	-0.15630944110405	-0.921283265168028	1.52683550872479	2.17071814910129	2.12171334920796
ENSSSCG00000017641	0	0	0	-0.336893263932914	-0.140160431179627	0	-1.68195235518071	-7.88980850401291	-1.89637824858947
ENSSSCG00000017802	0	0	0	7.85005689814631	0	7.96951546623532	0	0	0
ENSSSCG00000017923	0.233114230208379	-0.831190739044279	0.18626388247591	-3.16286844198653	7.11007653087991	-0.725747986315453	-1.82597082068351	3.1583928369715	0.471116228552242
ENSSSCG00000017978	-2.93795355822953	1.43837229358906	0.943234124533879	-2.53783695361744	-2.21297733332365	-8.50929714822805	-1.17458353974783	-2.51988617253442	-3.67505388531891
ENSSSCG00000020771	0	0	1.48889760526641	-1.89807850138503	-4.14282938920971	-5.09576542425291	-1.85690757210399	-2.06076512926999	-2.73057750592688
ENSSSCG00000020859	1.97758915093203	0.69878927022675	1.31918761892206	0	0	0	-5.66610290424535	-5.79789466909088	-4.75754396015996
ENSSSCG00000020992	0	0	0	0	0	0	-8.96647108100912	-9.03846215707478	-8.99130145983339
ENSSSCG00000021018	0	0	0	-2.43705735317271	-7.56439196216868	-7.42966052322631	0	0	0
ENSSSCG00000021059	0.579961494072361	-2.01244519487055	-7.56084553033872	-0.823847250132994	-0.124631100966686	-0.205215243079865	0.920297950708907	0.473078067765932	-0.30874823066026
ENSSSCG00000021132	2.92515118638536	3.33683715172021	5.95390326982902	-1.88423805752047	-7.0115809587122	-2.54065593049274	-0.323191378199767	-2.18097328033647	-3.99145213402323
ENSSSCG00000021265	0	0	0	0	0	0	0	0	5.83665418631838
ENSSSCG00000021585	0.178154953030855	-2.83686445244452	-3.09327302869983	0.580408808010402	0.267354819103348	1.37590058450511	-0.68736000036108	6.16848374269188	4.51886300780615
ENSSSCG00000021645	0	0	0	-8.64778075093654	-3.91145827274017	-3.20890642129219	0	0	0
ENSSSCG00000021767	0	0	0	5.11653111558151	4.09421739333251	4.35297250823162	0	0	0
ENSSSCG00000021813	5.36636444811181	0	0	0	0	0	0	0	7.97294107563217
ENSSSCG00000021867	0.0144741432402485	0.688524197798622	0.900821314354726	-7.78081500220324	-0.766638583760857	-0.123508363916077	-0.034502939775447	-0.0712267003306545	0.548989309031139
