,ovid00.txt,ovid18.txt
ENSSSCG00000005012,6.68534879110229,6.98985216095307
ENSSSCG00000045405,-0.272705815688731,-0.708543442769831
ENSSSCG00000005029,7.20026290411636,7.01393895416193
ENSSSCG00000005030,5.67660616109031,5.46899798308726
ENSSSCG00000004939,-1.68934522239709,-1.1775369530134
ENSSSCG00000057054,-0.0501761707288513,0.250193294001331
ENSSSCG00000021862,2.5610097506733,2.14279718848794
ENSSSCG00000005027,5.01824878639442,4.61613909772678
ENSSSCG00000047735,0.000478291806109512,1.52991412232627
ENSSSCG00000028092,6.75845444441465,6.73956243953861
ENSSSCG00000004941,3.45155832402259,4.19175734671507
ENSSSCG00000004942,2.2724104159256,2.92125537234852
ENSSSCG00000004943,4.97773778998711,5.01206011570575
ENSSSCG00000036735,3.59855355468122,3.89838177072861
ENSSSCG00000005015,5.09017490645803,5.18501643733495
ENSSSCG00000005016,4.5204678593429,4.50182965325774
ENSSSCG00000031354,3.09156592692277,3.28020405237892
ENSSSCG00000038941,2.69775827184491,2.70533465298375
ENSSSCG00000004945,10.4534071124973,10.7057140227937
ENSSSCG00000005787,5.3935714770519,5.45118692644877
ENSSSCG00000034516,5.63613060662947,5.1769115088903
ENSSSCG00000036634,5.79791371104339,5.7024091712648
ENSSSCG00000005785,5.24786980256675,6.18702483406148
ENSSSCG00000004946,3.14882687420246,3.97828280876051
ENSSSCG00000005020,2.20920921992505,2.20788439887371
ENSSSCG00000005786,4.85234826118419,5.4778217257427
ENSSSCG00000004948,1.63488905609156,1.84838995108104
ENSSSCG00000004971,4.96184863802426,4.69013808368387
ENSSSCG00000005021,5.17117590305374,5.18905189048168
ENSSSCG00000038767,5.64212525928335,5.07156014759497
ENSSSCG00000004963,6.25311220417857,6.40681914545749
ENSSSCG00000005022,4.72069064650779,5.10469336304957
ENSSSCG00000032244,-1.85959081887877,-0.419269358476388
ENSSSCG00000004966,0.843288561130522,0.547052614248276
ENSSSCG00000026078,5.27384198515514,5.30638617642105
ENSSSCG00000004968,2.0257397626067,1.65965868528357
ENSSSCG00000005024,6.70695732350522,6.50989208715608
ENSSSCG00000004969,4.16561548092592,4.93405895101012
ENSSSCG00000004970,10.2177254949514,10.4140117440126
ENSSSCG00000023533,4.65501306767478,4.92763279613102
ENSSSCG00000004952,5.91724218553516,5.98985831786837
ENSSSCG00000005023,3.56948975333798,3.2444560484608
ENSSSCG00000004859,5.33679766042401,5.55802084390319
ENSSSCG00000005025,2.1765390930814,2.50409440667604
ENSSSCG00000004856,5.73105452090037,5.50505314286627
ENSSSCG00000004951,6.31383301488468,6.37588033361615
ENSSSCG00000038422,6.54042323860657,6.38118108288088
ENSSSCG00000057448,1.04979853072693,1.86193445189534
ENSSSCG00000004954,2.1765390930814,2.41501964948952
ENSSSCG00000005002,-0.858148701903932,-0.878308599580625
ENSSSCG00000004955,4.49419587381275,4.22881835485191
ENSSSCG00000030679,3.18212335960927,3.04515947329631
ENSSSCG00000004996,5.15029685167726,5.80764181583521
ENSSSCG00000027765,6.68341227702328,6.83750700926836
ENSSSCG00000004857,5.56849112230086,5.53917572123983
ENSSSCG00000004956,-1.27366674668784,-1.29286667119819
ENSSSCG00000004997,5.63913104655921,5.51580340030723
ENSSSCG00000021217,5.37209146590218,5.62508700469944
ENSSSCG00000004958,4.49198479238215,4.46901565095637
ENSSSCG00000005000,1.92444222488574,3.44225225175079
ENSSSCG00000026517,4.06210760955022,3.76055483850555
ENSSSCG00000004957,4.8174560429336,4.78027653168912
ENSSSCG00000004861,4.58827376547592,4.61813586365557
ENSSSCG00000032488,5.26480481054308,4.71460656946471
ENSSSCG00000053589,1.20903725392565,1.7929033607927
ENSSSCG00000004999,4.01360746438868,4.70148281982932
ENSSSCG00000063467,3.49194945469652,4.07449492066091
ENSSSCG00000004869,4.89648202711917,4.94841399053375
ENSSSCG00000022419,5.06510915996917,5.48877604980139
ENSSSCG00000060555,-1.85959081887877,-1.29286667119819
ENSSSCG00000004961,4.98247061074783,8.02206485558702
ENSSSCG00000004962,4.15167585979561,3.90166423544639
ENSSSCG00000043563,4.34782406898927,4.05693711803677
ENSSSCG00000063237,-0.398324028692846,-2.2909505521714
ENSSSCG00000063081,-1.27366674668784,-0.630608239069984
ENSSSCG00000056226,0.000478291806109512,-0.556668237782512
ENSSSCG00000049234,0.352122521735396,1.00328565431989
ENSSSCG00000004870,6.99229980324056,6.87931474715288
ENSSSCG00000004973,6.78533645908121,6.2566127373394
ENSSSCG00000004847,4.10034765899885,4.75871698203059
ENSSSCG00000035696,3.96978971395865,3.98448774518845
ENSSSCG00000004849,3.91142345629285,2.94690213931343
ENSSSCG00000004850,-1.27366674668784,-1.07074818901639
ENSSSCG00000004854,8.00301776804653,7.7063919990872
ENSSSCG00000004974,3.5269272857825,3.09188750193918
ENSSSCG00000004976,4.52911993674936,4.8768351181062
ENSSSCG00000036984,0.186987763995308,0.165344272603211
ENSSSCG00000004980,6.1538089129402,6.07009051927074
ENSSSCG00000004875,8.43633017977474,7.56216300609143
ENSSSCG00000037781,1.77241585582885,1.27032374131586
ENSSSCG00000005781,1.16530529330374,0.547052614248276
ENSSSCG00000004979,3.74314543623384,4.10329126700846
ENSSSCG00000020859,1.81549142352791,0.368785844864663
