,endo00.txt,endo03.txt,endo06.txt,endo09.txt,endo12.txt,endo15.txt,endo18.txt
ENSSSCG00000007475,20.9200966880471,24.036883080257,29.9779900648103,28.3745378600576,22.7111411071389,18.9618476938332,21.7491033663329
ENSSSCG00000062653,2.74741776124669,1.32377037253589,0.809304568678792,0.414501881089818,0.909962248032275,1.98316572210732,2.99668043541802
ENSSSCG00000007530,26.34872937292,20.901637461093,28.5617070696224,32.7079666169057,65.6310271393278,91.3995851223848,33.7667187207412
ENSSSCG00000048041,0.728231213824423,0.20901637461093,0.370931260644446,0.791321772989653,0.0379150936680115,0.417508573075226,0.525191416516561
ENSSSCG00000061307,0.297912769291809,0.48770487409217,0.303489213254547,0.75363978379967,0.303320749344092,0.0695847621792043,0.154468063681341
ENSSSCG00000057910,0.827535470255026,2.02049162123899,0.674420473898993,0.829003762179637,1.59243393405648,0.835017146150451,0.586978641989097
ENSSSCG00000055381,0.264811350481608,0.27868849948124,0.337210236949497,0.301455913519868,0.227490562008069,0.452300954164828,0.957701994824317
ENSSSCG00000050651,0.033101418810201,0.034836062435155,0,0.301455913519868,0.227490562008069,0.382716191985624,0.463404191044024
ENSSSCG00000054658,0.794434051444825,0.83606549844372,0.438373308034346,0.829003762179637,0.606641498688183,0.626262859612839,0.494297803780292
ENSSSCG00000044986,2.35020073552427,1.04508187305465,0.97790968715354,0.263773924329884,0.151660374672046,2.57463620063056,4.54136107223144
ENSSSCG00000056070,1.48956384645905,1.42827855984136,0.910467639763641,1.95946343787914,2.54031127575677,2.12233524646573,2.50238263163773
ENSSSCG00000043121,0,0,0,0,0.0758301873360229,0.0695847621792043,0.494297803780292
ENSSSCG00000057076,5.03141565915056,1.91598343393353,4.85582741207275,3.35369703790853,5.42185839452564,8.66330289131093,7.87787124774841
ENSSSCG00000059679,0.893738307875428,0.97540974818434,0.606978426509094,1.24350564326946,0.872047154364263,0.869809527240054,0.617872254725366
ENSSSCG00000050854,0,0.34836062435155,0.134884094779799,0,0,2.12233524646573,0
ENSSSCG00000042918,0.165507094051005,0.06967212487031,0.134884094779799,0.301455913519868,0,0.556678097433634,0.123574450945073
ENSSSCG00000059779,0.297912769291809,0.62704912383279,0.505815355424245,0.565229837849752,0,0,0.278042514626414
ENSSSCG00000059022,0.0993042564306031,0.313524561916395,0.337210236949497,0.075363978379967,0.189575468340057,0.104377143268806,0.216255289153878
ENSSSCG00000043700,0.496521282153016,0.313524561916395,0.573257402814144,0.64059381622972,0.151660374672046,0.48709333525443,0.247148901890146
ENSSSCG00000058388,0.827535470255026,0.90573762331403,0.370931260644446,2.07250940544909,1.21328299737637,2.08754286537613,0.154468063681341
ENSSSCG00000051682,0.132405675240804,0.20901637461093,0.539536379119195,0.64059381622972,0.0758301873360229,0.243546667627215,0.308936127362683
ENSSSCG00000023847,0.231709931671407,0.313524561916395,0.337210236949497,0.489865859469785,0.227490562008069,0.347923810896021,0.247148901890146
ENSSSCG00000007478,424.691203334879,179.510229728354,299.611295529628,366.570390840159,679.097242687753,475.159548540696,334.639613159258
ENSSSCG00000058830,18.8678087218146,21.807375084407,23.3349483969052,23.4758792653597,34.0098390202063,23.7631962841983,17.5166784214641
ENSSSCG00000007198,8.54016605303187,15.8852444704307,7.92444056831317,4.48415671360804,9.36502813599883,2.29629715191374,3.27472295004444
ENSSSCG00000007189,16.7162164991515,13.2028676629237,53.4141015328003,35.8355717196743,62.4082441775469,24.9461372412447,22.1507203319044
ENSSSCG00000031519,0.397217025722412,0.48770487409217,0.404652284339396,0.376819891899835,1.13745281004034,0.556678097433634,0.123574450945073
ENSSSCG00000007130,0.165507094051005,0.243852437046085,0.404652284339396,0.075363978379967,0.0758301873360229,0.139169524358409,0.18536167641761
ENSSSCG00000007131,1.22475249597744,2.05532768367415,0.472094331729295,0.86668575136962,2.54031127575677,0.695847621792043,0.803233931142975
ENSSSCG00000036286,119.363716229585,125.862693578215,132.725949263322,202.766783831301,131.337884465992,87.4680460592598,126.941854733326
ENSSSCG00000007133,59.6818581147925,33.477456000184,43.8710518271295,40.6588663359922,109.688365981557,23.7284039031087,29.0399959720922
ENSSSCG00000007216,0.595825538583619,1.25409824766558,0.0674420473898993,0.075363978379967,0,0.173961905448011,9.91684968834212
ENSSSCG00000028461,83.4486768205168,87.6823691492852,47.6478064809639,66.8478488230307,93.9156870156644,138.473676736617,105.810623621719
ENSSSCG00000007170,132.306370984374,87.7520412741555,37.9361516568184,58.8592671147542,88.6834040894788,74.5252802939278,48.2867167067873
ENSSSCG00000027665,0.893738307875428,1.3934424974062,0.404652284339396,0.565229837849752,1.02370752903631,0.417508573075226,0.89591476935178
ENSSSCG00000007181,0.529622700963217,0.41803274922186,0.202326142169698,0.339137902709851,0.53081131135216,0.417508573075226,0.586978641989097
ENSSSCG00000063284,0.993042564306031,1.53278674714682,0.202326142169698,1.65800752435927,0.227490562008069,4.8709333525443,2.03897844059371
ENSSSCG00000007185,0.761332632634624,0.76639337357341,0.168605118474748,0.226091935139901,0.151660374672046,0.104377143268806,0.0926808382088048
ENSSSCG00000007187,67.2620830223285,69.881141244921,87.4723354646995,82.4105103584939,73.1761307792621,53.0583811616433,63.5481613985038
ENSSSCG00000007188,189.902839714123,301.680300688442,322.946243926533,230.990593734599,386.241059196033,232.58706758399,221.599884157252
ENSSSCG00000007171,9.4008029420971,14.6659822852003,8.83490820807681,5.99143628120738,8.98587719931871,4.76655620927549,4.97387165053919
ENSSSCG00000007179,48.3942743005139,59.9876995133369,66.3966956553559,65.1521593094815,72.1903383438938,57.546598322202,51.9630566224032
ENSSSCG00000037684,0.198608512861206,0.06967212487031,0.168605118474748,0.075363978379967,0,0.417508573075226,0.0926808382088048
ENSSSCG00000039392,27.3417719372261,23.2356536442484,16.3884175157455,95.2977506614683,429.691756539574,87.7463851079766,35.8983779995437
ENSSSCG00000007191,0.562724119773418,0.174180312175775,0.0674420473898993,5.95375429201739,2.76780183776484,5.28844192561953,0.772340318406707
ENSSSCG00000007192,0.231709931671407,0.313524561916395,0.168605118474748,0.263773924329884,0,0.382716191985624,0
ENSSSCG00000038854,88.4800924796674,70.3688461190131,68.8246093613923,80.9785947692745,149.612959613973,120.033714759127,94.8742847130799
ENSSSCG00000035262,0.33101418810201,0.522540936527325,0.0674420473898993,0.75363978379967,0.644556592356195,0.347923810896021,0.247148901890146
ENSSSCG00000023887,0,0,0.640699450204044,0.075363978379967,0,0,0.0308936127362683
ENSSSCG00000037360,370.40487648615,501.534790878927,138.795733528413,121.901235029597,204.665675619926,159.001181579482,221.78524583367
ENSSSCG00000007212,16.4514051486699,16.6864739064393,10.5209593928243,7.3103059028568,10.4645658523712,6.05387430959077,8.46484988973751
ENSSSCG00000038183,0.496521282153016,0.34836062435155,0.0674420473898993,0.339137902709851,0.0758301873360229,0.139169524358409,0.216255289153878
ENSSSCG00000055982,0.62892695739382,1.18442612279527,1.75349323213738,0.075363978379967,0.0758301873360229,0.208754286537613,7.78519040953961
ENSSSCG00000036940,1.19165107716724,1.11475399792496,1.04535173454344,0.414501881089818,2.23699052641268,1.6352419112113,1.42110618586834
ENSSSCG00000007203,76.067060425842,87.9262215863313,89.765365075956,79.1698592881553,89.327960681835,81.0314555576834,87.398030430903
ENSSSCG00000036081,74.2795838100911,82.03892703479,79.8176630859459,69.1841321528097,94.2569228586765,91.0516613114888,76.925095713308
ENSSSCG00000007206,81.661200204766,76.1167964208137,73.9164839393297,84.558383742323,108.892149014529,67.3928421705593,86.4094348233424
ENSSSCG00000039862,3.60805465031191,4.493852054135,5.59768993336165,15.4119335787032,15.4693582165487,13.464651481676,9.5461263355069
ENSSSCG00000007200,17.5106505505963,25.9180304517553,25.9314672214163,21.8555537301904,28.9671315623608,28.8080915421906,18.8759973818599
ENSSSCG00000007199,7.21610930062383,24.5942600792194,9.37444458719601,13.640880086774,22.6353109198028,8.55892574804213,6.14782893451739
ENSSSCG00000023298,20.9531981068573,18.2889327784564,14.4663191651334,23.2121053410298,45.8772633382939,34.4792496597957,60.9530979286573
ENSSSCG00000007160,40.1189195979637,53.0553230887411,46.1640814383861,39.7921805846226,61.0812158991665,29.5387315450722,52.3028863625022
ENSSSCG00000007161,77.39111717825,148.819658722982,125.678255311077,140.968321559728,105.82102642742,69.0628764628602,87.3671368181667
ENSSSCG00000007162,12.2806263785846,12.1577857898691,12.8477100277758,13.4147881516341,20.5120656743942,9.60269718073019,13.0062109619689
ENSSSCG00000045134,20.4566768247042,33.6168002499246,30.4163633728446,21.9309177085704,29.4221126863769,32.9831772729428,25.9506346984654
ENSSSCG00000007164,0.0662028376204021,2.71721286994209,1.65233016105253,0.414501881089818,0.26540565567608,0.0695847621792043,16.7443381030574
ENSSSCG00000007165,74.3788880665217,139.692610364972,97.4537584784046,65.0014313527215,101.650366123939,58.7991240414276,76.7706276496267
ENSSSCG00000007166,80.1385349394967,92.9426145769936,91.9235105924328,77.3611238070361,90.7687342412194,83.2929603285075,77.0795637769893
ENSSSCG00000007167,93.5115081388179,89.668024708089,87.3711723936146,65.0391133419115,65.4793667646558,72.8552460016269,86.9037326271227
ENSSSCG00000007168,69.8770951083344,67.2336004998492,64.980412660168,46.3865286928697,48.3417444267146,37.0190934793367,42.1388877722699
ENSSSCG00000007173,51.373401993432,77.9979437923121,62.4850569067417,57.6157614714848,63.9248479242673,56.9203354625891,53.7857797738431
ENSSSCG00000027676,125.785391478764,226.190553391461,129.556173035997,82.4481923476839,75.981847710695,79.4657984086513,128.98083317392
ENSSSCG00000040857,110.558738826071,164.426214693932,109.627048032281,79.2829052557253,115.982271530447,92.1302251252665,111.43326113972
ENSSSCG00000034528,0,0,0,0,0,1.6004495301217,2.13165927880251
ENSSSCG00000026043,0.595825538583619,0.06967212487031,0.303489213254547,0.075363978379967,0.151660374672046,0.278339048716817,1.05038283303312
ENSSSCG00000055487,51.1085906429504,47.0635203498944,60.933889816774,45.1430230496002,43.7919331865532,40.9506325424617,53.0134394554364
ENSSSCG00000007252,10.8572653697459,18.2192606535861,44.2757041114689,20.499002119351,7.50718854626627,5.60157335542594,7.84697763501214
ENSSSCG00000007253,81.5949973671456,99.5963025021082,95.6665442225722,101.326868931866,106.996394331128,83.9192231881204,105.161857754257
ENSSSCG00000059506,0.562724119773418,0.83606549844372,0.741862521288893,0.678275805419703,0.834132060696252,1.77441143556971,0.926808382088048
ENSSSCG00000027070,52.7967630022707,62.0430271970111,80.9304568678792,53.2446507254467,38.8250559160437,21.8148229431805,36.0837396759613
ENSSSCG00000022815,129.691358898368,109.977449107784,115.157295918253,70.9175036555489,77.3467910827434,41.2637639722681,88.788243004035
ENSSSCG00000040449,40.1851224355841,42.5348322333243,41.1059278841437,32.9717405412356,47.5455274596864,24.9113448601551,35.9601652250163
ENSSSCG00000034913,17.0803321060637,51.452864216724,15.3430657812021,5.23779649740771,4.85313198950547,3.06172953588499,9.48433911003436
ENSSSCG00000007135,33.3331287418725,10.6249990427223,8.29537182895762,3.69283494061838,1.93366977706858,7.75870098298128,32.2529316966641
ENSSSCG00000053479,7.38161639467483,11.3217202914254,5.39536379119195,5.76534434606747,3.71567917946512,4.8361409714547,5.62263751800083
ENSSSCG00000056400,0.0662028376204021,0.13934424974062,6.33955245465054,2.11019139463908,0,0.139169524358409,0.556085029252829
ENSSSCG00000028529,5.49483552249337,7.52458948599348,3.47326544057982,4.3334287568481,7.81050929561036,2.53984381954096,3.08936127362683
ENSSSCG00000007228,116.152878604995,97.6454830057395,127.802679803859,110.709684240171,109.688365981557,211.154960832795,138.279810607537
ENSSSCG00000037016,142.600912234346,177.698754481726,138.053871007124,118.585219980878,83.0719702266131,9.53311241855099,70.5610114896367
ENSSSCG00000038384,4.40248870175674,9.09221229557546,8.59886104221217,9.26976934073594,15.0902072798686,3.65320001440822,3.02757404815429
ENSSSCG00000035357,47.5667388302589,81.7254024728737,146.281800788692,140.553819678638,181.878704325451,71.185211709326,51.4996524313592
ENSSSCG00000007235,26.183222278869,101.965154747699,35.3059118086123,9.91036315696566,14.2181601255043,4.8013485903651,19.1540398964863
ENSSSCG00000007231,0.33101418810201,0.62704912383279,0.472094331729295,0.452183870279802,0.758301873360229,0.173961905448011,0.247148901890146
ENSSSCG00000033613,42.8001345215899,45.182372978396,25.5268149370769,31.841280865536,30.2562447470731,23.3804800922126,33.2415273042247
ENSSSCG00000055618,2.21779506028347,2.68237680750694,0.910467639763641,2.14787338382906,0.682471686024206,0.97418667050886,1.39021257313207
ENSSSCG00000056065,1.82057803456106,3.37909805621004,1.51744606627274,1.73337150273924,2.42656599475273,1.46128000576329,2.00808482785744
ENSSSCG00000007236,23.2702974235713,15.3278674714682,11.9372423880122,4.52183870279802,9.13753757399076,7.06285336118923,11.5542111633643
ENSSSCG00000007237,42.1050047265757,42.6393404206297,48.7943212865922,38.1341730602633,36.398489921291,36.5667925251718,40.192590169885
ENSSSCG00000007239,10.6586568568847,13.2377037253589,7.75583544983842,5.16243251902774,12.4361507231078,9.15039622656536,11.9249345161996
ENSSSCG00000007240,10.5924540192643,6.75819611242007,2.25930858756163,2.37396531896896,2.12324524540864,1.94837334101772,4.17063771939622
ENSSSCG00000007246,155.080147125792,157.911871018558,177.102816445876,178.725674728092,232.192033622902,148.841806301318,163.828828340431
