,endo00.txt,endo03.txt,endo06.txt,endo09.txt,endo12.txt,endo15.txt,endo18.txt
ENSSSCG00000037497,-0.588728039649234,-1.26027627843082,0.112011480125242,0.511624752862896,-1.95076586505953,-0.846332913133566,-0.677637123375248
ENSSSCG00000033763,5.82541990135108,5.68516333955658,5.56002299862095,6.935724988607,5.71856249559539,6.75296108898428,5.9843232055831
ENSSSCG00000004344,2.35064388381069,3.74162634194181,2.50253239954121,2.32349785432305,1.59764097371272,2.09726725975638,2.785883390257
ENSSSCG00000005286,4.39384852145765,4.64854555998549,3.99868514325484,4.08005643824307,3.39693596703061,3.94928594131099,3.79799243489038
ENSSSCG00000005039,4.38244533802046,4.68807480825375,4.70234105138046,4.93150088821419,4.21797372006242,4.81666848458363,4.59122047321161
ENSSSCG00000005040,4.6775248061738,4.89984908694333,5.55899143317339,5.59850726614516,4.50490071972596,4.776941518337,4.75202828400766
ENSSSCG00000004250,-0.105100457351154,2.316431806534,2.0990362064329,2.32349785432305,1.38372605153198,-0.758796633748806,-1.18499280184054
ENSSSCG00000005287,6.86729837024359,8.00123159835877,8.98497006215141,9.56311916349936,8.92635437740885,7.14430461825973,6.69091350124333
ENSSSCG00000005041,6.22264405533263,6.59186600727309,6.73597975099726,7.0631480558135,6.51601982438745,6.82157672855085,6.3796485292034
ENSSSCG00000020885,5.60864323998259,5.54687658092437,5.67303519560487,6.02976868233969,5.78752537507155,5.87000716328258,5.99833525478498
ENSSSCG00000004253,5.41180989562687,5.60482462106646,5.53820369841387,5.74254088748833,5.14900713291207,5.80685123347169,5.54305568880676
ENSSSCG00000060009,2.01480986279501,2.41395907802648,2.62588014496034,2.59944607928699,2.08398367505196,2.10895037352715,1.63072093824538
ENSSSCG00000054181,-2.88569951469398,-1.67596902343657,0.28169003508777,0.819498736586345,1.25212727585364,2.02510915183588,-0.995350626366636
ENSSSCG00000062298,-2.56997021831256,-2.84917472497091,0.634898286829997,0.819498736586345,0.358830873653452,0.241790736788242,-1.18499280184054
ENSSSCG00000063502,-3.85509885099552,-0.6746588294483,-2.29344729661063,-1.76025817375426,-3.85509885099552,-3.85509885099552,-2.37573725412848
ENSSSCG00000004364,4.68867846080113,4.49431067490916,4.42278665641634,4.78539108995907,4.85978229321682,4.90308466898368,4.87559550114003
ENSSSCG00000005043,4.1276701982669,4.57031857007013,4.01983279601998,3.86185467757771,3.94717185736307,4.49250608107754,4.52113036597418
ENSSSCG00000004254,4.88892178350014,5.54149130918665,4.95221971508384,6.17753576005788,6.68715146439457,5.68335562493258,5.35112556652601
ENSSSCG00000005045,5.02274461269681,4.50541720630305,4.15705021697575,4.4741835665509,5.05176255233444,5.33605009309103,5.16985968104111
ENSSSCG00000005047,2.09524359035982,3.06351763572097,1.83838280764475,0.756535500748427,0.630211495651636,2.03738892741755,2.33427489992676
ENSSSCG00000004366,0.813340436817873,0.200405438074089,3.45873811871279,5.07549477176913,5.2814814208838,2.21004739150154,1.13800340639168
ENSSSCG00000027256,6.21173194124276,6.58873649724865,6.53660665817442,6.63187143876632,6.62422277181051,6.08194194486523,6.19548452769183
ENSSSCG00000004367,2.15006898255649,1.51398993805233,3.24447119582964,2.89085333476076,2.35383426810544,1.58094768854035,0.943148636672862
ENSSSCG00000039333,7.77719594720968,5.73413858904352,8.65343393717206,8.19201469104409,7.13915810843038,8.57237018790461,7.65416085194587
ENSSSCG00000004368,5.75111290167883,5.80416891777274,6.7027391108388,6.56626611288054,6.53737745563314,5.4980853779583,5.85707842394471
ENSSSCG00000026294,6.21559270712188,6.2586901302983,6.61016044949556,6.82788152102631,6.41451142071304,6.66567235517883,6.40406345701221
ENSSSCG00000053030,-0.00586487622478787,-2.84917472497091,-0.798570096786321,-0.349123105293889,-1.04046899289688,-0.14541309024796,0.450627965983534
ENSSSCG00000035648,4.47768719475924,4.13967220397467,4.70047118343908,4.91177040860146,3.07217834253641,4.96707013169943,4.76191841197168
ENSSSCG00000038522,6.67085525464268,4.9462322072799,7.81413856617512,6.51428376673345,6.33543344025607,5.53860438050116,5.8212668219146
ENSSSCG00000035259,6.86648007232711,6.73885947447659,6.98517626459172,7.17834900080504,6.66360392405526,7.61945724615139,7.1452885089142
ENSSSCG00000021451,4.22536745910742,3.90821458873209,4.37435011727636,4.25253853462525,3.8480977771236,4.56002705268769,4.33491450256187
