genes,Min_FDR,Max_abs_logFC
ENSSSCG00000051820,0.00240456037911802,7.97294107563217
ENSSSCG00000047974,0.00242334928825363,7.81866148352541
ENSSSCG00000047092,0.00242360746473046,7.8702276673149
ENSSSCG00000009942,0.00244143590408637,7.75727277295771
ENSSSCG00000008938,0.00244143590408637,7.75727277295771
ENSSSCG00000012147,0.00244143590408637,7.75727277295771
ENSSSCG00000062648,0.00250264115279608,7.95129117424903
ENSSSCG00000010522,0.00252631849095847,5.52670559866378
ENSSSCG00000013386,0.00252661501201261,7.54121463152626
ENSSSCG00000041892,0.00252661501201261,7.54121463152626
ENSSSCG00000047263,0.00252661501201261,7.54121463152626
ENSSSCG00000003366,0.00252661501201261,7.54121463152626
ENSSSCG00000010538,0.00252661501201261,7.54121463152626
ENSSSCG00000043004,0.00252661501201261,7.45399093044498
ENSSSCG00000008157,0.00252661501201261,7.45399093044498
ENSSSCG00000058794,0.00252661501201261,7.45399093044498
ENSSSCG00000022467,0.00261601027124777,7.82950591340483
ENSSSCG00000051117,0.00263723456976162,7.68091328039548
ENSSSCG00000034778,0.00265078667600005,7.7608571644679
ENSSSCG00000062860,0.00265078667600005,7.7608571644679
ENSSSCG00000058673,0.00265078667600005,7.7608571644679
ENSSSCG00000061487,0.00266176456304388,7.31232245668977
ENSSSCG00000004308,0.00266176456304388,7.31232245668977
ENSSSCG00000059964,0.00266176456304388,7.31232245668977
ENSSSCG00000060975,0.00266176456304388,7.31232245668977
ENSSSCG00000060928,0.00266478424984025,5.4833737230215
ENSSSCG00000012100,0.0026711890188936,7.57883800722591
ENSSSCG00000032923,0.0026711890188936,7.57883800722591
ENSSSCG00000009250,0.00268846099874319,7.73042320229519
ENSSSCG00000007114,0.00268846099874319,7.73042320229519
ENSSSCG00000027981,0.00268846099874319,7.72707382655596
ENSSSCG00000049579,0.00268846099874319,7.72707382655596
ENSSSCG00000037684,0.00268846099874319,7.62702553203128
ENSSSCG00000058897,0.00270110868901799,7.7235253836612
ENSSSCG00000003852,0.00271116684197929,5.50689886236851
ENSSSCG00000021018,0.00271788359990034,7.6980412968107
ENSSSCG00000011327,0.00272708138172474,7.56383146465052
ENSSSCG00000044062,0.00272708138172474,7.56383146465052
ENSSSCG00000058707,0.00272840882422171,7.8494285017317
ENSSSCG00000046870,0.00272840882422171,7.8494285017317
ENSSSCG00000006526,0.00273826185673069,5.09308121024792
ENSSSCG00000002388,0.00275025343876086,7.76826361827737
ENSSSCG00000043327,0.00276282081449205,7.78855287973243
ENSSSCG00000056047,0.0028113721086933,7.77926373579298
ENSSSCG00000036570,0.00282800431713796,7.72707382655596
ENSSSCG00000010578,0.00287723571579049,7.44155665070397
ENSSSCG00000053816,0.00287723571579049,7.44155665070397
ENSSSCG00000021867,0.00288279131071762,7.78081500220324
ENSSSCG00000017109,0.00290462671347248,7.77926373579298
ENSSSCG00000035105,0.00291517050955712,7.48015080321851
ENSSSCG00000038035,0.00291517050955712,7.48015080321851
ENSSSCG00000012882,0.00291517050955712,7.48015080321851
ENSSSCG00000012072,0.00291517050955712,7.48015080321851
ENSSSCG00000053684,0.00292216722804943,7.76553558679671
ENSSSCG00000022568,0.00292216722804943,7.76553558679671
ENSSSCG00000042725,0.00292216722804943,7.76553558679671
ENSSSCG00000023612,0.0029347205215708,7.63017161679437
ENSSSCG00000017061,0.00294460142881203,7.82816840892172
ENSSSCG00000039813,0.00295885281093945,7.5598036899497
ENSSSCG00000042730,0.00296698154985658,5.31433409994658
ENSSSCG00000062659,0.00298183353824548,7.71046862768065
ENSSSCG00000022988,0.00298183353824548,7.71046862768065
ENSSSCG00000042937,0.00298183353824548,7.71046862768065
ENSSSCG00000053075,0.00298183353824548,7.71046862768065
ENSSSCG00000009735,0.00298662491123663,8.14501446711511
ENSSSCG00000038536,0.00300019232453866,5.31968158701086
ENSSSCG00000015082,0.00304534912297347,7.67485857573284
ENSSSCG00000023691,0.00304534912297347,7.57482838760688
ENSSSCG00000057525,0.00304534912297347,7.57482838760688
ENSSSCG00000006452,0.003077594910092,7.69536586514055
ENSSSCG00000042995,0.00307797604638095,5.01290184341584
ENSSSCG00000058905,0.00308768167629944,7.67060032500212
ENSSSCG00000050502,0.00308768167629944,7.67060032500212
ENSSSCG00000002475,0.00308768167629944,7.67060032500212
ENSSSCG00000005098,0.00311886891203182,7.67131075378039
ENSSSCG00000030438,0.00314328697913293,7.63943706098117
ENSSSCG00000043518,0.00314328697913293,7.63943706098117
ENSSSCG00000057631,0.00314328697913293,7.63943706098117
ENSSSCG00000000651,0.0031563763621155,5.02426901691009
ENSSSCG00000056587,0.00317840554278425,8.20513916873809
ENSSSCG00000053700,0.00319442271713961,7.6631441659141
ENSSSCG00000016286,0.00321495013555292,7.67820736676378
ENSSSCG00000058240,0.00323320769501838,7.49708031378069
ENSSSCG00000006749,0.00323320769501838,7.49708031378069
ENSSSCG00000014027,0.00323761713994741,5.00806710988778
ENSSSCG00000056949,0.00324305686683007,7.39921911121928
ENSSSCG00000009413,0.00324305686683007,7.24082634741084
ENSSSCG00000047543,0.00324305686683007,7.2254268213961
ENSSSCG00000033414,0.00324305686683007,7.2254268213961
ENSSSCG00000042973,0.00324305686683007,7.2254268213961
ENSSSCG00000038838,0.00324664269162216,7.79309517114043
ENSSSCG00000055587,0.0032727178676241,7.85857032051503
ENSSSCG00000063351,0.0032727178676241,7.85857032051503
ENSSSCG00000028277,0.00327551868804128,8.10210017949497
ENSSSCG00000000748,0.00328909501412877,7.78397266194153
ENSSSCG00000062818,0.00328909501412877,7.78397266194153
ENSSSCG00000041504,0.00333205014001533,5.02176051801298
ENSSSCG00000050749,0.00334842919698753,7.93205458488374
ENSSSCG00000003431,0.00337148063589146,7.62403047069185
ENSSSCG00000015217,0.00337148063589146,7.62403047069185
ENSSSCG00000008524,0.00337148063589146,7.62403047069185
ENSSSCG00000055313,0.00337148063589146,7.62403047069185
ENSSSCG00000060830,0.00337148063589146,7.6206823091185
ENSSSCG00000023514,0.00337148063589146,7.5206716128604
ENSSSCG00000054249,0.00337148063589146,7.5206716128604
ENSSSCG00000051831,0.00337148063589146,7.5206716128604
ENSSSCG00000062665,0.00337148063589146,7.5206716128604
ENSSSCG00000038607,0.00339477342685718,7.54697369281411
ENSSSCG00000029545,0.00339477342685718,7.50530260319181
ENSSSCG00000012705,0.00339477342685718,7.41638770312641
ENSSSCG00000000296,0.00339477342685718,7.41638770312641
ENSSSCG00000048002,0.00339477342685718,7.41638770312641
ENSSSCG00000053209,0.00339820945586919,8.00504649300497
ENSSSCG00000058139,0.00341740347156033,7.83601166002517
ENSSSCG00000051934,0.00345683640458726,7.65825629579435
ENSSSCG00000054285,0.00349542530375613,5.26455828893517
ENSSSCG00000050609,0.00353875361266995,7.63906072872508
ENSSSCG00000006842,0.00353875361266995,7.63906072872508
ENSSSCG00000060324,0.00355893715180575,7.31046687725849
ENSSSCG00000054436,0.00355893715180575,7.31046687725849
ENSSSCG00000043838,0.00355893715180575,7.31046687725849
ENSSSCG00000046385,0.00355893715180575,7.31046687725849
ENSSSCG00000017720,0.00355893715180575,7.31046687725849
ENSSSCG00000016538,0.00355893715180575,7.31046687725849
ENSSSCG00000058958,0.00356607471380635,7.61430000828914
ENSSSCG00000045725,0.0036368320881513,7.66185736330371
ENSSSCG00000006876,0.0036368320881513,7.66185736330371
ENSSSCG00000037087,0.0036368320881513,7.66185736330371
ENSSSCG00000035964,0.00366353902068353,7.5783510735321
ENSSSCG00000019358,0.00366353902068353,7.5783510735321
ENSSSCG00000061244,0.00366353902068353,7.5783510735321
ENSSSCG00000031292,0.00368354638314369,7.67820736676378
ENSSSCG00000047716,0.00373854255125233,7.7344724807208
ENSSSCG00000006577,0.00374626608921857,7.67336644206353
ENSSSCG00000052224,0.00374626608921857,7.65913029494878
ENSSSCG00000057847,0.00374802832431292,5.67980997392539
ENSSSCG00000032301,0.00383937845944041,7.56773944419358
ENSSSCG00000052612,0.00383937845944041,7.46440230859401
ENSSSCG00000023771,0.00383937845944041,7.46440230859401
ENSSSCG00000057864,0.00383937845944041,7.46440230859401
ENSSSCG00000054303,0.00383937845944041,7.46440230859401
ENSSSCG00000061743,0.00383937845944041,7.46440230859401
ENSSSCG00000063069,0.00388513633202512,7.42709022988675
ENSSSCG00000055216,0.00388513633202512,7.42709022988675
ENSSSCG00000057579,0.00393420849397187,7.13295998095398
ENSSSCG00000058891,0.00393420849397187,7.13295998095398
ENSSSCG00000031813,0.0039607720584848,7.60408317150299
ENSSSCG00000050988,0.0039607720584848,7.60408317150299
ENSSSCG00000038177,0.00397839029958526,7.43856648160742
ENSSSCG00000052366,0.00397839029958526,7.34967561234977
ENSSSCG00000033229,0.00397839029958526,7.34967561234977
ENSSSCG00000042325,0.00397839029958526,7.34967561234977
ENSSSCG00000063396,0.00397839029958526,7.34967561234977
ENSSSCG00000058012,0.00403243988421206,7.55571306913392
ENSSSCG00000032224,0.00405672081056402,7.60555876793952
ENSSSCG00000022233,0.00405672081056402,7.56084553033872
ENSSSCG00000021059,0.00405672081056402,7.56084553033872
ENSSSCG00000005834,0.00405672081056402,7.56084553033872
ENSSSCG00000054840,0.00412276342817208,7.42306458578438
ENSSSCG00000043578,0.00412276342817208,7.42306458578438
ENSSSCG00000050765,0.00412276342817208,7.42306458578438
ENSSSCG00000031324,0.00413417734512958,7.56439196216868
ENSSSCG00000040728,0.00413417734512958,7.56439196216868
ENSSSCG00000033701,0.00414223102092017,7.60555876793952
ENSSSCG00000010656,0.0041671962920681,7.6912995807929
ENSSSCG00000042806,0.0041671962920681,7.6912995807929
ENSSSCG00000054220,0.00419623763262931,8.0840034687166
ENSSSCG00000057225,0.00423699455129844,7.51456381123589
ENSSSCG00000049915,0.00423699455129844,7.51456381123589
ENSSSCG00000046543,0.00423699455129844,7.51456381123589
ENSSSCG00000058459,0.00423699455129844,7.51456381123589
ENSSSCG00000053247,0.00431700279937582,7.75947857675875
ENSSSCG00000038877,0.00433291971391458,7.50916256525536
ENSSSCG00000009802,0.00433291971391458,7.40584895176819
ENSSSCG00000030228,0.00433291971391458,7.40584895176819
ENSSSCG00000037534,0.00433291971391458,7.40584895176819
ENSSSCG00000059232,0.00433291971391458,7.40584895176819
ENSSSCG00000023396,0.00435618175607694,7.232969208134
ENSSSCG00000010595,0.00435618175607694,7.232969208134
ENSSSCG00000007377,0.00435618175607694,7.232969208134
ENSSSCG00000017304,0.00435618175607694,7.232969208134
ENSSSCG00000056890,0.0044177805727303,7.51747654793985
ENSSSCG00000033581,0.00446505381063677,7.61252596538203
ENSSSCG00000030075,0.00449925679517533,7.2726686920741
ENSSSCG00000057125,0.00449925679517533,7.2726686920741
ENSSSCG00000007526,0.00451866089598544,7.73692691122566
ENSSSCG00000013461,0.00459345023989102,7.5477962169262
ENSSSCG00000040376,0.00459345023989102,7.5477962169262
ENSSSCG00000062194,0.00462571072411918,7.50227016873207
ENSSSCG00000015296,0.00462571072411918,7.35353078962065
ENSSSCG00000056112,0.00462571072411918,7.35353078962065
ENSSSCG00000058105,0.00462571072411918,7.35353078962065
ENSSSCG00000053040,0.00462571072411918,7.35353078962065
ENSSSCG00000028411,0.0046488579176632,7.36852488444199
ENSSSCG00000061149,0.00465028665211684,7.49464587431313
ENSSSCG00000053565,0.00469967067927427,7.64263065390193
ENSSSCG00000016903,0.00469967067927427,7.64263065390193
ENSSSCG00000007061,0.00471365225308634,5.2698350199153
ENSSSCG00000035529,0.00478890967357827,7.36859292101381
ENSSSCG00000048899,0.00478890967357827,7.27972847064155
ENSSSCG00000059222,0.00478890967357827,7.27972847064155
ENSSSCG00000047706,0.00478890967357827,7.27972847064155
ENSSSCG00000022675,0.00482433368643018,7.56773944419358
ENSSSCG00000053873,0.00482433368643018,7.56773944419358
ENSSSCG00000061153,0.00492890773594426,7.41928429960639
ENSSSCG00000061550,0.00493521846500603,7.3495063779927
ENSSSCG00000055784,0.00493521846500603,7.3495063779927
ENSSSCG00000035851,0.00496064578217744,7.51939570494269
ENSSSCG00000056056,0.00496822320995053,5.1336835873524
ENSSSCG00000060999,0.00496928553430896,7.44810630052293
ENSSSCG00000010339,0.00496928553430896,7.34481824240137
ENSSSCG00000018028,0.00496928553430896,7.34481824240137
ENSSSCG00000054946,0.00498216225027871,7.6095573153731
ENSSSCG00000036808,0.00499097987105716,7.44782527073719
ENSSSCG00000052471,0.00499097987105716,7.44782527073719
ENSSSCG00000055284,0.00499097987105716,7.44782527073719
ENSSSCG00000011141,0.00509729891387335,5.09774512260929
ENSSSCG00000040330,0.00511395871723382,7.6847099441958
ENSSSCG00000052323,0.00511395871723382,7.6847099441958
ENSSSCG00000047946,0.00511395871723382,7.6847099441958
ENSSSCG00000042582,0.00513604934020241,7.47968986076979
ENSSSCG00000063104,0.00513604934020241,7.47968986076979
ENSSSCG00000060539,0.00513604934020241,7.47968986076979
ENSSSCG00000023338,0.00513604934020241,7.47968986076979
ENSSSCG00000009281,0.00515195780476939,7.54873067267561
ENSSSCG00000040328,0.00524293153333475,7.54279483970394
ENSSSCG00000005961,0.00524293153333475,7.54279483970394
ENSSSCG00000038325,0.00524293153333475,7.48922374736064
ENSSSCG00000009708,0.00524293153333475,7.45724402176672
ENSSSCG00000053903,0.00524293153333475,7.45073724987333
ENSSSCG00000033451,0.00524293153333475,7.45073724987333
ENSSSCG00000025085,0.00531958297750266,7.48922374736064
ENSSSCG00000059008,0.00531958297750266,7.48922374736064
ENSSSCG00000062722,0.00531958297750266,7.48922374736064
ENSSSCG00000060355,0.00531958297750266,7.48922374736064
ENSSSCG00000035677,0.00531958297750266,7.48922374736064
ENSSSCG00000010747,0.00533585134187731,7.58777450272551
ENSSSCG00000004038,0.0053870470143916,7.15107107511959
ENSSSCG00000060029,0.0053870470143916,7.15107107511959
ENSSSCG00000052676,0.0053870470143916,7.15107107511959
ENSSSCG00000058594,0.0053870470143916,7.15107107511959
ENSSSCG00000053759,0.0053870470143916,7.15107107511959
ENSSSCG00000053162,0.00538904849144516,7.44121555251569
ENSSSCG00000001248,0.00543216096114177,7.74645602906469
ENSSSCG00000017542,0.00551134588896212,7.50916256525536
ENSSSCG00000010727,0.00554021540745228,7.18018115574233
ENSSSCG00000036884,0.00555265229597281,5.2380295722821
ENSSSCG00000043135,0.00557382218081543,7.27601827633074
ENSSSCG00000046899,0.00557382218081543,7.27601827633074
ENSSSCG00000004978,0.00567746944771426,7.38100637259576
ENSSSCG00000038043,0.00567746944771426,7.2810912535716
ENSSSCG00000058349,0.00567746944771426,7.2810912535716
ENSSSCG00000015020,0.00567746944771426,7.2810912535716
ENSSSCG00000028922,0.00567746944771426,7.2810912535716
ENSSSCG00000022200,0.00567746944771426,7.2810912535716
ENSSSCG00000001040,0.00567746944771426,7.2810912535716
ENSSSCG00000043890,0.00567746944771426,7.2810912535716
ENSSSCG00000013068,0.00569034665879585,7.20621646366621
ENSSSCG00000012192,0.00569034665879585,7.20621646366621
ENSSSCG00000052445,0.00569034665879585,7.20621646366621
ENSSSCG00000028294,0.00569034665879585,7.20621646366621
ENSSSCG00000008521,0.00569034665879585,7.20621646366621
ENSSSCG00000006465,0.00569034665879585,7.20621646366621
ENSSSCG00000046625,0.00569483261554952,7.65307542984497
ENSSSCG00000032108,0.00571236793984854,7.45562275094995
ENSSSCG00000047372,0.00575829736219943,7.6305318300273
ENSSSCG00000054103,0.00575829736219943,7.6305318300273
ENSSSCG00000014408,0.00576857485440675,7.37784905079687
ENSSSCG00000016297,0.00576857485440675,7.37784905079687
ENSSSCG00000055233,0.00576857485440675,7.37784905079687
ENSSSCG00000025128,0.00590922444936264,7.54279483970394
ENSSSCG00000038048,0.00590922444936264,7.54279483970394
ENSSSCG00000060434,0.00609917591788429,7.5239850070897
ENSSSCG00000011065,0.00609917591788429,7.5239850070897
ENSSSCG00000048993,0.00612786501023851,7.73490590336954
ENSSSCG00000059132,0.00615891563733993,7.42817227321359
ENSSSCG00000049462,0.00624732629249834,7.37746249700837
ENSSSCG00000058730,0.00624732629249834,7.37746249700837
ENSSSCG00000033979,0.00624732629249834,7.37746249700837
ENSSSCG00000036117,0.00624732629249834,7.37746249700837
ENSSSCG00000056352,0.00625692866840096,7.4589765171178
ENSSSCG00000004159,0.00625692866840096,7.38076019706343
ENSSSCG00000039186,0.0062946292022659,7.44810630052293
ENSSSCG00000048877,0.0062946292022659,7.44810630052293
ENSSSCG00000058421,0.00631193231645154,7.5967785740339
ENSSSCG00000044428,0.00631193231645154,7.5967785740339
ENSSSCG00000051583,0.00631224923189885,7.36416299442511
ENSSSCG00000059930,0.00631224923189885,7.36416299442511
ENSSSCG00000059291,0.00635335544903442,7.86288108023788
ENSSSCG00000003126,0.00645683893380994,7.29505173248777
ENSSSCG00000033463,0.00650718091859817,5.06319916811326
ENSSSCG00000062930,0.00654983074275549,7.06424250097891
ENSSSCG00000044268,0.00654983074275549,7.06424250097891
ENSSSCG00000063136,0.00654983074275549,7.06424250097891
ENSSSCG00000061723,0.00654983074275549,7.06424250097891
ENSSSCG00000045719,0.00654983074275549,7.06424250097891
ENSSSCG00000047189,0.0065751735680549,7.31764838442857
ENSSSCG00000052569,0.0065751735680549,7.21441869110356
ENSSSCG00000026861,0.0065751735680549,7.21441869110356
ENSSSCG00000059492,0.0065751735680549,7.21441869110356
ENSSSCG00000034686,0.00662301752194279,7.48592216790863
ENSSSCG00000062735,0.00666750009027784,7.57423948849719
ENSSSCG00000014067,0.00667694893759969,7.4589765171178
ENSSSCG00000031595,0.00671109730234277,7.38100637259576
ENSSSCG00000061629,0.00671146842025547,7.30430492476965
ENSSSCG00000052531,0.00671146842025547,7.30430492476965
ENSSSCG00000060463,0.00671146842025547,7.30430492476965
ENSSSCG00000056055,0.00671146842025547,7.30430492476965
ENSSSCG00000059919,0.00673989994724485,7.38889987348247
ENSSSCG00000031717,0.00673989994724485,7.38889987348247
ENSSSCG00000060359,0.00677353981831438,7.21755948555386
ENSSSCG00000009883,0.00677353981831438,7.12875661820065
ENSSSCG00000050205,0.00677353981831438,7.12875661820065
ENSSSCG00000042921,0.00677353981831438,7.12875661820065
ENSSSCG00000021218,0.00679648181749654,7.47279230500857
ENSSSCG00000060947,0.00686679081152353,7.41941934077226
ENSSSCG00000058882,0.00686679081152353,7.41941934077226
ENSSSCG00000014311,0.0069695007242792,7.3554302688698
ENSSSCG00000003356,0.0069695007242792,7.3554302688698
ENSSSCG00000002987,0.0069695007242792,7.3554302688698
ENSSSCG00000033490,0.0069695007242792,7.3554302688698
ENSSSCG00000012753,0.0069695007242792,7.3554302688698
ENSSSCG00000051803,0.00705368598218784,7.36442264369261
ENSSSCG00000062459,0.00705368598218784,7.36442264369261
ENSSSCG00000061606,0.0071280817960404,7.41199745660826
ENSSSCG00000032353,0.0071280817960404,7.41199745660826
ENSSSCG00000008124,0.00726323250963968,7.31076140149842
ENSSSCG00000016838,0.00726323250963968,7.31076140149842
ENSSSCG00000040822,0.00736360268446416,7.38435144753361
ENSSSCG00000049017,0.00736488835185485,7.86249690192616
ENSSSCG00000057824,0.00737234726396202,7.29421143522348
ENSSSCG00000043973,0.00737234726396202,7.29421143522348
ENSSSCG00000060659,0.00737234726396202,7.29421143522348
ENSSSCG00000052319,0.00737234726396202,7.29421143522348
ENSSSCG00000054682,0.00740519495970494,7.19008205022224
ENSSSCG00000027989,0.00740519495970494,7.19008205022224
ENSSSCG00000061590,0.00740519495970494,7.19008205022224
ENSSSCG00000030830,0.00741220498988472,7.39921911121928
ENSSSCG00000023749,0.00741220498988472,7.33844265485412
ENSSSCG00000059072,0.00741220498988472,7.30721515105027
ENSSSCG00000063031,0.00741220498988472,7.30721515105027
ENSSSCG00000058799,0.00758954940400976,7.21755948555386
ENSSSCG00000056727,0.00758954940400976,7.21755948555386
ENSSSCG00000010733,0.00758954940400976,7.21755948555386
ENSSSCG00000034921,0.00767148880973266,7.31430426372486
ENSSSCG00000035612,0.00775582119588143,7.24771116728415
ENSSSCG00000052878,0.00775582119588143,7.24771116728415
ENSSSCG00000056843,0.00775582119588143,7.24771116728415
ENSSSCG00000005452,0.00775582119588143,7.14451500384653
ENSSSCG00000032690,0.00775582119588143,7.14451500384653
ENSSSCG00000002997,0.00775582119588143,7.14451500384653
ENSSSCG00000008302,0.00775582119588143,7.14451500384653
ENSSSCG00000025772,0.00775582119588143,7.14451500384653
ENSSSCG00000058464,0.00781904605320616,7.589689731498
ENSSSCG00000046535,0.00794851387214963,7.22680941613152
ENSSSCG00000062109,0.00794851387214963,7.22680941613152
ENSSSCG00000011800,0.00794851387214963,7.22680941613152
ENSSSCG00000051733,0.00794851387214963,7.22680941613152
ENSSSCG00000047041,0.00794851387214963,7.22680941613152
ENSSSCG00000033578,0.00795319330235477,6.97185159570829
ENSSSCG00000028115,0.00795319330235477,6.97185159570829
ENSSSCG00000013338,0.00795319330235477,6.97185159570829
ENSSSCG00000062557,0.00795319330235477,6.97185159570829
ENSSSCG00000026754,0.00795319330235477,6.97185159570829
ENSSSCG00000062524,0.00795319330235477,6.97185159570829
ENSSSCG00000005992,0.00795319330235477,6.97185159570829
ENSSSCG00000038121,0.00795319330235477,6.97185159570829
ENSSSCG00000016591,0.00795319330235477,6.97185159570829
ENSSSCG00000059897,0.00799140436096508,7.04690072620707
ENSSSCG00000048106,0.00799140436096508,7.04690072620707
ENSSSCG00000013031,0.00799140436096508,7.04690072620707
ENSSSCG00000057642,0.00799140436096508,7.04690072620707
ENSSSCG00000043661,0.00799140436096508,7.04690072620707
ENSSSCG00000000716,0.00799140436096508,7.04690072620707
ENSSSCG00000051034,0.00799140436096508,7.04690072620707
ENSSSCG00000054793,0.00807717299720613,7.35270640602818
ENSSSCG00000013056,0.00808651541635926,7.31894087326304
ENSSSCG00000031858,0.00808651541635926,7.31894087326304
ENSSSCG00000029705,0.00811971276987864,7.28548136714048
ENSSSCG00000027796,0.00811971276987864,7.28548136714048
ENSSSCG00000009527,0.00811971276987864,7.28548136714048
ENSSSCG00000033236,0.00820446074695095,8.16349162796212
ENSSSCG00000053530,0.00821648394810564,7.29772529838897
ENSSSCG00000003414,0.00821648394810564,7.29772529838897
ENSSSCG00000059569,0.00821973879415679,7.10725635526659
ENSSSCG00000048573,0.00821973879415679,7.10725635526659
ENSSSCG00000060450,0.00821973879415679,7.10725635526659
ENSSSCG00000046251,0.00825189663987325,7.38726511398482
ENSSSCG00000003585,0.00827268335650937,7.12223336810646
ENSSSCG00000060939,0.00844552770308847,7.24082634741084
ENSSSCG00000016030,0.00850102383912692,7.31764838442857
ENSSSCG00000007488,0.00850102383912692,7.31764838442857
ENSSSCG00000041625,0.00865863595520701,7.37111546047345
ENSSSCG00000053321,0.00865863595520701,7.37111546047345
ENSSSCG00000023887,0.00867798150894211,7.26946142799077
ENSSSCG00000017331,0.00867798150894211,7.26946142799077
ENSSSCG00000009301,0.00882174380557427,8.12299340046689
ENSSSCG00000045465,0.00882768439007967,5.06062303876146
ENSSSCG00000053305,0.0089157222434518,7.76340395175455
ENSSSCG00000012871,0.00891707333390887,7.32169132594321
ENSSSCG00000014422,0.00891707333390887,7.22971862088727
ENSSSCG00000013230,0.00891707333390887,7.22971862088727
ENSSSCG00000009691,0.00891707333390887,7.22971862088727
ENSSSCG00000049444,0.00891707333390887,7.22971862088727
ENSSSCG00000015891,0.00894161580393686,7.24436809560938
ENSSSCG00000017025,0.00894161580393686,7.24436809560938
ENSSSCG00000055047,0.00894161580393686,7.10323655870425
ENSSSCG00000045138,0.00894161580393686,7.10323655870425
ENSSSCG00000055982,0.00894161580393686,7.10323655870425
ENSSSCG00000035073,0.00912042647541789,5.02770780965537
ENSSSCG00000005059,0.00914980122560298,7.07105099297805
ENSSSCG00000043977,0.00914980122560298,7.07105099297805
ENSSSCG00000003576,0.00914980122560298,7.07105099297805
ENSSSCG00000022980,0.00914980122560298,7.07105099297805
ENSSSCG00000016153,0.00916176562566266,7.57814583345562
ENSSSCG00000055770,0.00916176562566266,7.57814583345562
ENSSSCG00000007163,0.00916176562566266,7.57814583345562
ENSSSCG00000046827,0.00940637034659967,7.28275833649834
ENSSSCG00000063254,0.00940637034659967,7.28275833649834
ENSSSCG00000046265,0.00943186400238312,7.14491369598617
ENSSSCG00000061229,0.00943428326363827,7.30788421579548
ENSSSCG00000043140,0.00943428326363827,7.30788421579548
ENSSSCG00000053187,0.00951706532374493,7.41336992865202
ENSSSCG00000036354,0.00957277592111999,7.24541576785203
ENSSSCG00000055265,0.00960276061767954,7.24541576785203
ENSSSCG00000004436,0.00964292580677554,7.22779436703766
ENSSSCG00000043928,0.00964292580677554,7.22779436703766
ENSSSCG00000030552,0.00970220904610402,6.96011963228401
ENSSSCG00000022543,0.00970220904610402,6.96011963228401
ENSSSCG00000052493,0.00970220904610402,6.96011963228401
ENSSSCG00000055347,0.00970220904610402,6.96011963228401
ENSSSCG00000008908,0.00970220904610402,6.96011963228401
ENSSSCG00000055560,0.00970220904610402,6.96011963228401
ENSSSCG00000056837,0.00970220904610402,6.96011963228401
ENSSSCG00000037072,0.00970220904610402,6.96011963228401
ENSSSCG00000017863,0.00970220904610402,6.96011963228401
ENSSSCG00000032849,0.00988368189208425,7.31009376191259
ENSSSCG00000022226,0.00988368189208425,7.31009376191259
ENSSSCG00000008501,0.00999743135401692,7.24771116728415
