Gene_name,genes,logFC,PValue,FDR
C16orf90,ENSSSCG00000007957,0.44497584343702,0.621020227442068,0.999991240463336
,ENSSSCG00000059428,0.44497584343702,0.621020227442068,0.999991240463336
,ENSSSCG00000043890,0.44497584343702,0.621020227442068,0.999991240463336
ARHGAP12,ENSSSCG00000011026,0.405226383987131,0.621161186360465,0.999991240463336
CNN2,ENSSSCG00000039542,-0.404473955766771,0.62125269770076,0.999991240463336
ACKR5,ENSSSCG00000037701,0.406926886652233,0.621255327597582,0.999991240463336
CCNY,ENSSSCG00000011107,-0.40425262489718,0.621378886673681,0.999991240463336
SDHD,ENSSSCG00000015034,-0.404221343427796,0.621392482235928,0.999991240463336
ZNF398,ENSSSCG00000030294,0.404532787056327,0.621548041398549,0.999991240463336
,ENSSSCG00000061597,-0.406574779883419,0.621626544589325,0.999991240463336
CKS1B,ENSSSCG00000054923,-0.407375139725901,0.621736540318694,0.999991240463336
COL22A1,ENSSSCG00000005938,0.425194150261888,0.62186080030753,0.999991240463336
MDH1B,ENSSSCG00000016133,-0.404321200245958,0.621880188227088,0.999991240463336
DHX30,ENSSSCG00000011342,0.403399773264967,0.622012410523956,0.999991240463336
KIZ,ENSSSCG00000007108,-0.403891067174841,0.622231062352196,0.999991240463336
NAT10,ENSSSCG00000013304,0.403584498904288,0.622251914833776,0.999991240463336
TSEN54,ENSSSCG00000036852,0.404264009692338,0.622265335546126,0.999991240463336
,ENSSSCG00000061568,0.411973579452896,0.622399512934966,0.999991240463336
CDC42BPB,ENSSSCG00000002523,0.402754821547403,0.622403523088297,0.999991240463336
CD22,ENSSSCG00000002893,0.446743048316321,0.6224637122567,0.999991240463336
,ENSSSCG00000023791,-0.404899626010651,0.622499170844015,0.999991240463336
WIPF2,ENSSSCG00000017479,0.403382771695886,0.622543608274396,0.999991240463336
IPO11,ENSSSCG00000016938,-0.40340934699941,0.62267153808967,0.999991240463336
,ENSSSCG00000052416,-0.460579195283412,0.622841136793831,0.999991240463336
MYO10,ENSSSCG00000016794,0.402738841257974,0.622848434557651,0.999991240463336
DLG3,ENSSSCG00000012375,0.403821349644468,0.622955044735891,0.999991240463336
SYNJ2BP,ENSSSCG00000026389,-0.402492097559735,0.622955208586455,0.999991240463336
SF3B5,ENSSSCG00000062397,-0.40360271973692,0.623002802003587,0.999991240463336
G3BP2,ENSSSCG00000022940,-0.401981339169084,0.623111667823445,0.999991240463336
TENT5C,ENSSSCG00000006729,0.402526510014858,0.623130912323624,0.999991240463336
,ENSSSCG00000054232,-0.410912051759075,0.623322487453115,0.999991240463336
ZFP64,ENSSSCG00000058830,0.403937899630267,0.62338743952956,0.999991240463336
TSC2,ENSSSCG00000008040,0.401687296938446,0.623435185997831,0.999991240463336
GLI2,ENSSSCG00000015733,0.407538558131485,0.62351223876662,0.999991240463336
ACTMAP,ENSSSCG00000040533,0.40220251349165,0.623532419396319,0.999991240463336
SPNS1,ENSSSCG00000007811,0.401598690254662,0.62364584924514,0.999991240463336
ALDOC,ENSSSCG00000017759,-0.402957261756243,0.62367904264235,0.999991240463336
HIF1A,ENSSSCG00000005096,-0.401281252841769,0.623694683026711,0.999991240463336
CELF5,ENSSSCG00000013476,0.403016479931233,0.623704848567749,0.999991240463336
C7orf57,ENSSSCG00000033266,0.402641084792269,0.6237578571209,0.999991240463336
PIP4K2B,ENSSSCG00000033291,0.401686538894475,0.623781787460028,0.999991240463336
ATP2A3,ENSSSCG00000017874,-0.402170167267319,0.6238202809495,0.999991240463336
LGR4,ENSSSCG00000013335,-0.40120739711255,0.62383944350226,0.999991240463336
ACAD8,ENSSSCG00000062444,-0.401955328237164,0.62385584544199,0.999991240463336
C9orf85,ENSSSCG00000031105,-0.406103501513302,0.623968170344763,0.999991240463336
WDR31,ENSSSCG00000020987,0.402129404302353,0.624051853775196,0.999991240463336
TEDC2,ENSSSCG00000008055,0.404939560729115,0.624065619771243,0.999991240463336
,ENSSSCG00000052324,0.448877110097714,0.624144980375028,0.999991240463336
SNORA53,ENSSSCG00000018262,0.448877110097714,0.624144980375028,0.999991240463336
CASP8AP2,ENSSSCG00000004331,-0.404370335936477,0.624194967843121,0.999991240463336
POLR1F,ENSSSCG00000025298,-0.403497722345545,0.624307923979286,0.999991240463336
CEBPZ,ENSSSCG00000008493,-0.401791174168335,0.624310214274542,0.999991240463336
ASF1B,ENSSSCG00000013772,-0.437112958825394,0.624326997825683,0.999991240463336
,ENSSSCG00000037541,-0.437112958825394,0.624326997825683,0.999991240463336
SNRPA,ENSSSCG00000002998,-0.401513750392029,0.624375170821417,0.999991240463336
VMA12,ENSSSCG00000040883,-0.401837122373363,0.624401269889975,0.999991240463336
NIPA1,ENSSSCG00000040778,0.404919423285041,0.624489716616235,0.999991240463336
TMEM19,ENSSSCG00000000510,-0.401315789448651,0.624586671297422,0.999991240463336
SNORD86,ENSSSCG00000018372,0.416970647785807,0.624646629525406,0.999991240463336
,ENSSSCG00000049147,-0.426718112251363,0.624725591266984,0.999991240463336
CHD9,ENSSSCG00000033591,0.400393899904146,0.624738184193247,0.999991240463336
PYM1,ENSSSCG00000040825,-0.401559483682959,0.624826479796047,0.999991240463336
EMCN,ENSSSCG00000038080,-0.399990509336798,0.624866707613774,0.999991240463336
IDH2,ENSSSCG00000001852,-0.399892680798316,0.624883385937711,0.999991240463336
FAN1,ENSSSCG00000004845,0.400935353348362,0.624935528030069,0.999991240463336
SRP9,ENSSSCG00000031664,-0.401228454720319,0.624966668520312,0.999991240463336
DESI2,ENSSSCG00000010876,-0.400586437080768,0.625124039416579,0.999991240463336
CLK4,ENSSSCG00000014028,0.400142298448262,0.625132997235128,0.999991240463336
VPS8,ENSSSCG00000011788,0.400134840810414,0.625149143828693,0.999991240463336
RPL22,ENSSSCG00000054047,-0.399523222902258,0.625154174472258,0.999991240463336
HPS4,ENSSSCG00000009960,0.400315988629696,0.625277805048662,0.999991240463336
MLF2,ENSSSCG00000000690,-0.399530852796932,0.625297061010204,0.999991240463336
SLC52A3,ENSSSCG00000007199,-0.399590815646931,0.625442064114832,0.999991240463336
SLC30A5,ENSSSCG00000022430,-0.399587367417767,0.625453639431056,0.999991240463336
CCHCR1,ENSSSCG00000001391,0.400758600444593,0.625489976038353,0.999991240463336
FBXO42,ENSSSCG00000024794,0.399735803123931,0.625556176892176,0.999991240463336
BCAT2,ENSSSCG00000003139,0.399291821167261,0.625579990701883,0.999991240463336
CMIP,ENSSSCG00000002689,-0.39920960548754,0.625675744274088,0.999991240463336
SMARCAL1,ENSSSCG00000035501,0.399563729869385,0.625732913393624,0.999991240463336
TMEM160,ENSSSCG00000003109,0.40105208975456,0.625795925244527,0.999991240463336
SF3A1,ENSSSCG00000010002,0.39884559297812,0.625803519253385,0.999991240463336
SLC25A17,ENSSSCG00000000072,-0.399739427292759,0.625820058680732,0.999991240463336
,ENSSSCG00000059852,0.424975142805212,0.6258479611163,0.999991240463336
,ENSSSCG00000049063,0.424975142805212,0.6258479611163,0.999991240463336
CD81,ENSSSCG00000039243,-0.398633551463487,0.625861847775846,0.999991240463336
DCAF1,ENSSSCG00000011417,0.399083640708208,0.626026903477234,0.999991240463336
ZNF354C,ENSSSCG00000021640,-0.402778415533026,0.626045498043776,0.999991240463336
EHBP1,ENSSSCG00000008372,-0.399394967728154,0.626098376382302,0.999991240463336
NAXD,ENSSSCG00000029502,0.398769098955792,0.626121277189953,0.999991240463336
AMZ1,ENSSSCG00000007564,0.451505497001598,0.626127273813318,0.999991240463336
ADGRB1,ENSSSCG00000035891,0.451505497001598,0.626127273813318,0.999991240463336
,ENSSSCG00000045083,0.451505497001598,0.626127273813318,0.999991240463336
ALG8,ENSSSCG00000014887,0.399818027485666,0.626163141108395,0.999991240463336
EDRF1,ENSSSCG00000010741,0.399293423365222,0.626196247529994,0.999991240463336
SETDB2,ENSSSCG00000009395,0.400328048201166,0.626210326457107,0.999991240463336
,ENSSSCG00000054574,0.416274572194627,0.626258062128406,0.999991240463336
CIB1,ENSSSCG00000001858,-0.398449797054379,0.626265924932998,0.999991240463336
IL10RB,ENSSSCG00000041289,0.399973420201233,0.626269079658374,0.999991240463336
GON7,ENSSSCG00000051892,-0.399150792030365,0.626330607875426,0.999991240463336
,ENSSSCG00000040433,0.403125025657785,0.626362100368291,0.999991240463336
FGF1,ENSSSCG00000024954,0.400532972528374,0.626507775984958,0.999991240463336
SOX17,ENSSSCG00000060730,-0.397930321065503,0.626596080105607,0.999991240463336
EXD3,ENSSSCG00000005855,0.40004398690068,0.626647234902981,0.999991240463336
FRMD4B,ENSSSCG00000011511,0.398340640593916,0.626694175270538,0.999991240463336
CHORDC1,ENSSSCG00000014934,-0.398087547464684,0.626775414974725,0.999991240463336
THAP1,ENSSSCG00000039969,-0.400646433535804,0.626850631436128,0.999991240463336
BNIP3,ENSSSCG00000024388,-0.397893071484693,0.626898150715283,0.999991240463336
ARHGEF19,ENSSSCG00000003472,-0.398404317785372,0.626921280249613,0.999991240463336
CLSTN1,ENSSSCG00000003396,-0.397393883365107,0.626930884552576,0.999991240463336
BRD8,ENSSSCG00000014327,0.397871194653836,0.626961506730511,0.999991240463336
BTF3,ENSSSCG00000014071,0.397353537986457,0.62700415358761,0.999991240463336
FANCD2,ENSSSCG00000011563,-0.40206672427504,0.627010157133686,0.999991240463336
,ENSSSCG00000060466,-0.476257391795012,0.627012455567552,0.999991240463336
,ENSSSCG00000040849,-0.476257391795012,0.627012455567552,0.999991240463336
,ENSSSCG00000062611,0.411347037493949,0.627108276033926,0.999991240463336
TOP6BL,ENSSSCG00000029902,0.424904336095556,0.627110976568097,0.999991240463336
,ENSSSCG00000046488,0.424904336095556,0.627110976568097,0.999991240463336
EIF5A2,ENSSSCG00000040946,-0.4021847833869,0.627122927014854,0.999991240463336
HSDL2,ENSSSCG00000005467,-0.398696023892894,0.627166741403956,0.999991240463336
,ENSSSCG00000050687,0.400166273970641,0.627299046351682,0.999991240463336
ZNF524,ENSSSCG00000024661,0.398372243989497,0.627362006800962,0.999991240463336
TMEM70,ENSSSCG00000021628,-0.398823550524442,0.62746332465187,0.999991240463336
GPR137B,ENSSSCG00000038853,0.39792575409444,0.627470107281049,0.999991240463336
TERF1,ENSSSCG00000006184,-0.398182202489411,0.62747395324938,0.999991240463336
SLC25A42,ENSSSCG00000013927,0.39948884466963,0.627499709040292,0.999991240463336
,ENSSSCG00000017913,-0.397148189675479,0.627522913119026,0.999991240463336
LRRN2,ENSSSCG00000015285,-0.440398556826088,0.627583334321051,0.999991240463336
HNRNPH3,ENSSSCG00000010238,0.396739506490981,0.627596978752146,0.999991240463336
PHF3,ENSSSCG00000035259,0.396905878298731,0.627623438586869,0.999991240463336
DAB2,ENSSSCG00000016857,-0.397126375743366,0.627666886461842,0.999991240463336
SLCO2B1,ENSSSCG00000014851,0.399421728198254,0.627698452568174,0.999991240463336
NFYA,ENSSSCG00000001611,-0.39738924796916,0.627720636676225,0.999991240463336
SCRIB,ENSSSCG00000039466,0.396607432321699,0.627773775765547,0.999991240463336
PPAN,ENSSSCG00000013662,0.397815863329726,0.627796038857302,0.999991240463336
,ENSSSCG00000021155,-0.404579973153432,0.627839279958512,0.999991240463336
,ENSSSCG00000042865,-0.413272931320642,0.627871670381702,0.999991240463336
,ENSSSCG00000044483,-0.413272931320642,0.627871670381702,0.999991240463336
RNF169,ENSSSCG00000021822,0.396816677692911,0.627891741248597,0.999991240463336
RPS6KA3,ENSSSCG00000012163,-0.396575609569234,0.62798484651729,0.999991240463336
NCOA5,ENSSSCG00000007438,0.396484080594806,0.628056639908615,0.999991240463336
,ENSSSCG00000029600,-0.401206685798168,0.628173583776391,0.999991240463336
COX19,ENSSSCG00000038964,0.398257505360474,0.628323988881022,0.999991240463336
,ENSSSCG00000045283,0.45482246848982,0.628497907336572,0.999991240463336
PAK1IP1,ENSSSCG00000001041,-0.397908711539746,0.628544031598149,0.999991240463336
GLIS2,ENSSSCG00000023653,0.396166351819372,0.628545874814995,0.999991240463336
XRCC6,ENSSSCG00000000059,-0.39610012992722,0.628574094418012,0.999991240463336
SENP1,ENSSSCG00000000816,0.399267577011101,0.628578359122875,0.999991240463336
,ENSSSCG00000061915,0.41041645410531,0.628613459488216,0.999991240463336
ZC3H8,ENSSSCG00000008099,-0.399606177838686,0.628629092949443,0.999991240463336
,ENSSSCG00000061173,0.396241663410062,0.628666963107135,0.999991240463336
GEMIN2,ENSSSCG00000004985,-0.3974231727531,0.62874074001312,0.999991240463336
ZNF428,ENSSSCG00000003059,-0.396967675540174,0.62876293475944,0.999991240463336
,ENSSSCG00000041434,-0.406221258483092,0.628824716081372,0.999991240463336
TRAPPC13,ENSSSCG00000016949,-0.396484151142156,0.628938696808887,0.999991240463336
ITGB2,ENSSSCG00000025133,-0.397842387825029,0.629017881054595,0.999991240463336
PTP4A2,ENSSSCG00000039885,-0.395190229156274,0.629047870467907,0.999991240463336
PRR5,ENSSSCG00000021748,0.397662033283176,0.629106408275148,0.999991240463336
PRPF40A,ENSSSCG00000015867,-0.395251249451155,0.62910781761944,0.999991240463336
,ENSSSCG00000049635,-0.420612080188759,0.629198618692722,0.999991240463336
PIK3AP1,ENSSSCG00000010509,0.395298983128774,0.62924371005884,0.999991240463336
GEMIN6,ENSSSCG00000008482,-0.397213149302575,0.629310023517064,0.999991240463336
THBD,ENSSSCG00000053422,0.399024824481538,0.629365981010323,0.999991240463336
MAP3K6,ENSSSCG00000003573,-0.396907019445893,0.629397118718856,0.999991240463336
PEX3,ENSSSCG00000004134,-0.39669654019733,0.629550090918171,0.999991240463336
TADA2A,ENSSSCG00000025775,0.394751448244436,0.629921718536575,0.999991240463336
STRN,ENSSSCG00000008499,0.395729006353976,0.62995209700113,0.999991240463336
GDI2,ENSSSCG00000011137,-0.393968889343906,0.629973161111899,0.999991240463336
AHCYL2,ENSSSCG00000016568,-0.395996899237138,0.630001729437556,0.999991240463336
FAXDC2,ENSSSCG00000017068,-0.394136135475558,0.630004450826088,0.999991240463336
ECHDC2,ENSSSCG00000003854,-0.396645006907825,0.630034733748957,0.999991240463336
CFLAR,ENSSSCG00000016101,0.394151049879902,0.630064475120157,0.999991240463336
BSX,ENSSSCG00000015139,0.424734496914488,0.630090424325992,0.999991240463336
ASIC2,ENSSSCG00000040177,0.424734496914488,0.630090424325992,0.999991240463336
RLF,ENSSSCG00000003670,0.394933321733853,0.630116807534705,0.999991240463336
AK8,ENSSSCG00000039188,0.394066218667234,0.630151340460168,0.999991240463336
,ENSSSCG00000032605,-0.396135779843214,0.630226873648067,0.999991240463336
FOSB,ENSSSCG00000031616,-0.428397556865792,0.630371591324828,0.999991240463336
,ENSSSCG00000056149,-0.428397556865792,0.630371591324828,0.999991240463336
DNAJC8,ENSSSCG00000038907,-0.393847017165152,0.630426741126071,0.999991240463336
FAM3A,ENSSSCG00000028934,0.393984473643144,0.630462341299243,0.999991240463336
CCT4,ENSSSCG00000008377,-0.393393898269075,0.630516355748906,0.999991240463336
UTP11,ENSSSCG00000003645,-0.394239098106763,0.630543895528804,0.999991240463336
E2F4,ENSSSCG00000002787,0.393983028445346,0.630653928074077,0.999991240463336
ID1,ENSSSCG00000037016,0.394198015720616,0.63066939384301,0.999991240463336
HESX1,ENSSSCG00000021207,-0.402299520562212,0.630689644308646,0.999991240463336
,ENSSSCG00000063504,-0.415543067681209,0.630701152920335,0.999991240463336
IFT27,ENSSSCG00000000139,-0.393659013644033,0.630722876422765,0.999991240463336
CC2D1B,ENSSSCG00000003862,0.39340291762978,0.630740885292755,0.999991240463336
ESYT3,ENSSSCG00000027505,-0.396382167944031,0.630759011988531,0.999991240463336
PCP4,ENSSSCG00000037110,-0.394632135261441,0.63082002627783,0.999991240463336
FCGR1A,ENSSSCG00000006678,0.40368359440191,0.63090155714951,0.999991240463336
RPLP0,ENSSSCG00000036014,-0.392666063339127,0.63096288113059,0.999991240463336
DNAJC21,ENSSSCG00000016828,-0.39380208693638,0.631090775026637,0.999991240463336
,ENSSSCG00000035650,0.392906843188135,0.631134226372028,0.999991240463336
MPDU1,ENSSSCG00000017955,-0.393802472293204,0.631301469224417,0.999991240463336
BCL2L2,ENSSSCG00000002023,-0.392941988645416,0.631401019831793,0.999991240463336
LIPT2,ENSSSCG00000024060,-0.404399910061624,0.631427968210537,0.999991240463336
ATAT1,ENSSSCG00000024604,-0.392889702745991,0.631443181653319,0.999991240463336
DLD,ENSSSCG00000015443,-0.392516016652245,0.631529941196924,0.999991240463336
DNAH2,ENSSSCG00000017963,0.392108143973275,0.63154359386911,0.999991240463336
RAD54L2,ENSSSCG00000011425,0.393689623917985,0.631545041556212,0.999991240463336
PPP1R14B,ENSSSCG00000037999,0.393492937099632,0.631550813565297,0.999991240463336
,ENSSSCG00000010734,0.392167772646511,0.631629718619507,0.999991240463336
,ENSSSCG00000053351,-0.393283945463382,0.631757482134532,0.999991240463336
ZNF26,ENSSSCG00000009730,0.398542354886623,0.631773404935635,0.999991240463336
C1orf115,ENSSSCG00000027882,0.392899022367775,0.631900396906333,0.999991240463336
,ENSSSCG00000055760,0.395081019596626,0.632016369065892,0.999991240463336
S100A14,ENSSSCG00000006582,-0.392476790827335,0.632138721852189,0.999991240463336
OTUD7B,ENSSSCG00000006663,0.391747336294319,0.632161646066511,0.999991240463336
,ENSSSCG00000055023,-0.420440883096695,0.632202915262782,0.999991240463336
,ENSSSCG00000051117,-0.420440883096695,0.632202915262782,0.999991240463336
EXTL1,ENSSSCG00000029558,-0.445481446727613,0.632227008068345,0.999991240463336
KSR2,ENSSSCG00000009855,0.40815480480715,0.632244441582515,0.999991240463336
,ENSSSCG00000062171,0.40815480480715,0.632244441582515,0.999991240463336
CRK,ENSSSCG00000038989,-0.391622283785249,0.632287900245145,0.999991240463336
PAIP1,ENSSSCG00000016874,-0.391588614408867,0.632403747699554,0.999991240463336
SLC16A5,ENSSSCG00000017215,0.39460299313766,0.63247534752765,0.999991240463336
CDKN1C,ENSSSCG00000040461,0.400752438182133,0.63254077251431,0.999991240463336
,ENSSSCG00000049199,0.394653878556559,0.632623034684976,0.999991240463336
CFAP52,ENSSSCG00000017994,0.390952755013628,0.632651067726035,0.999991240463336
FBRS,ENSSSCG00000025794,0.3911895354365,0.632674313595245,0.999991240463336
CD47,ENSSSCG00000011942,-0.390858865634217,0.63274356096744,0.999991240463336
,ENSSSCG00000041731,0.391049348222152,0.632763519118394,0.999991240463336
ZNF496,ENSSSCG00000036756,0.391894954547337,0.632780415781089,0.999991240463336
FLACC1,ENSSSCG00000016105,0.390977767775323,0.632782630863204,0.999991240463336
NR2C2AP,ENSSSCG00000023658,-0.396853580733993,0.632841364518923,0.999991240463336
TIMM10,ENSSSCG00000039659,-0.393776032464027,0.632863881898438,0.999991240463336
MBD2,ENSSSCG00000004528,0.39516041107526,0.632889287866892,0.999991240463336
REM1,ENSSSCG00000028529,0.391893039032578,0.63290846619132,0.999991240463336
COX10,ENSSSCG00000018023,0.396307749303184,0.632910515083876,0.999991240463336
ZRANB2,ENSSSCG00000003787,-0.390701019938299,0.63291883515931,0.999991240463336
PRRC2A,ENSSSCG00000001409,0.39045330850608,0.632946042272324,0.999991240463336
GGCX,ENSSSCG00000027381,-0.390664739085815,0.632963693375551,0.999991240463336
RETREG2,ENSSSCG00000016207,0.390587344711816,0.632979847074211,0.999991240463336
FAM193A,ENSSSCG00000029745,0.391142105495722,0.633076955173865,0.999991240463336
ENO1,ENSSSCG00000022343,-0.390032227370363,0.633344670563168,0.999991240463336
DUSP11,ENSSSCG00000008298,0.390924778528433,0.633354124254139,0.999991240463336
,ENSSSCG00000047569,-0.414778861029024,0.633496168121845,0.999991240463336
,ENSSSCG00000058720,-0.401805540364137,0.633504474962908,0.999991240463336
TRANK1,ENSSSCG00000011239,0.389991916333333,0.633540689910004,0.999991240463336
FOXRED1,ENSSSCG00000030017,0.39154903030195,0.633626434753545,0.999991240463336
,ENSSSCG00000028572,0.390994697406808,0.633638664627068,0.999991240463336
PSMB1,ENSSSCG00000027257,-0.390013283504907,0.63366217033865,0.999991240463336
SPRYD7,ENSSSCG00000009390,-0.392514062796289,0.633665709247279,0.999991240463336
LYRM7,ENSSSCG00000033213,-0.393625309575634,0.633671159114482,0.999991240463336
CCDC50,ENSSSCG00000036423,0.389989639011032,0.633733921281013,0.999991240463336
PELO,ENSSSCG00000016884,-0.390974791497985,0.633899196909842,0.999991240463336
CDK2AP1,ENSSSCG00000009775,-0.390066350804189,0.63400710198156,0.999991240463336
GSKIP,ENSSSCG00000032134,-0.390843871808014,0.634097855247772,0.999991240463336
,ENSSSCG00000024696,-0.390595611648534,0.634123696247221,0.999991240463336
GINS3,ENSSSCG00000002802,0.393887190064364,0.634147044862191,0.999991240463336
TEAD4,ENSSSCG00000000736,0.393567280390585,0.634162751188544,0.999991240463336
TRIM68,ENSSSCG00000014768,-0.392178436394814,0.634323272280342,0.999991240463336
GNAT2,ENSSSCG00000006823,0.412712020037496,0.634331912098221,0.999991240463336
ZNF75D,ENSSSCG00000012689,-0.389642109260129,0.634385704472735,0.999991240463336
EEF2K,ENSSSCG00000007839,0.389110125812965,0.63438786705781,0.999991240463336
ALDH16A1,ENSSSCG00000003168,0.389733148460672,0.634403622996176,0.999991240463336
,ENSSSCG00000053348,-0.410543914571683,0.634457421057228,0.999991240463336
TRAPPC11,ENSSSCG00000015777,0.389220931261219,0.634607152134411,0.999991240463336
CREG1,ENSSSCG00000006308,0.388809321664896,0.634615560925041,0.999991240463336
TCEAL1,ENSSSCG00000012532,-0.393369558465432,0.634622866150287,0.999991240463336
,ENSSSCG00000055296,-0.429757803916712,0.634688951395254,0.999991240463336
GJC2,ENSSSCG00000013989,-0.429757803916712,0.634688951395254,0.999991240463336
,ENSSSCG00000054215,-0.429757803916712,0.634688951395254,0.999991240463336
MAPKAPK5,ENSSSCG00000009890,0.388925752068921,0.634731733297441,0.999991240463336
,ENSSSCG00000041566,-0.396130696217512,0.634780460736752,0.999991240463336
RIBC2,ENSSSCG00000024718,-0.38846159442024,0.634782398383353,0.999991240463336
PTGER4,ENSSSCG00000024439,0.388899665629962,0.634827087635571,0.999991240463336
,ENSSSCG00000033952,-0.390225025637919,0.634854197620129,0.999991240463336
TRMT10B,ENSSSCG00000005354,0.391399099066362,0.634893738924587,0.999991240463336
DUSP1,ENSSSCG00000016991,0.388681997979932,0.63494232728633,0.999991240463336
,ENSSSCG00000056241,0.464988842455365,0.634953838944106,0.999991240463336
ssc-mir-186,ENSSSCG00000019065,0.464988842455365,0.634953838944106,0.999991240463336
,ENSSSCG00000009182,0.464988842455365,0.634953838944106,0.999991240463336
,ENSSSCG00000006996,-0.389846733336442,0.634969162136958,0.999991240463336
HMGN2,ENSSSCG00000003555,0.388078651304878,0.634995352086786,0.999991240463336
AIFM1,ENSSSCG00000012657,-0.388678946402031,0.63505835343613,0.999991240463336
ZBTB24,ENSSSCG00000004411,-0.392431487907526,0.63510428761878,0.999991240463336
RNF149,ENSSSCG00000008168,0.388272519740108,0.63514286268107,0.999991240463336
,ENSSSCG00000014935,-0.40057843889612,0.635150453717465,0.999991240463336
NPAT,ENSSSCG00000026959,-0.389904134163644,0.635233853970475,0.999991240463336
CD177,ENSSSCG00000003051,0.398447541202499,0.635238424646513,0.999991240463336
SMYD2,ENSSSCG00000015583,-0.38876966349511,0.635339867018408,0.999991240463336
NFKB2,ENSSSCG00000010580,-0.388111700110794,0.635438580264105,0.999991240463336
,ENSSSCG00000050063,0.405981402802901,0.635698088594543,0.999991240463336
,ENSSSCG00000043175,0.389529133487106,0.635702940968251,0.999991240463336
SUZ12,ENSSSCG00000017744,-0.388409376246451,0.635733722220834,0.999991240463336
R3HDM2,ENSSSCG00000026498,0.387461972634254,0.635746295983999,0.999991240463336
,ENSSSCG00000010320,-0.387459788782723,0.635750156564164,0.999991240463336
ZFP69,ENSSSCG00000063595,0.390343784678063,0.635757949410946,0.999991240463336
VPS37A,ENSSSCG00000006984,-0.389038359657174,0.635796463793923,0.999991240463336
CLIC2,ENSSSCG00000039998,-0.391509865108174,0.635881308334264,0.999991240463336
,ENSSSCG00000061947,-0.395126966368425,0.635895085898752,0.999991240463336
TNS1,ENSSSCG00000027669,-0.387185796300327,0.635916816186439,0.999991240463336
CHD9NB,ENSSSCG00000055857,-0.387993534608002,0.635966893180391,0.999991240463336
,ENSSSCG00000036516,-0.420212838502969,0.636097821702421,0.999991240463336
EBI3,ENSSSCG00000013498,0.424374042325273,0.636190236120512,0.999991240463336
CATSPERD,ENSSSCG00000013527,0.424374042325273,0.636190236120512,0.999991240463336
C1orf53,ENSSSCG00000032380,0.424374042325273,0.636190236120512,0.999991240463336
,ENSSSCG00000058966,0.399394146933248,0.636233927965178,0.999991240463336
EML3,ENSSSCG00000013061,0.386958398204045,0.63629127019277,0.999991240463336
RFX2,ENSSSCG00000035403,0.386490211640109,0.636517517202688,0.999991240463336
,ENSSSCG00000032067,-0.387293743065498,0.636565463905966,0.999991240463336
LIG3,ENSSSCG00000024770,-0.386536023278588,0.636761948913284,0.999991240463336
,ENSSSCG00000028501,0.386212555677969,0.636940436087071,0.999991240463336
TRIR,ENSSSCG00000013727,-0.386340726199106,0.636980560192849,0.999991240463336
,ENSSSCG00000003421,-0.386492410295929,0.63699320529681,0.999991240463336
PLA1A,ENSSSCG00000011895,0.390361530760183,0.637018039545127,0.999991240463336
USPL1,ENSSSCG00000028065,0.387764126426929,0.63708613200631,0.999991240463336
FARP2,ENSSSCG00000016368,-0.386756882833942,0.637130777357422,0.999991240463336
KLHL12,ENSSSCG00000022787,0.38624966396871,0.63720494084634,0.999991240463336
BCAS4,ENSSSCG00000007472,0.387705565369576,0.63725301968489,0.999991240463336
SUFU,ENSSSCG00000010586,0.387352471439547,0.637313607854209,0.999991240463336
RAC2,ENSSSCG00000021944,0.387959120597031,0.637371530415108,0.999991240463336
SSB,ENSSSCG00000015938,-0.385563226742132,0.637449429651305,0.999991240463336
RPS26,ENSSSCG00000053807,-0.385240271307633,0.637502192969054,0.999991240463336
NEK1,ENSSSCG00000009714,-0.385729270640644,0.63752606278231,0.999991240463336
HK1,ENSSSCG00000010253,0.385349878220389,0.637542934401893,0.999991240463336
AEN,ENSSSCG00000005102,0.386590452095002,0.63755540598528,0.999991240463336
ATP6V0A1,ENSSSCG00000017401,0.385758701461509,0.637576961252285,0.999991240463336
DDB2,ENSSSCG00000013243,0.396424667651248,0.637598761810159,0.999991240463336
CDC6,ENSSSCG00000017471,-0.409200526037316,0.637628246489753,0.999991240463336
,ENSSSCG00000062093,-0.409200526037316,0.637628246489753,0.999991240463336
ENO3,ENSSSCG00000017904,-0.391964333067201,0.637718943213883,0.999991240463336
SUPT7L,ENSSSCG00000008548,0.389639995596796,0.637719400788599,0.999991240463336
,ENSSSCG00000058801,0.411169705195047,0.637740413718335,0.999991240463336
ANKS3,ENSSSCG00000007939,0.385688697658702,0.637754551445468,0.999991240463336
BCL9L,ENSSSCG00000015099,0.38496288332528,0.637797698534243,0.999991240463336
TSPAN33,ENSSSCG00000016570,-0.38621174420178,0.637821262081206,0.999991240463336
UBE2D1,ENSSSCG00000033323,-0.386802474400637,0.638008935282552,0.999991240463336
DPEP3,ENSSSCG00000023514,0.386202564737749,0.638050356052792,0.999991240463336
TMX1,ENSSSCG00000038422,-0.384905216606216,0.63808787276348,0.999991240463336
SNX6,ENSSSCG00000040912,-0.38514102449726,0.638146614046588,0.999991240463336
QARS1,ENSSSCG00000032031,-0.384584600184442,0.63817631703823,0.999991240463336
GPSM3,ENSSSCG00000001439,-0.393481625825075,0.638268175039533,0.999991240463336
ETV5,ENSSSCG00000023229,0.386555722224573,0.638307995014446,0.999991240463336
TRIM24,ENSSSCG00000016518,-0.385057486330056,0.638319354464946,0.999991240463336
