,logFC.groupovary,logFC.groupovid,PValue,FDR
ENSSSCG00000024697,-6.57824747822504,-0.408009154527362,2.98608402785488e-73,1.8764963904699e-70
ENSSSCG00000022305,-3.48399892453875,2.48010308625171,1.09013346573274e-72,6.62219742650446e-70
ENSSSCG00000010609,-3.9477549752435,2.99905633273832,7.79557201001016e-72,4.46427568973419e-69
ENSSSCG00000002531,-2.50178285742119,1.77786838249925,7.83893887574046e-72,4.46427568973419e-69
ENSSSCG00000036914,-2.93622683730793,2.4742876737017,9.04890559943825e-72,4.99718956497463e-69
ENSSSCG00000039186,-6.14812563514468,-0.0700367153847456,1.39499698028519e-71,7.47718381432864e-69
ENSSSCG00000044592,1.12809320024842,7.57353428169417,1.45085013586732e-70,7.55436939315602e-68
ENSSSCG00000017934,-7.51126684892562,-0.498522523597204,2.60383901317233e-70,1.30048630257786e-67
ENSSSCG00000010664,-4.02803267305644,2.39658923483927,2.64036398130931e-70,1.30048630257786e-67
ENSSSCG00000058884,-4.3867879594935,2.38091221671429,3.64738818039572e-70,1.7492105841982e-67
ENSSSCG00000001042,-3.05381293878973,2.4805154506566,5.55177216246921e-70,2.5942434843292e-67
ENSSSCG00000020801,8.42715693868044,0.991161245935941,7.80817069082876e-69,3.55740256674158e-66
ENSSSCG00000022250,-3.50151342682744,2.36441464121725,1.2269301039296e-68,5.45355468634466e-66
ENSSSCG00000003823,-5.18494743384898,2.63147132785514,1.37593502561894e-68,5.97024759687607e-66
ENSSSCG00000005082,-1.15399479698853,1.7619374947559,2.51558094504845e-68,1.066138305641e-65
ENSSSCG00000003908,-7.80838815177727,-0.349600728259472,3.07295824406329e-68,1.24648539127299e-65
ENSSSCG00000014803,-2.49305631164668,1.85216336216546,3.07791059082992e-68,1.24648539127299e-65
ENSSSCG00000015021,-4.96811993893703,2.19267685881137,6.09345087426332e-68,2.38171472626658e-65
ENSSSCG00000031421,-3.88260800468709,2.20562714662548,6.14248200913792e-68,2.38171472626658e-65
ENSSSCG00000002803,-3.0972550847656,2.28037609465365,9.97598854915784e-68,3.78755031916359e-65
ENSSSCG00000033574,-4.61386324049989,2.40120698159651,1.24941709507867e-67,4.64681166137016e-65
ENSSSCG00000015138,-4.05343174499035,2.04710681360938,5.10787859609321e-67,1.86171959070405e-64
ENSSSCG00000032691,-4.40948743826674,1.53234814284581,6.24350854206999e-67,2.23101371903301e-64
ENSSSCG00000015696,-4.54457988282825,2.48918977194988,6.86470679132803e-67,2.40581570317619e-64
ENSSSCG00000058949,-2.24389543362388,2.24018720054953,9.39570388975889e-67,3.230703918622e-64
ENSSSCG00000003346,-4.82384345723673,3.26607584502653,2.06368839216934e-65,6.96456615905445e-63
ENSSSCG00000010102,-4.50429038671678,1.93948843686285,8.28792290142114e-65,2.74616558100907e-62
ENSSSCG00000021271,-3.59582144922304,2.62846265309152,1.34090856612341e-64,4.36369959089877e-62
ENSSSCG00000007149,-1.94647132491069,1.87788205573535,2.03797702642455e-64,6.51580584729139e-62
ENSSSCG00000040897,-2.39356678711351,3.45748711005774,4.32224262839934e-64,1.35807844241292e-61
ENSSSCG00000024336,-11.2784460816758,-3.92225358399649,4.81973821043339e-64,1.48872727367692e-61
ENSSSCG00000055857,-5.08534558734185,1.62947422855362,5.79584016696007e-64,1.760389853378e-61
ENSSSCG00000033266,-3.09725417242895,2.30442556709062,9.25763056098509e-64,2.76575507120315e-61
ENSSSCG00000035227,-4.90799414778729,-0.120669224068915,2.48984478187381e-63,7.31853730723682e-61
ENSSSCG00000022525,-7.19233118685436,-0.816347206511027,5.05619179240097e-63,1.4626037972177e-60
ENSSSCG00000054331,1.37330459929705,5.22932268212719,7.17241565961997e-63,2.04234535907679e-60
ENSSSCG00000049685,0.0277848606757489,7.37896477085974,8.88758811138828e-63,2.49180624218369e-60
ENSSSCG00000060776,-2.78310020541359,3.12050632470973,2.2241923778425e-62,6.14146695360632e-60
ENSSSCG00000028804,-3.51724812294869,2.35026996672607,2.38316645081884e-62,6.48221274622723e-60
ENSSSCG00000011892,-3.45432592335704,2.59011377572503,3.19000369995954e-62,8.54920991589156e-60
ENSSSCG00000011738,-5.40354865869485,2.13916794164316,3.66130949858721e-62,9.67010207279034e-60
ENSSSCG00000017814,-3.47280081322585,2.67483302838079,4.32338144196697e-62,1.12556147712009e-59
ENSSSCG00000009877,-2.65358613937934,1.74351252698959,6.09955569027748e-62,1.5656098999946e-59
ENSSSCG00000003455,-2.64043501206243,2.53175156697768,1.46914100855761e-61,3.71855913054915e-59
ENSSSCG00000012083,-4.88597983142295,0.122066908560229,2.42466214958952e-61,6.05301959097526e-59
ENSSSCG00000010768,-2.44510211222821,2.99399414640613,3.32549884424601e-61,8.18971499155936e-59
ENSSSCG00000025436,-6.47986218096263,0.0206279796443486,1.10485882773196e-60,2.6846596368783e-58
ENSSSCG00000037044,-3.22505648863652,3.25417679364968,1.27240015695189e-60,3.051081639512e-58
ENSSSCG00000028184,-3.82643296855983,2.81345205303961,2.09434637510425e-60,4.95680108310387e-58
ENSSSCG00000021514,-6.01057869420608,-0.446290574102088,2.27655539018729e-60,5.31896736291963e-58
ENSSSCG00000061504,-3.38378527367403,2.18461935305949,6.64262581279419e-60,1.53234446597926e-57
ENSSSCG00000011069,-4.26576949015075,2.42767704363431,9.67428459603809e-60,2.20380203097748e-57
ENSSSCG00000051897,-5.7359929827441,-0.948917734885158,3.29663231955418e-59,7.41701572735252e-57
ENSSSCG00000021867,-6.28401165276986,-0.305908132626456,3.76830638086281e-59,8.37483115668828e-57
ENSSSCG00000036220,-3.24919951791811,1.99915478021442,3.9356723245676e-59,8.64140872806263e-57
ENSSSCG00000002400,-3.54405663990979,2.4375811004947,9.51849287425171e-59,2.06505969214718e-56
ENSSSCG00000006336,-8.24125170758409,-0.357398902906729,1.1042761939151e-58,2.36756815975398e-56
ENSSSCG00000037270,-3.998700987774,3.26998285085141,1.20489393568101e-58,2.55325431207567e-56
ENSSSCG00000013532,-4.1820473319372,2.30921130263238,1.82656084701757e-58,3.8261201006952e-56
ENSSSCG00000002279,-0.328511161786777,6.50830271047449,3.10487315110634e-58,6.42991003474568e-56
ENSSSCG00000006025,-3.11583588620883,2.75925149524856,7.15864904601263e-58,1.46583393499477e-55
