Gene_name,genes,logFC,PValue,FDR
EVC2,ENSSSCG00000024399,-0.339632594940913,0.678970637706793,0.999982221946195
PLOD3,ENSSSCG00000028879,-0.338472450540144,0.67898179555839,0.999982221946195
FAM193B,ENSSSCG00000014038,-0.338593871344835,0.678984012378879,0.999982221946195
RPAP3,ENSSSCG00000021166,0.339066372654361,0.679046943402502,0.999982221946195
CCSER1,ENSSSCG00000022986,0.349284839357956,0.67908234501709,0.999982221946195
ULK1,ENSSSCG00000009742,-0.338350093269936,0.679136369101761,0.999982221946195
LRRC51,ENSSSCG00000014803,-0.339372022954887,0.679209379155391,0.999982221946195
CUL3,ENSSSCG00000016234,0.338228139717343,0.679251380861958,0.999982221946195
SMIM1,ENSSSCG00000036305,-0.342379658470426,0.679366245795942,0.999982221946195
,ENSSSCG00000041766,-0.339052485123299,0.679399855056856,0.999982221946195
KCTD7,ENSSSCG00000040985,0.339019136415786,0.679428820392536,0.999982221946195
CCDC159,ENSSSCG00000013620,0.341237052196858,0.679516754847599,0.999982221946195
,ENSSSCG00000027374,0.338253654093402,0.679564846180974,0.999982221946195
RILP,ENSSSCG00000050487,-0.34405206463291,0.679589717511089,0.999982221946195
ACADM,ENSSSCG00000003776,0.338015400247985,0.67967186496869,0.999982221946195
CERS4,ENSSSCG00000013595,0.338187944732525,0.679700411251729,0.999982221946195
PKN1,ENSSSCG00000013779,-0.337457904722562,0.679749066090408,0.999982221946195
RPL11,ENSSSCG00000024260,0.337320474361238,0.67975090355357,0.999982221946195
RP9,ENSSSCG00000038919,0.340616616674404,0.679764233392048,0.999982221946195
LMBRD2,ENSSSCG00000016834,0.339671652447049,0.679829826727415,0.999982221946195
,ENSSSCG00000032596,0.345759366699093,0.679839855460741,0.999982221946195
,ENSSSCG00000043454,-0.346636861924146,0.679910371277134,0.999982221946195
UVSSA,ENSSSCG00000037035,0.337594640038526,0.679916884327696,0.999982221946195
POLL,ENSSSCG00000010564,0.338784693745204,0.679967564402729,0.999982221946195
,ENSSSCG00000052224,-0.429483924619495,0.680042583824955,0.999982221946195
,ENSSSCG00000056241,-0.429483924619495,0.680042583824955,0.999982221946195
,ENSSSCG00000003286,-0.429483924619495,0.680042583824955,0.999982221946195
,ENSSSCG00000055772,-0.429483924619495,0.680042583824955,0.999982221946195
,ENSSSCG00000059368,-0.429483924619495,0.680042583824955,0.999982221946195
,ENSSSCG00000053687,-0.429483924619495,0.680042583824955,0.999982221946195
,ENSSSCG00000054441,-0.429483924619495,0.680042583824955,0.999982221946195
,ENSSSCG00000052021,-0.429483924619495,0.680042583824955,0.999982221946195
MESD,ENSSSCG00000021587,0.337211057301209,0.680075121606705,0.999982221946195
MAN2C1,ENSSSCG00000001881,-0.337148730747396,0.680088082502467,0.999982221946195
CCDC14,ENSSSCG00000025349,-0.338605282373819,0.680113580467102,0.999982221946195
C19orf44,ENSSSCG00000013859,0.339666854539157,0.680143470485167,0.999982221946195
EPM2A,ENSSSCG00000061592,0.345744480272765,0.680147579818475,0.999982221946195
PPWD1,ENSSSCG00000016945,0.338301286875735,0.680192277959204,0.999982221946195
MAP9,ENSSSCG00000008852,0.340267285286743,0.680260685613439,0.999982221946195
STOML1,ENSSSCG00000001913,0.338299705877764,0.680384766180596,0.999982221946195
CKAP2,ENSSSCG00000009378,-0.339211080537575,0.680394255484147,0.999982221946195
ACTN2,ENSSSCG00000010144,0.361819856955181,0.680437282427413,0.999982221946195
RHBDL3,ENSSSCG00000017734,0.361819856955181,0.680437282427413,0.999982221946195
,ENSSSCG00000061215,0.345728354764283,0.680479947759621,0.999982221946195
LARS2,ENSSSCG00000011312,0.33713598182969,0.680520114490211,0.999982221946195
,ENSSSCG00000020706,0.337092483766371,0.680530719060854,0.999982221946195
RRP12,ENSSSCG00000010514,-0.33708323287084,0.680547963166863,0.999982221946195
,ENSSSCG00000050581,-0.342731142233098,0.680586223225536,0.999982221946195
,ENSSSCG00000036554,-0.338274170235799,0.680816990298377,0.999982221946195
TMEM218,ENSSSCG00000062098,0.340388684697144,0.680828958955121,0.999982221946195
INTS2,ENSSSCG00000017673,0.337675413976347,0.680857635412836,0.999982221946195
BMP3,ENSSSCG00000029061,-0.359365153521455,0.681094448383133,0.999982221946195
,ENSSSCG00000033390,-0.359365153521455,0.681094448383133,0.999982221946195
RPL7,ENSSSCG00000032111,0.335757821011887,0.68113177898773,0.999982221946195
,ENSSSCG00000059847,0.340158622991247,0.681183937782324,0.999982221946195
CEBPZOS,ENSSSCG00000039004,0.336290954114425,0.681204246222855,0.999982221946195
ERI1,ENSSSCG00000033634,-0.337319071735913,0.681318734639741,0.999982221946195
MARK1,ENSSSCG00000010825,0.336671768766917,0.681342559423021,0.999982221946195
,ENSSSCG00000047828,0.363890056288771,0.681367127642948,0.999982221946195
,ENSSSCG00000055593,0.363890056288771,0.681367127642948,0.999982221946195
SLAMF7,ENSSSCG00000006378,-0.364367052540567,0.681400741299185,0.999982221946195
ABTB1,ENSSSCG00000024827,-0.336318088579372,0.681439788364506,0.999982221946195
GRAMD1C,ENSSSCG00000011915,0.33640827080983,0.681565748038272,0.999982221946195
ARHGAP27,ENSSSCG00000017328,0.335637419541435,0.68164805288834,0.999982221946195
WDR19,ENSSSCG00000008789,-0.335921082796908,0.681711383869671,0.999982221946195
TRMT10B,ENSSSCG00000005354,0.337658802610608,0.681733906035332,0.999982221946195
,ENSSSCG00000051776,-0.372497052955611,0.681734091748978,0.999982221946195
CACNG7,ENSSSCG00000025532,-0.372497052955611,0.681734091748978,0.999982221946195
IL1R2,ENSSSCG00000028331,-0.372497052955611,0.681734091748978,0.999982221946195
,ENSSSCG00000063318,-0.388024969859646,0.681886878070636,0.999982221946195
GPR55,ENSSSCG00000035592,-0.388024969859646,0.681886878070636,0.999982221946195
,ENSSSCG00000027356,-0.388024969859646,0.681886878070636,0.999982221946195
GABRB1,ENSSSCG00000035621,-0.388024969859646,0.681886878070636,0.999982221946195
,ENSSSCG00000043490,-0.388024969859646,0.681886878070636,0.999982221946195
METTL15,ENSSSCG00000013331,0.337257312162248,0.681983534804167,0.999982221946195
MMP28,ENSSSCG00000034440,0.335364076552122,0.682027914838882,0.999982221946195
AKIP1,ENSSSCG00000033335,0.337353565460206,0.682087982559293,0.999982221946195
C12orf56,ENSSSCG00000000464,0.345647749887214,0.682126371359971,0.999982221946195
RRS1,ENSSSCG00000006214,-0.336366973900341,0.68215169001561,0.999982221946195
PFDN5,ENSSSCG00000000267,0.335060104890184,0.682201773325311,0.999982221946195
PPP1R8,ENSSSCG00000021634,0.335307820564597,0.682283644759598,0.999982221946195
CTU2,ENSSSCG00000033920,-0.335205734487284,0.682341919495538,0.999982221946195
,ENSSSCG00000034927,0.33453683741228,0.682356925259465,0.999982221946195
FBXL16,ENSSSCG00000008006,0.337911238549163,0.682375942066533,0.999982221946195
PRPF3,ENSSSCG00000030119,0.33476730776074,0.682418815442785,0.999982221946195
SPOP,ENSSSCG00000020796,0.334636035961311,0.682422615386104,0.999982221946195
GXYLT1,ENSSSCG00000031701,-0.335400570512869,0.682461280167279,0.999982221946195
TRMT11,ENSSSCG00000004220,0.337234115506418,0.682489926793277,0.999982221946195
PAG1,ENSSSCG00000040208,0.366589700179198,0.682519069553087,0.999982221946195
,ENSSSCG00000058976,0.366589700179198,0.682519069553087,0.999982221946195
DGCR8,ENSSSCG00000010135,-0.334524395580385,0.682520867116557,0.999982221946195
COX6A2,ENSSSCG00000036789,0.335722585370232,0.682578773706347,0.999982221946195
,ENSSSCG00000044567,-0.339056109549987,0.682579203060642,0.999982221946195
SLC25A17,ENSSSCG00000000072,0.334506495986554,0.682590287662755,0.999982221946195
,ENSSSCG00000055817,-0.335692724093036,0.682599737808073,0.999982221946195
POLG2,ENSSSCG00000036057,0.336484247929385,0.682665760261649,0.999982221946195
SUZ12,ENSSSCG00000017744,0.334422820841965,0.682856959669677,0.999982221946195
DLST,ENSSSCG00000002374,0.333640175289391,0.683282830136011,0.999982221946195
ERI2,ENSSSCG00000034074,0.342612752262484,0.683458809754738,0.999982221946195
NIT2,ENSSSCG00000011968,0.333577207227248,0.683473652593664,0.999982221946195
ZNF329,ENSSSCG00000023027,-0.334952717708952,0.683475392877591,0.999982221946195
GTF2E1,ENSSSCG00000063377,0.334639043757605,0.683489859211937,0.999982221946195
RIPOR1,ENSSSCG00000002774,-0.33346477275656,0.683495444181248,0.999982221946195
PIAS4,ENSSSCG00000022066,0.334114920970248,0.683531109923464,0.999982221946195
FRMD8,ENSSSCG00000012992,-0.334102531291833,0.683539459222544,0.999982221946195
STYXL1,ENSSSCG00000061894,-0.351122937871781,0.683592292588989,0.999982221946195
MPHOSPH9,ENSSSCG00000009779,0.334560037011722,0.683631998903106,0.999982221946195
HOGA1,ENSSSCG00000010523,0.333520622917824,0.683856797179474,0.999982221946195
COL4A4,ENSSSCG00000016244,0.37025733735452,0.683980780029735,0.999982221946195
,ENSSSCG00000051427,0.37025733735452,0.683980780029735,0.999982221946195
CCDC185,ENSSSCG00000010888,0.37025733735452,0.683980780029735,0.999982221946195
SPAG4,ENSSSCG00000007305,0.37025733735452,0.683980780029735,0.999982221946195
PISD,ENSSSCG00000010032,-0.333383692103947,0.684077482451197,0.999982221946195
NHSL1,ENSSSCG00000004149,0.332761804163659,0.684077931777726,0.999982221946195
HES4,ENSSSCG00000035420,-0.334360263062748,0.684116269195645,0.999982221946195
CENPM,ENSSSCG00000035991,0.3365309675006,0.684124954659845,0.999982221946195
ZNF667,ENSSSCG00000024622,-0.334596385658582,0.68415757789284,0.999982221946195
HK3,ENSSSCG00000014048,0.33306868740185,0.684468027934531,0.999982221946195
TGS1,ENSSSCG00000006251,-0.33310811449703,0.684552046311178,0.999982221946195
CDCA5,ENSSSCG00000013008,0.333774043505642,0.684583156806023,0.999982221946195
ANKRD39,ENSSSCG00000058741,0.33297598306589,0.684610220274682,0.999982221946195
CNIH4,ENSSSCG00000035034,0.333412681282594,0.684730306898191,0.999982221946195
CNOT4,ENSSSCG00000021354,0.332492669253181,0.684760332967867,0.999982221946195
PIH1D1,ENSSSCG00000003169,0.332886618473063,0.684788245881324,0.999982221946195
GID8,ENSSSCG00000034173,0.332145611937196,0.684807932800441,0.999982221946195
EEF1D,ENSSSCG00000006954,0.331733034028112,0.684821758007768,0.999982221946195
TAF9B,ENSSSCG00000026714,0.332390553296817,0.684830301210492,0.999982221946195
SLC9A6,ENSSSCG00000012698,-0.333041904077653,0.684903719033038,0.999982221946195
BCL2L13,ENSSSCG00000040373,0.331952835931551,0.684946590070031,0.999982221946195
CLPTM1,ENSSSCG00000003085,0.33150506648909,0.685176794123628,0.999982221946195
ETFRF1,ENSSSCG00000033843,0.338519880605945,0.685266042267428,0.999982221946195
ACADL,ENSSSCG00000016156,-0.332049870628425,0.685314174317456,0.999982221946195
DNAJC30,ENSSSCG00000054170,0.334096446445427,0.685327091509538,0.999982221946195
AFDN,ENSSSCG00000004018,0.331115594135021,0.685440759188994,0.999982221946195
TSPAN15,ENSSSCG00000036152,0.331386578096424,0.685471079510748,0.999982221946195
DPY19L1,ENSSSCG00000027063,-0.33126820008415,0.685473039362951,0.999982221946195
RPS8,ENSSSCG00000003930,0.330868391848564,0.685511457307255,0.999982221946195
CERK,ENSSSCG00000038763,0.331524607538846,0.685524343866672,0.999982221946195
AMIGO3,ENSSSCG00000011389,0.331985338178606,0.685542662147373,0.999982221946195
NKIRAS2,ENSSSCG00000017418,0.331682161740638,0.685559217829962,0.999982221946195
ZMYM4,ENSSSCG00000003627,0.331233970472428,0.685607661747966,0.999982221946195
,ENSSSCG00000024411,0.3525010506773,0.68570208253814,0.999982221946195
ABCD4,ENSSSCG00000038231,-0.331184915056508,0.685742146255993,0.999982221946195
,ENSSSCG00000032248,0.375527349088754,0.685889580872524,0.999982221946195
,ENSSSCG00000016548,-0.330680226144575,0.685946111861714,0.999982221946195
NPC1,ENSSSCG00000003707,0.331771839417245,0.686088208288388,0.999982221946195
,ENSSSCG00000007026,0.330798441810728,0.686097989398856,0.999982221946195
COL4A6,ENSSSCG00000012571,0.330831374424021,0.686252458726037,0.999982221946195
VWA1,ENSSSCG00000003344,-0.331495618712396,0.686263523247503,0.999982221946195
CTDSPL,ENSSSCG00000028740,-0.331072344527484,0.686491194307576,0.999982221946195
PPP4R3B,ENSSSCG00000008398,0.32982351284423,0.68665239483244,0.999982221946195
CYB561A3,ENSSSCG00000013086,0.3302400002897,0.686729702173382,0.999982221946195
AASDH,ENSSSCG00000027403,0.330333571143599,0.686777034124922,0.999982221946195
ECM1,ENSSSCG00000029230,-0.330512858877756,0.686902620336023,0.999982221946195
CIART,ENSSSCG00000038374,-0.33495521406492,0.686941007890623,0.999982221946195
IL4I1,ENSSSCG00000003192,-0.348382893303236,0.686945584577367,0.999982221946195
EPB41L4B,ENSSSCG00000005446,0.329551049049542,0.687024955843525,0.999982221946195
GLMP,ENSSSCG00000006488,-0.32949114374433,0.687031973570575,0.999982221946195
HAUS2,ENSSSCG00000035719,0.331390928549176,0.687032490285008,0.999982221946195
BCKDHA,ENSSSCG00000028794,0.329436792851518,0.687132580127831,0.999982221946195
LPIN3,ENSSSCG00000007359,0.32964872791695,0.687244522475633,0.999982221946195
RPS6KB1,ENSSSCG00000017670,0.329269732964673,0.687379117986116,0.999982221946195
SLC38A12,ENSSSCG00000017230,0.330395693194734,0.687399569336924,0.999982221946195
NCAPD3,ENSSSCG00000022192,0.32974516553349,0.687569581996266,0.999982221946195
APP,ENSSSCG00000012022,-0.328583836769113,0.687625791752027,0.999982221946195
DGAT1,ENSSSCG00000005918,0.329770490721812,0.687756186277432,0.999982221946195
FBXO24,ENSSSCG00000025096,-0.331107743587023,0.687758282613025,0.999982221946195
CD63,ENSSSCG00000000361,-0.328328674163765,0.687876729453396,0.999982221946195
,ENSSSCG00000040337,-0.330942419408637,0.687961396082881,0.999982221946195
KLF12,ENSSSCG00000025130,-0.343494854945076,0.68796569884185,0.999982221946195
BCAR3,ENSSSCG00000006893,0.329194144222564,0.688073367003442,0.999982221946195
H1-0,ENSSSCG00000039348,0.328179360735092,0.688086857465797,0.999982221946195
RGL1,ENSSSCG00000015563,-0.328798463343353,0.688102646074285,0.999982221946195
MOSPD2,ENSSSCG00000012131,0.329100463447226,0.688138829974824,0.999982221946195
BATF2,ENSSSCG00000023178,-0.332745816605406,0.688170220245613,0.999982221946195
TSPAN12,ENSSSCG00000016620,-0.328640596933959,0.688281722714226,0.999982221946195
CASP2,ENSSSCG00000016464,0.328213463635818,0.688313219467609,0.999982221946195
GALNS,ENSSSCG00000002645,-0.327906485819993,0.688326097891782,0.999982221946195
CAND1,ENSSSCG00000028869,0.327984450001731,0.688346651822217,0.999982221946195
EMD,ENSSSCG00000037777,0.328180901995626,0.688359147968118,0.999982221946195
AP2B1,ENSSSCG00000017712,0.327782284666972,0.688366939948482,0.999982221946195
IL17RB,ENSSSCG00000037914,-0.330012242436375,0.688372282062865,0.999982221946195
TMEM135,ENSSSCG00000035619,0.329803539202537,0.688378523513545,0.999982221946195
CTPS2,ENSSSCG00000012146,0.328536242104267,0.688390220235907,0.999982221946195
SNORD58,ENSSSCG00000028329,0.383743426921114,0.688465482885338,0.999982221946195
,ENSSSCG00000053690,0.383743426921114,0.688465482885338,0.999982221946195
DGAT2,ENSSSCG00000034102,0.383743426921114,0.688465482885338,0.999982221946195
,ENSSSCG00000058307,0.383743426921114,0.688465482885338,0.999982221946195
,ENSSSCG00000060918,0.383743426921114,0.688465482885338,0.999982221946195
WEE2,ENSSSCG00000016489,0.383743426921114,0.688465482885338,0.999982221946195
EIF3M,ENSSSCG00000013315,0.327919248797397,0.688548773146309,0.999982221946195
C11orf54,ENSSSCG00000014948,0.328994280995152,0.688549891529011,0.999982221946195
SDF2,ENSSSCG00000017772,0.328039671094838,0.688638355587272,0.999982221946195
MRPS2,ENSSSCG00000005759,-0.328443923194361,0.688652267080768,0.999982221946195
LYSMD2,ENSSSCG00000004629,0.354133502337342,0.688804059225562,0.999982221946195
CA11,ENSSSCG00000003147,0.332800276036844,0.688825413397749,0.999982221946195
MAP6,ENSSSCG00000014860,-0.330536208993085,0.68888972284585,0.999982221946195
,ENSSSCG00000048095,0.328698715337562,0.68907546432379,0.999982221946195
KIF3C,ENSSSCG00000008574,0.32770375525256,0.689098936052621,0.999982221946195
LMNB1,ENSSSCG00000014248,-0.327393051517837,0.689109784183543,0.999982221946195
,ENSSSCG00000056724,-0.344239336796672,0.689182562001737,0.999982221946195
,ENSSSCG00000063156,0.340766995498892,0.689230601013972,0.999982221946195
MARCHF9,ENSSSCG00000033013,0.328046771900858,0.689393988608939,0.999982221946195
NUDCD3,ENSSSCG00000016747,-0.326711086213401,0.689437536434873,0.999982221946195
CFAP20,ENSSSCG00000002805,-0.327403871025688,0.689490400063194,0.999982221946195
GPR63,ENSSSCG00000035240,0.334629462234841,0.689606164277084,0.999982221946195
SHLD2,ENSSSCG00000027767,0.329416485887102,0.689613104398908,0.999982221946195
GOLT1B,ENSSSCG00000000579,0.326987350438793,0.689617949525074,0.999982221946195
HDDC3,ENSSSCG00000001820,0.327163208134149,0.689713480250493,0.999982221946195
TAF3,ENSSSCG00000011127,0.327753482011805,0.689717808138329,0.999982221946195
,ENSSSCG00000060561,-0.340443649320213,0.689731315438953,0.999982221946195
BYSL,ENSSSCG00000026752,0.330669157349374,0.689805002980629,0.999982221946195
GPN3,ENSSSCG00000009820,-0.327126574912394,0.689825467491581,0.999982221946195
FOXP4,ENSSSCG00000001619,-0.326341529500462,0.689844385213574,0.999982221946195
MCM5,ENSSSCG00000022823,0.326997899240439,0.689901340378757,0.999982221946195
OSBP,ENSSSCG00000013125,0.326185054360274,0.689955376053702,0.999982221946195
COASY,ENSSSCG00000017398,0.326084021967956,0.690096340965495,0.999982221946195
TTC28,ENSSSCG00000009968,-0.326736836017028,0.690098116395685,0.999982221946195
,ENSSSCG00000054171,-0.353014537196459,0.690127521818189,0.999982221946195
MLXIPL,ENSSSCG00000007710,-0.332752933518852,0.690152648194477,0.999982221946195
EBAG9,ENSSSCG00000006024,0.326557498283198,0.690226461908021,0.999982221946195
HLTF,ENSSSCG00000025293,0.326216933979952,0.690263832186364,0.999982221946195
ZFHX2,ENSSSCG00000040339,-0.327006104400934,0.690297683746915,0.999982221946195
AAR2,ENSSSCG00000007315,0.326320042315864,0.690340555606358,0.999982221946195
GINS2,ENSSSCG00000056302,0.328095874607029,0.69041530867247,0.999982221946195
MKKS,ENSSSCG00000007064,0.326909395713273,0.690459190486919,0.999982221946195
,ENSSSCG00000015293,0.332976265014325,0.690487755271818,0.999982221946195
GPATCH4,ENSSSCG00000006481,-0.330823497496418,0.690536555565256,0.999982221946195
MITD1,ENSSSCG00000008185,0.329986130122538,0.690589588137945,0.999982221946195
ZBTB41,ENSSSCG00000010897,-0.328752797553369,0.690645384180045,0.999982221946195
RGMA,ENSSSCG00000002267,0.325381217600711,0.69066535992918,0.999982221946195
HSD17B4,ENSSSCG00000028431,0.325405326434527,0.690690196343007,0.999982221946195
CCER2,ENSSSCG00000047060,0.331259156939177,0.690755783086842,0.999982221946195
LZTFL1,ENSSSCG00000011314,-0.325676532514752,0.690761802810257,0.999982221946195
CCT4,ENSSSCG00000008377,0.325048295182471,0.690870209460825,0.999982221946195
CRB3,ENSSSCG00000051897,0.325342423193752,0.690886849513109,0.999982221946195
FAM120C,ENSSSCG00000035822,0.325688574326546,0.690931677543526,0.999982221946195
VPS26A,ENSSSCG00000010250,0.325222448673674,0.691017297208376,0.999982221946195
ALG2,ENSSSCG00000005383,0.325571175162286,0.691064221657821,0.999982221946195
C11orf52,ENSSSCG00000015035,-0.330463637813185,0.691087418532812,0.999982221946195
,ENSSSCG00000004392,0.32499346927212,0.69116676894736,0.999982221946195
,ENSSSCG00000024070,0.326509181369799,0.691177293606351,0.999982221946195
FASTK,ENSSSCG00000024184,0.325014069048585,0.6912648636381,0.999982221946195
TMEM160,ENSSSCG00000003109,-0.33777384914701,0.691283978220107,0.999982221946195
,ENSSSCG00000052117,0.330816547711687,0.691308967916266,0.999982221946195
UNC13C,ENSSSCG00000004614,-0.387329134417101,0.691401943562798,0.999982221946195
,ENSSSCG00000056296,-0.387329134417101,0.691401943562798,0.999982221946195
SNORD22,ENSSSCG00000025513,-0.387329134417101,0.691401943562798,0.999982221946195
ADAMTS8,ENSSSCG00000015249,-0.387329134417101,0.691401943562798,0.999982221946195
,ENSSSCG00000062306,-0.387329134417101,0.691401943562798,0.999982221946195
CD8B,ENSSSCG00000008213,-0.387329134417101,0.691401943562798,0.999982221946195
ESRRG,ENSSSCG00000010814,-0.387329134417101,0.691401943562798,0.999982221946195
EXOSC1,ENSSSCG00000010518,0.325196745378,0.69145230340028,0.999982221946195
CYYR1,ENSSSCG00000037935,-0.324782409703215,0.691654492760044,0.999982221946195
EIF2D,ENSSSCG00000015648,-0.324639112232132,0.691690802356025,0.999982221946195
XYLB,ENSSSCG00000011254,0.326916641471448,0.69190533996865,0.999982221946195
UBA52,ENSSSCG00000053292,0.323791903858653,0.691911289143703,0.999982221946195
HDAC5,ENSSSCG00000017366,-0.324005949207124,0.69199045310207,0.999982221946195
AVL9,ENSSSCG00000023445,0.324029788403062,0.691996491680147,0.999982221946195
PTPRN,ENSSSCG00000016218,0.398334712730271,0.692040300788282,0.999982221946195
CD40LG,ENSSSCG00000030172,0.398334712730271,0.692040300788282,0.999982221946195
snoU83B,ENSSSCG00000037826,0.398334712730271,0.692040300788282,0.999982221946195
GPR179,ENSSSCG00000020884,0.398334712730271,0.692040300788282,0.999982221946195
,ENSSSCG00000043051,-0.32435211713618,0.692070463593634,0.999982221946195
ESRP2,ENSSSCG00000035227,-0.324124054878084,0.692098790549131,0.999982221946195
,ENSSSCG00000017181,-0.326267810402355,0.692128822902781,0.999982221946195
MAPK14,ENSSSCG00000001556,0.323784721152488,0.692167654013958,0.999982221946195
TIPIN,ENSSSCG00000004942,0.326498699150976,0.692189101513068,0.999982221946195
MAD1L1,ENSSSCG00000038766,0.324488108664708,0.692189929079883,0.999982221946195
BCAP31,ENSSSCG00000012772,0.323509677845716,0.692267149383598,0.999982221946195
BOC,ENSSSCG00000025826,-0.325221342889737,0.692267944669129,0.999982221946195
SPRYD3,ENSSSCG00000000262,0.323551742681581,0.692325502060831,0.999982221946195
CISD2,ENSSSCG00000009164,0.324823442372368,0.692330103613688,0.999982221946195
FKBP4,ENSSSCG00000000743,-0.323191615242706,0.692461122477142,0.999982221946195
PDPN,ENSSSCG00000003451,0.329284016635365,0.692466412931853,0.999982221946195
PCDHAC2,ENSSSCG00000029281,0.323908467282634,0.692543278019333,0.999982221946195
,ENSSSCG00000044454,-0.333776672167768,0.692586942242865,0.999982221946195
STX8,ENSSSCG00000034964,0.324104075206527,0.692719106309521,0.999982221946195
DDR1,ENSSSCG00000001382,-0.322937178141083,0.69273505928551,0.999982221946195
AFF1,ENSSSCG00000023593,0.323024983057927,0.692748674698546,0.999982221946195
,ENSSSCG00000029600,-0.325691361029288,0.692761288155577,0.999982221946195
SLC12A1,ENSSSCG00000004659,-0.357419653348751,0.692861567736161,0.999982221946195
,ENSSSCG00000061079,-0.346641991718885,0.692930327621107,0.999982221946195
ZNF706,ENSSSCG00000056174,0.32329223750834,0.692950998056898,0.999982221946195
DGUOK,ENSSSCG00000008293,0.324203718597801,0.692961993143009,0.999982221946195
IPPK,ENSSSCG00000030204,0.324011958136696,0.693012969809802,0.999982221946195
WNT8B,ENSSSCG00000006164,0.336184526133538,0.693016653546163,0.999982221946195
MRPL17,ENSSSCG00000024693,0.322999471254776,0.693035390652398,0.999982221946195
EEF1AKMT1,ENSSSCG00000059376,0.323229808516125,0.693091816423246,0.999982221946195
RNF14,ENSSSCG00000014394,0.322796890236953,0.693149074809325,0.999982221946195
CD79A,ENSSSCG00000033684,0.33945346363059,0.693214639018842,0.999982221946195
FNIP1,ENSSSCG00000014269,-0.323135522050804,0.693269463963504,0.999982221946195
CNIH1,ENSSSCG00000027256,0.322578447231154,0.693303455231517,0.999982221946195
GNS,ENSSSCG00000023715,0.322247962940844,0.693313723708877,0.999982221946195
PIK3C2B,ENSSSCG00000015283,0.322487680581164,0.693377096324787,0.999982221946195
IRS1,ENSSSCG00000025729,0.322475298216223,0.693381215565311,0.999982221946195
,ENSSSCG00000031300,0.345057799393987,0.693469041380905,0.999982221946195
,ENSSSCG00000057246,0.345057799393987,0.693469041380905,0.999982221946195
TMCO1,ENSSSCG00000037314,0.322267244514937,0.693486310884869,0.999982221946195
PHLDB1,ENSSSCG00000024578,-0.322183797281895,0.693492873531784,0.999982221946195
PDXDC1,ENSSSCG00000039119,0.322184293763903,0.693514681869654,0.999982221946195
WFDC1,ENSSSCG00000023837,0.324137422444162,0.693578546479313,0.999982221946195
GLTP,ENSSSCG00000039012,0.322637265736406,0.69357977285464,0.999982221946195
DHRS7C,ENSSSCG00000017996,0.356891183564554,0.693693952830233,0.999982221946195
LDOC1,ENSSSCG00000060354,0.321874022228206,0.693811340384342,0.999982221946195
,ENSSSCG00000057748,-0.322700029131204,0.693881511752346,0.999982221946195
,ENSSSCG00000054216,-0.324757397348897,0.693909234305894,0.999982221946195
MRPL55,ENSSSCG00000029050,0.322306188783431,0.69396987696462,0.999982221946195
BCCIP,ENSSSCG00000010743,0.322350236245346,0.694010576115383,0.999982221946195
LRCH3,ENSSSCG00000011854,-0.323620467526737,0.694132198491211,0.999982221946195
,ENSSSCG00000012886,-0.322183836521799,0.694238541665485,0.999982221946195
MCM9,ENSSSCG00000004246,-0.322600895913389,0.69424931255167,0.999982221946195
CHDH,ENSSSCG00000011456,-0.322081274698857,0.694254891313818,0.999982221946195
,ENSSSCG00000052508,-0.323614083526526,0.694273055952273,0.999982221946195
GNAI3,ENSSSCG00000006824,0.321352242786695,0.694275318402758,0.999982221946195
VPS41,ENSSSCG00000016772,-0.321438633452048,0.694277922452042,0.999982221946195
SYF2,ENSSSCG00000037481,-0.321693718831802,0.694285012809668,0.999982221946195
FOXN3,ENSSSCG00000002429,0.322536443273785,0.694426797182117,0.999982221946195
CHMP4A,ENSSSCG00000033432,0.321927658489381,0.694454283406502,0.999982221946195
RPS16,ENSSSCG00000020817,0.320920501019904,0.694486280223191,0.999982221946195
COQ2,ENSSSCG00000009238,0.321570073255541,0.694556077981248,0.999982221946195
SNX13,ENSSSCG00000024761,0.321302769541375,0.69465860653417,0.999982221946195
RPL4,ENSSSCG00000004945,0.320637370937449,0.694718652832192,0.999982221946195
SLC38A10,ENSSSCG00000022317,-0.320852146383519,0.69472723089996,0.999982221946195
MRPL15,ENSSSCG00000030578,0.321613403906807,0.694735992096594,0.999982221946195
EPN3,ENSSSCG00000027226,0.322029213358189,0.694764711522437,0.999982221946195
,ENSSSCG00000058782,-0.325278684450355,0.69488063797043,0.999982221946195
CATSPER2,ENSSSCG00000004701,0.321598169517843,0.694913876224084,0.999982221946195
SH3RF3,ENSSSCG00000038296,-0.326440931038526,0.694985274052077,0.999982221946195
MED8,ENSSSCG00000003943,0.321668016093845,0.695032429117974,0.999982221946195
UBA1,ENSSSCG00000012270,0.32034664779493,0.695051021978278,0.999982221946195
LRRC70,ENSSSCG00000037608,-0.322710425807736,0.695076377349773,0.999982221946195
GDF9,ENSSSCG00000014288,0.321113367249598,0.695081698986297,0.999982221946195
FAM210A,ENSSSCG00000058331,0.321329117451652,0.695223426134538,0.999982221946195
CAMK1,ENSSSCG00000011550,-0.322075207369421,0.695333828528082,0.999982221946195
CTPS1,ENSSSCG00000003973,0.320978438207297,0.695343887414641,0.999982221946195
,ENSSSCG00000012669,0.327487408907694,0.695452536152314,0.999982221946195
CPOX,ENSSSCG00000011978,0.32041087804375,0.695506826241236,0.999982221946195
