Gene_name,genes,logFC,PValue,FDR
GSN,ENSSSCG00000037508,-1.34073689384576,0.106497924743102,0.613820482130803
ME2,ENSSSCG00000004522,1.34097690992158,0.106712735865173,0.614540910484564
PLEKHA7,ENSSSCG00000013382,-1.34448751175563,0.106732400586914,0.614540910484564
HCN2,ENSSSCG00000033442,1.34929580880975,0.106761695526796,0.614540910484564
DIPK2B,ENSSSCG00000026984,1.34514718342637,0.106783267853376,0.614540910484564
MALT1,ENSSSCG00000004917,1.34817872063818,0.106829144512318,0.614540910484564
CACNA1A,ENSSSCG00000013754,-1.39797713417725,0.106836449691607,0.614540910484564
PABPC4L,ENSSSCG00000009067,1.53149838073695,0.107068915757228,0.615557976955599
PHETA2,ENSSSCG00000038492,-1.34638710169929,0.107084558882014,0.615557976955599
MRPL3,ENSSSCG00000011179,1.33918061509882,0.107212642152895,0.615756695255537
OXSM,ENSSSCG00000011215,1.34380751440817,0.10722091923523,0.615756695255537
TMEM100,ENSSSCG00000017607,-1.34296872099023,0.107226105086484,0.615756695255537
C1orf116,ENSSSCG00000032446,1.44064195517191,0.107380074609672,0.616298546291846
,ENSSSCG00000032383,-1.36336354177663,0.107485063700757,0.616298546291846
,ENSSSCG00000037566,1.34630354829598,0.107508202420249,0.616298546291846
,ENSSSCG00000050351,1.73114130295236,0.107527662322941,0.616298546291846
COL6A6,ENSSSCG00000037430,1.73114130295236,0.107527662322941,0.616298546291846
OPRD1,ENSSSCG00000047080,-1.51862639250603,0.107534602732067,0.616298546291846
,ENSSSCG00000050451,-1.45641025658834,0.107729166186378,0.617055651483595
,ENSSSCG00000014314,-1.35567690596597,0.107738174034227,0.617055651483595
,ENSSSCG00000009578,-1.3453457657013,0.107831739987321,0.617386765948628
IRF6,ENSSSCG00000015612,-1.40901869678921,0.107969338300648,0.617969683054552
IRF9,ENSSSCG00000002002,-1.33781018266438,0.108296466814795,0.619523542538532
SRPX,ENSSSCG00000012234,-1.33712534651188,0.108312576727115,0.619523542538532
TRIM14,ENSSSCG00000033222,-1.38791289026233,0.108378132507155,0.61969324242833
,ENSSSCG00000059682,1.34514091738952,0.108602877305016,0.62068423588707
ENKD1,ENSSSCG00000028661,-1.45880511622611,0.108623335699023,0.62068423588707
ITGB4,ENSSSCG00000017204,-1.33940003038033,0.108691771840609,0.620854586371659
TRPC1,ENSSSCG00000011681,1.33521714780054,0.108725056126239,0.620854586371659
TUFT1,ENSSSCG00000006620,-1.34885232814336,0.108823228311589,0.62120975420976
MYO15B,ENSSSCG00000036248,-1.38044129701961,0.108898330665443,0.621291391172606
GALK2,ENSSSCG00000004651,1.33728626073338,0.108909488132932,0.621291391172606
,ENSSSCG00000056610,-1.33123730298105,0.108948511673147,0.621308751509878
TIMM21,ENSSSCG00000032494,1.33385538433019,0.109185389227922,0.622454044631154
,ENSSSCG00000048405,-1.37977128574786,0.109316377364942,0.622995116943175
LIPC,ENSSSCG00000004596,1.47033181059292,0.109467860830828,0.623652596775565
SPAG17,ENSSSCG00000006726,-1.46147509864303,0.109609664513964,0.624029993488056
,ENSSSCG00000000367,-1.33581278951585,0.109624708136925,0.624029993488056
,ENSSSCG00000057738,-1.34466077640732,0.109713385674838,0.624029993488056
,ENSSSCG00000062471,1.57364925405101,0.109739891236457,0.624029993488056
,ENSSSCG00000053490,1.57364925405101,0.109739891236457,0.624029993488056
,ENSSSCG00000061649,-1.37907250306128,0.109752848273051,0.624029993488056
,ENSSSCG00000031485,-1.4284511268896,0.109811881342462,0.624029993488056
NMRK1,ENSSSCG00000005272,1.35465418734086,0.109852469670339,0.624029993488056
GDPD3,ENSSSCG00000021811,-1.34418663426894,0.109864506136423,0.624029993488056
ZNF286A,ENSSSCG00000018029,-1.34618865200486,0.109956243696748,0.624029993488056
NPHP1,ENSSSCG00000008111,1.33566608432599,0.109998318620411,0.624029993488056
,ENSSSCG00000048017,1.34812760473121,0.110006547697766,0.624029993488056
,ENSSSCG00000054992,1.36927086498777,0.110009324423169,0.624029993488056
,ENSSSCG00000003080,-1.53874451454278,0.110106696291588,0.624029993488056
ACTN2,ENSSSCG00000010144,-1.53874451454278,0.110106696291588,0.624029993488056
SOX12,ENSSSCG00000053991,1.33547394775599,0.110112311220646,0.624029993488056
MIPEP,ENSSSCG00000009290,1.32875792609901,0.110383853078224,0.625363640077026
CFI,ENSSSCG00000009138,-1.32725191476872,0.110499678796534,0.625814514089387
FDXACB1,ENSSSCG00000021871,1.33836085016488,0.110788950526032,0.627185127795131
FOXP1,ENSSSCG00000027675,-1.32674895083023,0.110814328521134,0.627185127795131
MMAB,ENSSSCG00000009932,1.32780747164504,0.111119959666979,0.628052551672286
,ENSSSCG00000054166,-1.34848752635808,0.11113142350863,0.628052551672286
GORASP1,ENSSSCG00000034916,1.32351716103407,0.111144763864237,0.628052551672286
,ENSSSCG00000038141,-1.34168876559443,0.111155701598211,0.628052551672286
MFSD8,ENSSSCG00000009075,1.32588622719478,0.111158703200545,0.628052551672286
,ENSSSCG00000033770,-1.37678371721181,0.111185814828711,0.628052551672286
RBP1,ENSSSCG00000011664,-1.32391287804802,0.111339418097219,0.628714542741261
,ENSSSCG00000057763,-1.42996972272118,0.111627404771955,0.62994840043982
CSF2RB,ENSSSCG00000000136,-1.34106681918303,0.111651521075082,0.62994840043982
,ENSSSCG00000048244,-1.55195987945827,0.11167755912632,0.62994840043982
STK40,ENSSSCG00000036832,-1.32303958537446,0.111703845387232,0.62994840043982
,ENSSSCG00000042522,1.33839461008263,0.111757815482605,0.630046998940131
FGD4,ENSSSCG00000000530,1.32379420361242,0.111826767052664,0.63022996523022
HECTD2,ENSSSCG00000020912,1.32470688437098,0.111913598087354,0.630513543808297
CD1D,ENSSSCG00000058723,-1.36426668246718,0.112099011989903,0.63097319483421
TMEM41A,ENSSSCG00000025921,-1.32301552227306,0.11210635289915,0.63097319483421
,ENSSSCG00000059584,1.32073511599617,0.112135069792434,0.63097319483421
,ENSSSCG00000027515,-1.40825960417129,0.112144001672498,0.63097319483421
BLVRB,ENSSSCG00000021067,1.32826344457059,0.112177884418637,0.63097319483421
,ENSSSCG00000061934,1.42523606737584,0.112215706576357,0.630980404155172
CD83,ENSSSCG00000021576,-1.31805385746624,0.112338187164993,0.63146348175947
SLC6A17,ENSSSCG00000006811,-1.31960087535745,0.112416569433732,0.631675357394257
NPTX2,ENSSSCG00000007603,1.31932562360633,0.11244904150046,0.631675357394257
MTX3,ENSSSCG00000014116,1.32185900056957,0.112497601959238,0.631742631099875
ACACB,ENSSSCG00000061436,-1.34798925782412,0.112618279218701,0.632214709216039
TXNRD2,ENSSSCG00000010131,1.32451720358735,0.112678483242716,0.63234710712877
MAPK13,ENSSSCG00000038774,1.34145714331697,0.112732488533051,0.63244464327119
KLHL7,ENSSSCG00000038469,1.31909054192426,0.112770084872737,0.63245008950387
KYAT3,ENSSSCG00000006925,1.31738966010919,0.112854975646481,0.632720688137481
ID4,ENSSSCG00000024312,-1.34713595925098,0.112944204485874,0.633015424557633
MARVELD3,ENSSSCG00000002734,1.53867667428799,0.113103270998406,0.633252546454056
TGFA,ENSSSCG00000008326,1.31772284959272,0.113178389730643,0.633252546454056
SNORD96,ENSSSCG00000023739,-1.39270347158145,0.113237078993932,0.633252546454056
,ENSSSCG00000045249,-1.4717086624639,0.113289094312769,0.633252546454056
CD276,ENSSSCG00000001917,-1.31471856375233,0.113293331983691,0.633252546454056
,ENSSSCG00000043014,1.65357843894626,0.113355039474194,0.633252546454056
LRGUK,ENSSSCG00000016542,1.65357843894626,0.113355039474194,0.633252546454056
AKR1D1,ENSSSCG00000016519,-1.3731922059474,0.113444618690744,0.633252546454056
,ENSSSCG00000062595,-1.56826356944467,0.113493954125557,0.633252546454056
TPD52L1,ENSSSCG00000004225,-1.56826356944467,0.113493954125557,0.633252546454056
TF,ENSSSCG00000011640,-1.56826356944467,0.113493954125557,0.633252546454056
STK32A,ENSSSCG00000014418,-1.56826356944467,0.113493954125557,0.633252546454056
GZMH,ENSSSCG00000001978,-1.56826356944467,0.113493954125557,0.633252546454056
SSTR1,ENSSSCG00000001938,-1.3666208007386,0.113499920736351,0.633252546454056
GCAT,ENSSSCG00000029945,1.32714205822987,0.113623066900242,0.633734857633522
RTN4RL2,ENSSSCG00000040919,1.33371928464907,0.113803848301601,0.634538215199241
MLF1,ENSSSCG00000059095,-1.32854914872795,0.114035238461932,0.635486314753678
SAXO3,ENSSSCG00000044760,-1.39202506780591,0.114061531992133,0.635486314753678
,ENSSSCG00000041142,-1.38068060423768,0.114084293243943,0.635486314753678
VOPP1,ENSSSCG00000032734,-1.31620892442242,0.114196293924304,0.635905064006734
,ENSSSCG00000051511,1.35811423650605,0.114260287544225,0.636056300874815
,ENSSSCG00000024759,-1.32207926118999,0.114304966022387,0.636099952714978
QTMAN,ENSSSCG00000015670,1.31553533786337,0.114355409408079,0.636175647441597
ROMO1,ENSSSCG00000007308,1.3129917353361,0.114539228859345,0.636993044748202
FUCA1,ENSSSCG00000027659,1.30958303427173,0.114774786262782,0.638097556080399
MAP4K1,ENSSSCG00000002962,-1.37971441257357,0.114850467306698,0.638312799952387
PABIR2,ENSSSCG00000012685,-1.31089933084613,0.114902605258134,0.638397100256583
BTK,ENSSSCG00000026742,-1.39129805514078,0.11494527669738,0.638428767452672
KRTCAP3,ENSSSCG00000040062,-1.33963066021661,0.11502398092479,0.638499751887383
CASZ1,ENSSSCG00000003407,1.33347074563657,0.115032008809454,0.638499751887383
PAPLN,ENSSSCG00000002341,-1.3169706647432,0.115211972445706,0.639293168442302
TAGAP,ENSSSCG00000004053,-1.36330990449789,0.115311379727545,0.639639224264452
SDHC,ENSSSCG00000030318,1.30671256844692,0.115543638708331,0.640721757615756
PTGES2,ENSSSCG00000022655,1.30853947371845,0.115887095794248,0.642420022528116
CORIN,ENSSSCG00000008813,-1.31898322879807,0.115957918234678,0.642606332502062
TOMM7,ENSSSCG00000015384,1.30692541809143,0.116011315990173,0.642643128425136
MYL9,ENSSSCG00000036402,-1.30444314200801,0.116038989716793,0.642643128425136
DENND2D,ENSSSCG00000025704,-1.40752435601291,0.116162038065947,0.643013784160166
,ENSSSCG00000055111,-1.36879301264109,0.116228070891992,0.643013784160166
HSPA12A,ENSSSCG00000036758,-1.31541638425164,0.11631282305533,0.643013784160166
SH2D4B,ENSSSCG00000010342,1.45049207175313,0.116361456679243,0.643013784160166
RASL12,ENSSSCG00000038071,-1.30830047109004,0.11636832298469,0.643013784160166
PRSS8,ENSSSCG00000038600,-1.43406353247679,0.116443957123965,0.643013784160166
LCP1,ENSSSCG00000009412,-1.31041450813063,0.116463963877597,0.643013784160166
,ENSSSCG00000033909,-1.31194529233084,0.116587124196106,0.643013784160166
CFAP206,ENSSSCG00000004302,-1.48128020182697,0.116590002212502,0.643013784160166
FNDC5,ENSSSCG00000025834,-1.48128020182697,0.116590002212502,0.643013784160166
BEAN1,ENSSSCG00000033191,-1.48128020182697,0.116590002212502,0.643013784160166
,ENSSSCG00000041092,-1.48128020182697,0.116590002212502,0.643013784160166
TNS4,ENSSSCG00000017470,-1.48128020182697,0.116590002212502,0.643013784160166
IGF1,ENSSSCG00000000857,-1.31850371156579,0.116689089949044,0.643354790945111
MR1,ENSSSCG00000015540,-1.3500958596731,0.116743085354063,0.643447046886038
SLC25A16,ENSSSCG00000022303,1.30736294467036,0.116803114895777,0.643572491391279
ZNRF2,ENSSSCG00000037116,1.31255196420928,0.116856632870266,0.643627198487148
RHPN2,ENSSSCG00000022312,-1.32534875957459,0.11695905091423,0.643627198487148
CTSD,ENSSSCG00000040793,1.30044807680432,0.11700568761607,0.643627198487148
,ENSSSCG00000060417,-1.33437979763898,0.117007280885245,0.643627198487148
OCLN,ENSSSCG00000021514,-1.3454239700611,0.117040576940216,0.643627198487148
RGS1,ENSSSCG00000032416,-1.35426445524284,0.117047796231056,0.643627198487148
FIGN,ENSSSCG00000034262,1.32299386154054,0.117116962792024,0.643627198487148
FRZB,ENSSSCG00000016018,-1.30169026157177,0.117133142864216,0.643627198487148
KLF9,ENSSSCG00000021646,-1.30308444895626,0.117148499238192,0.643627198487148
EMB,ENSSSCG00000029484,-1.37642602450183,0.11746459188182,0.644973758207037
NDUFC1,ENSSSCG00000058604,1.30228604883964,0.117468292191402,0.644973758207037
MGP,ENSSSCG00000037697,-1.29820148138766,0.117645152192967,0.645739506696807
CA8,ENSSSCG00000006233,1.40824839439893,0.117708661521978,0.645882798589612
,ENSSSCG00000054038,-1.36620031334792,0.117876938114917,0.646600688490593
,ENSSSCG00000050364,1.59506654719409,0.117963673731427,0.646870980626954
PON3,ENSSSCG00000029515,-1.61579614615972,0.118094611927721,0.646972639203009
IL10,ENSSSCG00000015652,-1.61579614615972,0.118094611927721,0.646972639203009
,ENSSSCG00000016704,-1.61579614615972,0.118094611927721,0.646972639203009
MIEN1,ENSSSCG00000017496,1.29976745143959,0.118152189193321,0.647082779254763
CACNA2D1,ENSSSCG00000015402,1.29600621420571,0.118527523521276,0.648898336680076
,ENSSSCG00000031168,1.48437428792139,0.118562319762217,0.648898336680076
TMA16,ENSSSCG00000008890,-1.29557261752719,0.118620199099299,0.648898336680076
ZNF711,ENSSSCG00000021601,1.30004202331302,0.118667520694094,0.648898336680076
,ENSSSCG00000008240,1.32119773095283,0.118689697869415,0.648898336680076
,ENSSSCG00000008984,-1.30085173805,0.118709164093836,0.648898336680076
GUCY2D,ENSSSCG00000025345,-1.32722470999012,0.118939251816105,0.649950316569781
PRRT1,ENSSSCG00000024403,-1.30114450669644,0.119009085601588,0.649990457496783
,ENSSSCG00000054819,1.39882082388574,0.119021880160113,0.649990457496783
GPAT3,ENSSSCG00000009233,-1.30343955017188,0.119193096257778,0.650671952748578
ARPP21,ENSSSCG00000011238,-1.38778194700055,0.119222032574502,0.650671952748578
TIAM2,ENSSSCG00000004065,-1.29837571817518,0.119455113810143,0.651738042740459
ENAH,ENSSSCG00000038646,1.29166799888211,0.119516043189348,0.651864508462936
CACNB3,ENSSSCG00000032967,-1.29778833163618,0.119579993273694,0.65192140835339
,ENSSSCG00000001931,-1.33590951536218,0.119601981796591,0.65192140835339
IKBIP,ENSSSCG00000038772,-1.29273195763557,0.119686716927832,0.652177414928939
CCDC167,ENSSSCG00000036178,1.29702513387402,0.119917641926621,0.653229602772519
CAPSL,ENSSSCG00000031959,-1.34834591282171,0.120015775063586,0.65355799552129
GNA14,ENSSSCG00000005284,1.29366521013194,0.12023095862401,0.654441068095346
BCAS1,ENSSSCG00000007485,-1.40677061933892,0.120253735757849,0.654441068095346
,ENSSSCG00000025271,-1.38671109741206,0.120525217874931,0.65446723908209
,ENSSSCG00000007066,1.31029762825719,0.120532000546751,0.65446723908209
,ENSSSCG00000056848,-1.30993660702818,0.120548046970657,0.65446723908209
COL24A1,ENSSSCG00000031738,1.32305470356716,0.120576424217643,0.65446723908209
ACP4,ENSSSCG00000024736,1.29541869244779,0.120743818562566,0.65446723908209
RSRC2,ENSSSCG00000009791,-1.28703902857581,0.120874880904177,0.65446723908209
,ENSSSCG00000058942,-1.31280180247418,0.120892096526416,0.65446723908209
CFD,ENSSSCG00000013418,-1.29396656858111,0.120912983453854,0.65446723908209
,ENSSSCG00000057375,-1.49453063976652,0.12094578947392,0.65446723908209
,ENSSSCG00000063023,-1.49453063976652,0.12094578947392,0.65446723908209
PDE6C,ENSSSCG00000010480,-1.49453063976652,0.12094578947392,0.65446723908209
LGR5,ENSSSCG00000030511,-1.49453063976652,0.12094578947392,0.65446723908209
PDE3A,ENSSSCG00000028662,-1.29178809864301,0.1209534209898,0.65446723908209
IFN-DELTA-1,ENSSSCG00000005152,-1.65241184159486,0.121016556311623,0.65446723908209
,ENSSSCG00000038527,-1.65241184159486,0.121016556311623,0.65446723908209
SNORD19,ENSSSCG00000018540,-1.65241184159486,0.121016556311623,0.65446723908209
SPIN4,ENSSSCG00000036647,-1.65241184159486,0.121016556311623,0.65446723908209
,ENSSSCG00000052782,-1.65241184159486,0.121016556311623,0.65446723908209
ASIP,ENSSSCG00000053652,-1.65241184159486,0.121016556311623,0.65446723908209
PGAM2,ENSSSCG00000016720,-1.65241184159486,0.121016556311623,0.65446723908209
,ENSSSCG00000039473,1.28747562152449,0.121152917045555,0.654682844975434
TUBA1A,ENSSSCG00000061347,1.28541889720134,0.12116180677862,0.654682844975434
PLBD2,ENSSSCG00000009872,1.28594767391927,0.121180884418701,0.654682844975434
PDIA5,ENSSSCG00000011870,-1.2889685143002,0.12124359712024,0.654682844975434
ETV1,ENSSSCG00000024591,1.29194692614812,0.121245989010391,0.654682844975434
ERMP1,ENSSSCG00000005207,1.28769973077465,0.121407619514934,0.65535066388993
PPFIA3,ENSSSCG00000022324,1.28796065379177,0.121456114751246,0.655407559226411
CUL5,ENSSSCG00000029198,1.28653657358116,0.121506065217712,0.655468303351447
CDHR3,ENSSSCG00000015433,-1.3279681562176,0.121553390426852,0.655468303351447
,ENSSSCG00000051093,1.54931969855926,0.121694899591929,0.655468303351447
,ENSSSCG00000048200,1.54931969855926,0.121694899591929,0.655468303351447
,ENSSSCG00000055020,1.54931969855926,0.121694899591929,0.655468303351447
FRAT2,ENSSSCG00000038904,-1.31048773979853,0.121695122801989,0.655468303351447
ADAMTS17,ENSSSCG00000038452,-1.29073957880008,0.121872985348746,0.656011397975099
THAP8,ENSSSCG00000062589,1.30231522401936,0.121901257776124,0.656011397975099
,ENSSSCG00000061089,-1.3708492664991,0.121919809409364,0.656011397975099
TMEM74,ENSSSCG00000006031,1.29502742925143,0.121947914495024,0.656011397975099
CXCL12,ENSSSCG00000034973,-1.28232233312577,0.122163797795455,0.656968066126416
SLC17A9,ENSSSCG00000040931,-1.28889208097696,0.122255101211429,0.657254385964808
MOB1A,ENSSSCG00000039221,-1.28145119942384,0.122378939682266,0.657715384510853
,ENSSSCG00000062678,1.28152640965478,0.122602720296146,0.658553331061763
ACY1,ENSSSCG00000023325,1.28609395053831,0.12261112806136,0.658553331061763
CD74,ENSSSCG00000033262,-1.2807823244138,0.122688078055385,0.658761732543651
TCEAL9,ENSSSCG00000012527,-1.29389133658172,0.122766729288728,0.658979136262902
FAM234A,ENSSSCG00000007980,1.2810475831173,0.122807380193903,0.658992492600471
UBA7,ENSSSCG00000011393,-1.28971829166252,0.122848039086373,0.659005883486639
GALR2,ENSSSCG00000017189,-1.31280718898252,0.122910602626622,0.659136734831214
ADAM12,ENSSSCG00000010746,1.27934021199257,0.123054875709114,0.659705555338398
EMC7,ENSSSCG00000027051,1.27924920967977,0.123152929058968,0.660026312535771
MCOLN2,ENSSSCG00000003755,-1.38426215869712,0.123506250552255,0.6607608843012
GSKIP,ENSSSCG00000032134,1.2821140019651,0.123533329362837,0.6607608843012
PPARGC1A,ENSSSCG00000029275,-1.31280904478424,0.123603774342731,0.6607608843012
MDH2,ENSSSCG00000025486,1.27691125431734,0.123629703611733,0.6607608843012
NADK2,ENSSSCG00000016836,1.27865873628028,0.123641362004234,0.6607608843012
,ENSSSCG00000055535,-1.50326896825667,0.123688464272227,0.6607608843012
PTPRCAP,ENSSSCG00000012909,-1.3410833196409,0.123697346158133,0.6607608843012
CD200R1,ENSSSCG00000011925,-1.40612103560827,0.123756901346565,0.6607608843012
SNORD33,ENSSSCG00000028483,-1.40612103560827,0.123756901346565,0.6607608843012
PI4KB,ENSSSCG00000006626,-1.27765850108787,0.123759268522935,0.6607608843012
PNPLA6,ENSSSCG00000013572,1.27728372701529,0.1237780635531,0.6607608843012
SLK,ENSSSCG00000010606,1.27798733920545,0.123903141633549,0.6607608843012
ITPRIPL1,ENSSSCG00000037580,-1.29249183657405,0.123914585415099,0.6607608843012
FAM181B,ENSSSCG00000014897,-1.44062973077431,0.12393519968086,0.6607608843012
,ENSSSCG00000057091,-1.44062973077431,0.12393519968086,0.6607608843012
,ENSSSCG00000063242,-1.44062973077431,0.12393519968086,0.6607608843012
TMEM25,ENSSSCG00000029395,-1.31635450330129,0.123962521975197,0.6607608843012
,ENSSSCG00000053879,-1.3477045856445,0.123978762169092,0.6607608843012
ATP6V1A,ENSSSCG00000011916,1.27665984296025,0.124060736315741,0.660960891852145
LRPPRC,ENSSSCG00000008452,1.27581945486539,0.124123719602995,0.660960891852145
SOX5,ENSSSCG00000000567,-1.35616538883574,0.124315652572276,0.660960891852145
TMPRSS2,ENSSSCG00000024336,-1.70515239131835,0.12442161705969,0.660960891852145
,ENSSSCG00000033204,-1.70515239131835,0.12442161705969,0.660960891852145
,ENSSSCG00000042712,-1.70515239131835,0.12442161705969,0.660960891852145
,ENSSSCG00000049194,-1.70515239131835,0.12442161705969,0.660960891852145
,ENSSSCG00000048254,-1.70515239131835,0.12442161705969,0.660960891852145
SNORD110,ENSSSCG00000019046,-1.70515239131835,0.12442161705969,0.660960891852145
PRRT4,ENSSSCG00000037087,-1.70515239131835,0.12442161705969,0.660960891852145
OSBP,ENSSSCG00000013125,1.27375195311978,0.124620402811474,0.660960891852145
ADRB2,ENSSSCG00000052586,-1.32394966505897,0.124706359532034,0.660960891852145
XIAP,ENSSSCG00000025028,1.27364558217498,0.124794388123743,0.660960891852145
GOT1,ENSSSCG00000010537,1.27418217452567,0.124845002838633,0.660960891852145
ELMO2,ENSSSCG00000023306,-1.27409820091545,0.124847286279432,0.660960891852145
,ENSSSCG00000040448,-1.32742977873072,0.125036201600756,0.660960891852145
NCF1,ENSSSCG00000007722,-1.32742977873072,0.125036201600756,0.660960891852145
,ENSSSCG00000059248,1.72466342876405,0.125049758726023,0.660960891852145
,ENSSSCG00000052920,1.72466342876405,0.125049758726023,0.660960891852145
,ENSSSCG00000056817,1.72466342876405,0.125049758726023,0.660960891852145
,ENSSSCG00000049029,1.72466342876405,0.125049758726023,0.660960891852145
,ENSSSCG00000044637,1.72466342876405,0.125049758726023,0.660960891852145
MARCO,ENSSSCG00000015716,1.72466342876405,0.125049758726023,0.660960891852145
,ENSSSCG00000049217,1.72466342876405,0.125049758726023,0.660960891852145
CXCR5,ENSSSCG00000015098,1.72466342876405,0.125049758726023,0.660960891852145
EGR4,ENSSSCG00000060151,1.72466342876405,0.125049758726023,0.660960891852145
,ENSSSCG00000047173,1.72466342876405,0.125049758726023,0.660960891852145
SNX25,ENSSSCG00000015789,1.27952936094417,0.125174578429755,0.6612621210352
CD96,ENSSSCG00000023993,1.38029780909108,0.125184803234631,0.6612621210352
HIF3A,ENSSSCG00000003101,-1.38285320928758,0.125221631676228,0.6612621210352
JAK3,ENSSSCG00000013888,1.27597172815176,0.125361849695147,0.661800189708284
VMP1,ENSSSCG00000017668,-1.27061854273179,0.125499630059463,0.662325064751471
DOC2B,ENSSSCG00000039412,-1.27737203313427,0.125587362497459,0.662585571526467
XRCC3,ENSSSCG00000002546,-1.27584495207105,0.125718706550048,0.662825941000712
KLC2,ENSSSCG00000012955,1.27039549641275,0.125722396919679,0.662825941000712
SERPINB10,ENSSSCG00000004889,-1.40573565113042,0.125824845645143,0.662825941000712
GIPC2,ENSSSCG00000035582,-1.40573565113042,0.125824845645143,0.662825941000712
INSYN1,ENSSSCG00000001916,-1.40573565113042,0.125824845645143,0.662825941000712
RAB3D,ENSSSCG00000016928,1.28154124857244,0.125864639970677,0.662833364749511
TMEM108,ENSSSCG00000011635,-1.29659569319737,0.126146587350255,0.664114368378673
,ENSSSCG00000009595,1.41313143067218,0.12618480673213,0.664114368378673
SLC35G2,ENSSSCG00000021508,-1.44294150310277,0.126504985261444,0.665393873132688
CD22,ENSSSCG00000002893,-1.44294150310277,0.126504985261444,0.665393873132688
ARMCX1,ENSSSCG00000038569,-1.27043902261633,0.126564065865323,0.665501915152982
PLA1A,ENSSSCG00000011895,-1.29300966815065,0.126629321303488,0.66562153741105
PCDH1,ENSSSCG00000022289,1.26919380674483,0.126709293133349,0.66562153741105
GPI,ENSSSCG00000002873,1.26602832731269,0.126725232990576,0.66562153741105
IL6,ENSSSCG00000020970,1.33108046355042,0.126741001564022,0.66562153741105
NPSR1,ENSSSCG00000016664,1.30267962216964,0.126860536411296,0.6660357296943
TRIM34,ENSSSCG00000014672,-1.28592544036162,0.126897008958435,0.6660357296943
ZAN,ENSSSCG00000007674,-1.51408667337275,0.126947447460994,0.666098001445286
MCF2L,ENSSSCG00000021158,-1.27405063459744,0.127078458904835,0.666383674585217
COL5A2,ENSSSCG00000016035,1.26474407415517,0.127079073454315,0.666383674585217
SRP54,ENSSSCG00000001955,1.26541604916302,0.127141450357685,0.66640752382841
CST6,ENSSSCG00000012960,-1.35177391364465,0.127160805595009,0.66640752382841
SLC37A2,ENSSSCG00000022536,-1.26961526377668,0.12723561178883,0.666597252539293
PAQR5,ENSSSCG00000004968,1.48235280940551,0.127357993433937,0.666833787330874
,ENSSSCG00000044109,1.48235280940551,0.127357993433937,0.666833787330874
NDUFA9,ENSSSCG00000000719,1.26422970345769,0.127689348253431,0.668219724102267
FOS,ENSSSCG00000002383,1.26305626101696,0.127700086259988,0.668219724102267
HOXD9,ENSSSCG00000015982,-1.27221672756002,0.127769808647583,0.668382022334585
SLC6A9,ENSSSCG00000039770,1.27172293896856,0.128081157569385,0.668397767997803
,ENSSSCG00000059369,-1.40529915722634,0.128157485122658,0.668397767997803
,ENSSSCG00000061566,1.27987151821357,0.128179309950055,0.668397767997803
IFN-ALPHA-17,ENSSSCG00000054285,-1.78775395569919,0.128198599004443,0.668397767997803
ACTRT3,ENSSSCG00000039994,-1.78775395569919,0.128198599004443,0.668397767997803
PGLYRP1,ENSSSCG00000038688,-1.78775395569919,0.128198599004443,0.668397767997803
PAX2,ENSSSCG00000010556,-1.78775395569919,0.128198599004443,0.668397767997803
,ENSSSCG00000035083,-1.78775395569919,0.128198599004443,0.668397767997803
,ENSSSCG00000043224,-1.78775395569919,0.128198599004443,0.668397767997803
,ENSSSCG00000008832,-1.78775395569919,0.128198599004443,0.668397767997803
,ENSSSCG00000040767,-1.78775395569919,0.128198599004443,0.668397767997803
AAK1,ENSSSCG00000008337,-1.26104964351289,0.128245485089098,0.668440397379581
SDHA,ENSSSCG00000020686,1.26066016375474,0.128376424289135,0.668773919546665
LACTB,ENSSSCG00000004569,1.2667332587745,0.128386932088093,0.668773919546665
FOXS1,ENSSSCG00000033613,-1.26679348510178,0.128429288019333,0.668792806247843
SMOX,ENSSSCG00000007140,-1.26737794428728,0.128489558251535,0.668822329876036
GFM1,ENSSSCG00000025651,1.26229165180672,0.12851242127222,0.668822329876036
RGS4,ENSSSCG00000006335,-1.26459529390966,0.128608605311387,0.669102901786736
,ENSSSCG00000000405,1.25941260579491,0.128643828696546,0.669102901786736
HES6,ENSSSCG00000016342,-1.2675744145137,0.128733085382512,0.669365527969052
ARHGEF25,ENSSSCG00000000435,-1.2614044337079,0.128808684911962,0.669405995116324
,ENSSSCG00000052644,-1.26914687361462,0.128818399453993,0.669405995116324
SLC44A4,ENSSSCG00000001419,1.27454073233018,0.128996950147948,0.670132170624179
IL4R,ENSSSCG00000007817,-1.25818854828934,0.129296130701989,0.671484386454721
ADGRL1,ENSSSCG00000013773,-1.26152798139667,0.129424048439741,0.671797623957809
RNASE6,ENSSSCG00000062585,-1.44566439881449,0.129487280474083,0.671797623957809
ASPA,ENSSSCG00000017861,-1.44566439881449,0.129487280474083,0.671797623957809
,ENSSSCG00000060884,1.45709617156274,0.12955487519535,0.671797623957809
SEMA7A,ENSSSCG00000023165,1.25682779277627,0.129579809145367,0.671797623957809
TOX2,ENSSSCG00000022202,-1.26032956937539,0.129589870593205,0.671797623957809
POLDIP2,ENSSSCG00000028920,1.25837378931695,0.129709598736763,0.672216491892684
FMOD,ENSSSCG00000015270,-1.25552649732002,0.129967503656993,0.673350991043793
GFAP,ENSSSCG00000017343,-1.29383226177185,0.13001839185753,0.673412594659818
