Gene_name,genes,logFC,PValue,FDR
DDT,ENSSSCG00000057266,2.64543619524587,0.00233013322628222,0.0415270789902607
HVCN1,ENSSSCG00000009827,2.66751135088612,0.00233833676955985,0.0415946425539494
,ENSSSCG00000054249,-4.07968169591846,0.00233876144607914,0.0415946425539494
SLC45A2,ENSSSCG00000016821,2.64885105034985,0.00235845760844336,0.0419016053202572
SCGB3A1,ENSSSCG00000014008,3.42365458781334,0.00236788592891761,0.042025698870511
,ENSSSCG00000003599,2.63999885362167,0.0023916324678061,0.0424033970941539
DNAH7,ENSSSCG00000032814,-2.88414074823812,0.00239425280753667,0.0424061377796248
TM7SF2,ENSSSCG00000013004,2.63422990110759,0.00239729392340745,0.0424163177929643
SLC66A2,ENSSSCG00000023171,-2.63372706761415,0.00242441956662682,0.0428521764715807
IFN-OMEGA-7,ENSSSCG00000056734,-3.23580014624602,0.00243386164270029,0.0428868366097947
LHX8,ENSSSCG00000003778,-3.23580014624602,0.00243386164270029,0.0428868366097947
RORC,ENSSSCG00000026427,-3.23580014624602,0.00243386164270029,0.0428868366097947
CC2D2B,ENSSSCG00000046471,2.75780602249689,0.00244109983263526,0.0429703530416184
NR2E1,ENSSSCG00000004384,3.17142620298665,0.00247180416624114,0.0434389805811121
,ENSSSCG00000058083,3.6401590376245,0.00247277369397074,0.0434389805811121
CBR2,ENSSSCG00000031851,2.83218785144209,0.00248417033771838,0.043594654559266
HTR1B,ENSSSCG00000004475,-2.69996302065658,0.00249651569828506,0.0437666431999047
,ENSSSCG00000055354,-2.63580784206546,0.0025124233977277,0.0439737149010105
CYP27B1,ENSSSCG00000028637,-2.80279307683615,0.00251344119942396,0.0439737149010105
,ENSSSCG00000015401,2.76384125544182,0.00251601806144329,0.0439740636389246
QPRT,ENSSSCG00000027454,-2.69619270444836,0.0025284103476157,0.0441457879779642
,ENSSSCG00000003954,-2.9071321545266,0.00255302438696106,0.044488214132594
DLL1,ENSSSCG00000027726,2.65956127343679,0.00255441878666495,0.044488214132594
SLC47A1,ENSSSCG00000033329,2.62604342277533,0.00255578297261326,0.044488214132594
OSGIN1,ENSSSCG00000032115,2.61481395223831,0.00256959377655436,0.0446723526039722
,ENSSSCG00000025759,2.9271671469714,0.00257155652273127,0.0446723526039722
SPRY4,ENSSSCG00000036322,2.61847707955425,0.00259727650857056,0.0450717647524947
CYP26B1,ENSSSCG00000008311,-2.82684131368504,0.00260450437942891,0.0450717647524947
PLCXD3,ENSSSCG00000033993,-2.63701493028557,0.00260812709389829,0.0450717647524947
,ENSSSCG00000051930,-3.5761507160316,0.00261027315347626,0.0450717647524947
GLYAT,ENSSSCG00000062244,-3.5761507160316,0.00261027315347626,0.0450717647524947
STK32B,ENSSSCG00000035020,-3.5761507160316,0.00261027315347626,0.0450717647524947
TNFRSF11B,ENSSSCG00000027762,2.68134747342867,0.00261396928913403,0.0450903147788637
UPK3A,ENSSSCG00000031423,3.07979167725134,0.00264325773069869,0.045478847521337
,ENSSSCG00000054089,2.70334970012603,0.00264334371933151,0.045478847521337
,ENSSSCG00000024911,-3.20890642129219,0.00264707095992897,0.045478847521337
MROH2B,ENSSSCG00000021645,-3.20890642129219,0.00264707095992897,0.045478847521337
RAB3A,ENSSSCG00000013897,2.63406829674743,0.0026702046825051,0.0458305190915396
SLC29A4,ENSSSCG00000027768,-2.81651017119962,0.00269443740024323,0.0461956338660404
RASSF10,ENSSSCG00000022060,2.73279370591907,0.00269684942443916,0.0461956338660404
PRDX6,ENSSSCG00000022742,2.59854880880817,0.00270702611358871,0.0463238160213916
SBK1,ENSSSCG00000060929,-2.69468344629246,0.00272105981133203,0.0465176805519764
ANO1,ENSSSCG00000024158,2.62705361342313,0.00273169008296972,0.0466530348032902
SGCA,ENSSSCG00000017583,-2.79833384706061,0.00274098847966897,0.0467413866229575
LIME1,ENSSSCG00000061743,-4.02342005123615,0.00274557834931071,0.0467413866229575
,ENSSSCG00000033117,-3.03659980046683,0.00274773472937609,0.0467413866229575
CACNA1B,ENSSSCG00000033493,-3.03659980046683,0.00274773472937609,0.0467413866229575
ARSI,ENSSSCG00000014448,-2.83727528360061,0.00279146325782209,0.0474267521999798
GLDC,ENSSSCG00000005199,2.60842852615647,0.00279353994525989,0.0474267521999798
,ENSSSCG00000050085,-2.7096434265924,0.00281253250258997,0.0477021045163138
PLS1,ENSSSCG00000011680,2.5982364488657,0.00284486551364678,0.0482029528115244
CHRM3,ENSSSCG00000026176,3.36252503763045,0.00286929102196603,0.0485435880268456
,ENSSSCG00000063237,2.74329193334778,0.0028706145495582,0.0485435880268456
NSUN7,ENSSSCG00000024496,-3.18150182367426,0.00288211342547101,0.048690163743861
ECM1,ENSSSCG00000029230,2.57948420233379,0.00288679243444396,0.0487213506256792
LXN,ENSSSCG00000020984,-2.58881877801972,0.00288984181105525,0.0487249994769885
ASIC3,ENSSSCG00000027024,-2.73270162588073,0.00291582145207,0.0491148847528892
PLEKHB1,ENSSSCG00000014827,-2.86576996525426,0.00291962986193559,0.0491309142520237
RPRM,ENSSSCG00000052231,-2.59991042925058,0.00293370318117259,0.049319479286223
RNLS,ENSSSCG00000023141,2.64289993047784,0.00294726749339076,0.0494922637124104
PCDH12,ENSSSCG00000014395,2.57779375382777,0.0029497366150262,0.0494922637124104
HMGCS1,ENSSSCG00000016872,2.56926774382923,0.00297420681918334,0.0498541996845177
PRRG3,ENSSSCG00000026254,-2.72497202209933,0.00299103104238433,0.0500873922754875
WDR17,ENSSSCG00000015766,2.5816411106237,0.00301529729545844,0.0504331324218238
IL1RAP,ENSSSCG00000021206,2.66935140702851,0.00301754234574117,0.0504331324218238
RAB39B,ENSSSCG00000024233,-3.07282708576222,0.00303051261813575,0.050600733987086
,ENSSSCG00000051948,-2.72942466642563,0.00310501017039607,0.0517943403593324
,ENSSSCG00000057651,3.1946691230773,0.00312321323760243,0.0519005241387901
ENPEP,ENSSSCG00000009132,2.58640620940255,0.00312394593888663,0.0519005241387901
XKRX,ENSSSCG00000012487,2.72492178126386,0.00312697437249337,0.0519005241387901
,ENSSSCG00000060577,3.56259339834262,0.00313476675226078,0.0519005241387901
,ENSSSCG00000053881,3.56259339834262,0.00313476675226078,0.0519005241387901
,ENSSSCG00000062736,3.56259339834262,0.00313476675226078,0.0519005241387901
C6,ENSSSCG00000016861,-2.99486785066061,0.00313494841983054,0.0519005241387901
VGF,ENSSSCG00000039053,-2.65481740110313,0.00313727573498041,0.0519005241387901
GJD2,ENSSSCG00000036219,-3.15356656788682,0.00314155399630658,0.0519005241387901
,ENSSSCG00000049849,-3.15356656788682,0.00314155399630658,0.0519005241387901
GYG1,ENSSSCG00000011698,-2.55464742211559,0.00316941436747518,0.0523094052770528
RSPH4A,ENSSSCG00000023834,-2.73203507963215,0.00317238688824085,0.0523094052770528
GPD2,ENSSSCG00000015872,2.55539619435944,0.00320698517944438,0.0528292443640655
ASB15,ENSSSCG00000016606,2.92267303908844,0.00321175970047424,0.0528572663433072
PTHLH,ENSSSCG00000036893,2.55384673908542,0.00322156676681216,0.0529294079345658
AKR1B1,ENSSSCG00000040608,2.54770022779789,0.00322229852933425,0.0529294079345658
ABCC3,ENSSSCG00000017561,2.55108904792031,0.00322608179003932,0.0529409872376873
UNC13D,ENSSSCG00000017200,2.55158167376588,0.00324746929746041,0.0532411601312908
ADAM12,ENSSSCG00000010746,2.54258994186869,0.0032630171418805,0.0534451131486293
RSPH14,ENSSSCG00000010047,-3.04863883527178,0.00326764429160113,0.0534699776659907
,ENSSSCG00000037566,2.55461489438842,0.00327150402388744,0.0534822492422207
GATA3,ENSSSCG00000011125,2.64560817796195,0.00329822972767985,0.0538679533301406
HS3ST6,ENSSSCG00000031216,2.62717154886635,0.00330486810466663,0.053925162869124
C8orf88,ENSSSCG00000040562,2.63300506175444,0.00334409488435802,0.0543834314293976
YPEL4,ENSSSCG00000037892,-3.49162462706352,0.00335064895039435,0.0543834314293976
PIWIL1,ENSSSCG00000009749,-3.49162462706352,0.00335064895039435,0.0543834314293976
PTCHD1,ENSSSCG00000032433,-3.49162462706352,0.00335064895039435,0.0543834314293976
MALRD1,ENSSSCG00000040615,-3.49162462706352,0.00335064895039435,0.0543834314293976
CHRNA6,ENSSSCG00000023338,-2.97354028587341,0.00335192681213871,0.0543834314293976
LHCGR,ENSSSCG00000008421,2.54376517032335,0.00336038230821719,0.0544472052084835
,ENSSSCG00000024545,2.68255183106406,0.00336218932035176,0.0544472052084835
CLDN11,ENSSSCG00000011747,2.53404076363958,0.00336702970245602,0.0544742961644766
BAIAP2L1,ENSSSCG00000007602,-2.60640953637712,0.00337352031621951,0.054528009772879
,ENSSSCG00000007435,2.53099910025119,0.00338799648347897,0.0547105760778135
SELENOI,ENSSSCG00000030643,2.53237844313797,0.00340049200138636,0.0548608456283702
FGF2,ENSSSCG00000036213,-2.54730973295336,0.00342460610058089,0.0551026858007779
CNDP1,ENSSSCG00000004869,-3.12507969628481,0.00342829827926691,0.0551026858007779
,ENSSSCG00000011489,-3.12507969628481,0.00342829827926691,0.0551026858007779
CFAP221,ENSSSCG00000015741,-3.12507969628481,0.00342829827926691,0.0551026858007779
,ENSSSCG00000042401,2.79289713856832,0.00344398419554533,0.0553031187628278
PTX3,ENSSSCG00000011727,2.52567330779423,0.00345182817646582,0.0553376228623875
MAEL,ENSSSCG00000006316,-2.8730156503642,0.0034525682830179,0.0553376228623875
TNFRSF21,ENSSSCG00000001727,2.53499934448942,0.00345899777499527,0.0553890537563954
COL26A1,ENSSSCG00000058972,-2.63092522316477,0.00346656198723308,0.0554585423780787
EPHA5,ENSSSCG00000008919,-2.6273129225326,0.00347056184143247,0.0554709317369477
LRBA,ENSSSCG00000009021,2.52836466884886,0.00348314412468897,0.0556203460133714
CACNA1S,ENSSSCG00000024784,3.29869027251044,0.00349654474653495,0.0557825385444416
PLIN4,ENSSSCG00000013512,-2.70584631072885,0.00357065050545053,0.0569119994371994
,ENSSSCG00000011567,-2.52255058088933,0.00357485584866377,0.0569248938681829
BRPF3,ENSSSCG00000020803,2.51728535728762,0.0035780794436275,0.0569248938681829
,ENSSSCG00000060686,-2.95189269578534,0.00358638716177736,0.0569516956678181
HEPHL1,ENSSSCG00000030461,-2.95189269578534,0.00358638716177736,0.0569516956678181
VTCN1,ENSSSCG00000006731,2.65509832673592,0.00368009727347721,0.0583858975177684
TMEM255A,ENSSSCG00000012607,-2.73461311333681,0.00368618672546794,0.058428607654007
SPTBN1,ENSSSCG00000040786,2.50324798991228,0.00371164199184793,0.0587779180255992
LGI1,ENSSSCG00000010481,-2.60571091031991,0.00372566249037045,0.0589456702018317
,ENSSSCG00000058888,2.74902347732913,0.00374757531806603,0.059237867941268
PTN,ENSSSCG00000016522,-2.50274210324035,0.00377460858319773,0.0596103934011337
TLL2,ENSSSCG00000010507,-2.57413972717349,0.00379482001149026,0.0598746005115683
SAXO1,ENSSSCG00000040408,-3.44742888008334,0.00381041742517672,0.05990087648829
,ENSSSCG00000063023,-3.44742888008334,0.00381041742517672,0.05990087648829
CFAP141,ENSSSCG00000006555,-3.44742888008334,0.00381041742517672,0.05990087648829
,ENSSSCG00000053284,-3.44742888008334,0.00381041742517672,0.05990087648829
RAB44,ENSSSCG00000001566,3.03437648512901,0.00382230472620616,0.0600277181532699
,ENSSSCG00000007527,-2.61619046053602,0.00382546686219233,0.0600277181532699
MYO10,ENSSSCG00000016794,2.49494362509872,0.00384844552634356,0.0603332417156396
,ENSSSCG00000060964,-2.83788870826039,0.0038571690221904,0.0603945090096681
CDH22,ENSSSCG00000007439,-2.6339164487152,0.00385937698579052,0.0603945090096681
,ENSSSCG00000061997,2.50359239401571,0.00386408562500784,0.0604132223444407
FHDC1,ENSSSCG00000009011,2.57126708844944,0.00389941017011021,0.0609101327025934
CPEB2,ENSSSCG00000038410,2.48977769855563,0.0039241515709383,0.0612409788720479
CCDC152,ENSSSCG00000016867,2.48440983491659,0.00395681880727458,0.0616825056354555
CCDC138,ENSSSCG00000008135,-2.51301687459246,0.00395961659620554,0.0616825056354555
,ENSSSCG00000055468,2.484846298178,0.00396493740405366,0.0617094963573891
CLCN5,ENSSSCG00000023026,2.50188530735961,0.00397419444455147,0.0617976456215156
,ENSSSCG00000061381,3.48061935115787,0.00400858368543509,0.0622760815014567
TNP2,ENSSSCG00000027300,2.78993626695265,0.00401706159301339,0.0623514668561772
,ENSSSCG00000055296,-3.20708580658702,0.00402080739294376,0.0623533323208717
ADAMTS9,ENSSSCG00000011496,2.476921698371,0.0040781637565636,0.0631304957410337
GABRR1,ENSSSCG00000024249,-2.81999921399549,0.00407978570928657,0.0631304957410337
HBEGF,ENSSSCG00000014362,2.49486956016643,0.00408193460076924,0.0631304957410337
MGAT5B,ENSSSCG00000017170,-3.06636083791552,0.00409733516311032,0.0633117431582851
TRPC4,ENSSSCG00000009362,-2.68639666674453,0.00410706823760457,0.0634051701528935
FAM227A,ENSSSCG00000035577,-2.97354128496506,0.00411818347877057,0.0635197484017007
ESYT3,ENSSSCG00000027505,-2.51747637319816,0.00413991293491194,0.0637976905507308
TRPV4,ENSSSCG00000009929,2.53341735574488,0.0041551882099295,0.0639757626091025
PRTG,ENSSSCG00000035798,2.59115041677382,0.00418330720106789,0.0643510887692
RAPGEF4,ENSSSCG00000015959,2.48972303231259,0.00422605142601084,0.0649505204866259
IL1R2,ENSSSCG00000028331,2.52948419211753,0.00425790359306614,0.0653815489213787
,ENSSSCG00000050204,-2.63181566918154,0.00426169998493229,0.0653815489213787
DYSF,ENSSSCG00000008312,2.45914283436028,0.00432527153439953,0.0662977003998245
TAGLN,ENSSSCG00000015073,-2.45694607955873,0.00433571432994563,0.0663530591325409
BTC,ENSSSCG00000008965,2.68826668704306,0.00433659951534923,0.0663530591325409
,ENSSSCG00000038594,-2.45627859253589,0.00434446901170546,0.0663582767534043
KHDRBS2,ENSSSCG00000001490,-3.40183633109786,0.00434465749647245,0.0663582767534043
P2RX3,ENSSSCG00000029468,2.71902812292014,0.00437098518022809,0.066701156281777
KCNT1,ENSSSCG00000005762,2.48436787338641,0.00439744588728573,0.0670454560013653
,ENSSSCG00000046515,3.08408122360521,0.00440319490323689,0.0670736456562162
SYCN,ENSSSCG00000021959,-2.88492997651743,0.00441160094493843,0.0670903134566079
GJA1,ENSSSCG00000004241,-2.45154767194744,0.00441209120359481,0.0670903134566079
SORCS2,ENSSSCG00000037539,-2.50866974867604,0.00442328485145682,0.0671732206372711
,ENSSSCG00000056423,2.59857252870882,0.00442535521467776,0.0671732206372711
CERT1,ENSSSCG00000014081,2.45568114247567,0.00445952540618378,0.0675898436868882
FAM83A,ENSSSCG00000005986,2.91522319257561,0.00446066243659833,0.0675898436868882
RPIA,ENSSSCG00000008207,-2.45302472401061,0.00446460284764081,0.0675899998008157
HMCN2,ENSSSCG00000005699,-2.52397518197748,0.00447134077742956,0.0676324702640576
AADAC,ENSSSCG00000031367,-3.03608017528562,0.00448763999077727,0.0677003794398136
MYO18B,ENSSSCG00000009957,-3.03608017528562,0.00448763999077727,0.0677003794398136
PHACTR3,ENSSSCG00000007528,-3.03608017528562,0.00448763999077727,0.0677003794398136
CMAH,ENSSSCG00000001099,2.49937340599132,0.00449319538139275,0.0677247801658129
KRT7,ENSSSCG00000038966,2.48061188519156,0.00450759556675945,0.0678823367400429
EIF1B,ENSSSCG00000011270,-2.44776174532759,0.00455690968443837,0.0682421169789044
ENPP5,ENSSSCG00000001715,2.48386485656497,0.0045579615866225,0.0682421169789044
SNORA44,ENSSSCG00000023086,-3.84013612573189,0.00455926226356327,0.0682421169789044
OOSP3,ENSSSCG00000048002,-3.84013612573189,0.00455926226356327,0.0682421169789044
,ENSSSCG00000031595,-3.84013612573189,0.00455926226356327,0.0682421169789044
,ENSSSCG00000000296,-3.84013612573189,0.00455926226356327,0.0682421169789044
,ENSSSCG00000037260,-3.84013612573189,0.00455926226356327,0.0682421169789044
GAS1,ENSSSCG00000056862,-2.45553631647346,0.00456760679141446,0.0683075666076052
PCYT1B,ENSSSCG00000012182,2.47605220704982,0.00463412368104524,0.0692421017086152
SLC24A1,ENSSSCG00000004937,-2.44564831610432,0.00468601517291876,0.0699420526827295
ALDH2,ENSSSCG00000009889,2.43426839766409,0.00468910261327987,0.0699420526827295
COL17A1,ENSSSCG00000010607,-2.54058157394434,0.0047049126875036,0.070117061004928
NPY5R,ENSSSCG00000008889,-2.44649178492216,0.00471615138188314,0.0702236982386375
POMGNT2,ENSSSCG00000011293,2.43596477487533,0.00472927666518039,0.0702438489233287
,ENSSSCG00000026167,-2.86190010933957,0.00473384235970101,0.0702438489233287
CCL22,ENSSSCG00000056251,-2.86190010933957,0.00473384235970101,0.0702438489233287
ECRG4,ENSSSCG00000037106,-2.86190010933957,0.00473384235970101,0.0702438489233287
ALDH1A3,ENSSSCG00000004822,-2.42989020499683,0.00483810600919748,0.071729092367395
ATP8A2,ENSSSCG00000035421,-2.70307529121491,0.00489441136117972,0.0725013665715494
SLC25A38,ENSSSCG00000029708,2.42223165468385,0.0049124865918584,0.0727064926048027
ELOVL2,ENSSSCG00000001045,-2.5368091300276,0.00494501292154827,0.0730876879080422
ST6GALNAC4,ENSSSCG00000005628,2.41846082539838,0.0049467419888918,0.0730876879080422
,ENSSSCG00000061477,-3.3547557989347,0.00496734804960989,0.0733291431392196
AGT,ENSSSCG00000010184,-2.42439735127697,0.00497721752676672,0.073411824206976
PLA2G1B,ENSSSCG00000029501,-3.1333610633543,0.00499333071529422,0.0735863767280462
PRKCQ,ENSSSCG00000011131,-2.72240000222322,0.00500351686667423,0.0736255728899868
FHIP1A,ENSSSCG00000020717,-2.49287053503596,0.00500455254729588,0.0736255728899868
DCX,ENSSSCG00000012585,2.52741629303479,0.00501788062111588,0.0737585563435478
TINAGL1,ENSSSCG00000003600,2.41318301180876,0.00502854060658833,0.0738521275423622
ALAS2,ENSSSCG00000012347,2.82288282181401,0.00504029228749238,0.0739615586691927
ZFYVE28,ENSSSCG00000008689,2.47043520671995,0.00506957278121724,0.0743278028059455
SMC1B,ENSSSCG00000032971,-2.83849664251087,0.00508348056633084,0.0744682272399981
RAI2,ENSSSCG00000012153,-2.44943725169736,0.00510936760853603,0.0747837481971086
CAMK1D,ENSSSCG00000011111,-2.43961766196912,0.00512618283006873,0.0749660648907501
KCNRG,ENSSSCG00000009388,-2.68733306932077,0.00514031377623625,0.0751088498927027
CSDC2,ENSSSCG00000000062,2.40520932589963,0.00515479807736224,0.075150777726283
NCAM2,ENSSSCG00000012020,3.39370543971274,0.00517377141690423,0.075150777726283
,ENSSSCG00000044997,3.39370543971274,0.00517377141690423,0.075150777726283
NT5C1B,ENSSSCG00000008607,3.39370543971274,0.00517377141690423,0.075150777726283
CALB1,ENSSSCG00000006125,3.39370543971274,0.00517377141690423,0.075150777726283
,ENSSSCG00000001232,3.39370543971274,0.00517377141690423,0.075150777726283
,ENSSSCG00000042918,3.39370543971274,0.00517377141690423,0.075150777726283
RIBC2,ENSSSCG00000024718,-2.62419193844651,0.00523314642069079,0.0758949383701865
,ENSSSCG00000052099,-2.89431893961571,0.00523404884548884,0.0758949383701865
,ENSSSCG00000002749,2.454754380261,0.00523824234477331,0.0758949383701865
,ENSSSCG00000051820,3.02543689444024,0.0052635724113038,0.0761977427016858
FRMD1,ENSSSCG00000004017,2.50234999181714,0.00527001109506104,0.0762267878997979
CA2,ENSSSCG00000006140,2.49094374943736,0.00528052747939217,0.0762466688775037
CHRNE,ENSSSCG00000017909,-2.77599611805492,0.00528248232312922,0.0762466688775037
RNF228,ENSSSCG00000050073,3.1618663353299,0.00528787589079676,0.0762466688775037
OMD,ENSSSCG00000008073,-2.41029936455326,0.00528911943079787,0.0762466688775037
PLA2G4E,ENSSSCG00000037292,-2.41704966415951,0.00529463222835513,0.0762622152958555
,ENSSSCG00000055131,-2.43555184299608,0.00533509353021117,0.0767807017008968
NEXN,ENSSSCG00000003768,-2.4073954048873,0.0053545581279153,0.0769963968928824
DNAJA1,ENSSSCG00000011000,2.39106803831573,0.00537808182549533,0.0772700511569496
DNAH5,ENSSSCG00000032827,-2.52431331979878,0.00538980043936271,0.0773228567179821
PAK3,ENSSSCG00000025306,2.39856459027093,0.00539240762551855,0.0773228567179821
CELA1,ENSSSCG00000047232,-2.67141717660844,0.00540052920617878,0.0773228567179821
PTPRQ,ENSSSCG00000031716,-2.97354277092478,0.00540423734009853,0.0773228567179821
GTSF1,ENSSSCG00000026333,-2.97354277092478,0.00540423734009853,0.0773228567179821
PHLDB3,ENSSSCG00000003063,2.39726152153335,0.00540999813853538,0.0773409376446645
SNORA33,ENSSSCG00000018972,-2.72706483117566,0.00544089505164831,0.0777180341347572
HIPK2,ENSSSCG00000026733,2.39264577519347,0.00546571858225798,0.0779913509944318
VSTM4,ENSSSCG00000010385,-2.38809518230931,0.00547052322704813,0.0779913509944318
FBLN1,ENSSSCG00000000010,-2.38566561354374,0.00547363418131638,0.0779913509944318
DRC2,ENSSSCG00000000179,-2.53470086243482,0.00552849409316124,0.0787078157402211
,ENSSSCG00000062469,2.38275280044173,0.00556050281168247,0.0790980375147353
KLHL8,ENSSSCG00000009226,2.39135739485163,0.00556846450703441,0.0791458285884114
SPRY3,ENSSSCG00000034345,2.64117178106578,0.0055959152962665,0.0794703148350052
,ENSSSCG00000004410,-3.30608687204373,0.00569546522379537,0.0804853006728289
SLC27A5,ENSSSCG00000031449,-3.30608687204373,0.00569546522379537,0.0804853006728289
B3GAT1,ENSSSCG00000015259,-3.30608687204373,0.00569546522379537,0.0804853006728289
CHIA,ENSSSCG00000023706,-3.30608687204373,0.00569546522379537,0.0804853006728289
TERT,ENSSSCG00000017118,-3.30608687204373,0.00569546522379537,0.0804853006728289
,ENSSSCG00000040164,-3.30608687204373,0.00569546522379537,0.0804853006728289
IFN-ALPHA-8,ENSSSCG00000043301,-2.62822964396136,0.00576527524864316,0.0814049291676233
CPEB1,ENSSSCG00000001808,-2.43173717611367,0.00577549181938232,0.0814822873746818
WDTC1,ENSSSCG00000003570,2.36859646328028,0.0057966814192687,0.0817142024988385
SPOCK3,ENSSSCG00000009722,-2.38863747469613,0.00581881556483089,0.0819590418378064
HIF3A,ENSSSCG00000003101,-2.79051900401779,0.00587587695038062,0.0826950342002013
,ENSSSCG00000010992,2.82531817793792,0.00588789978617413,0.0827452871626177
TMEM143,ENSSSCG00000030544,2.3999262299616,0.00588907032719177,0.0827452871626177
CDH15,ENSSSCG00000002642,-2.94122721952051,0.0059424463802316,0.0833590479993663
,ENSSSCG00000036792,-2.94122721952051,0.0059424463802316,0.0833590479993663
EMILIN2,ENSSSCG00000003694,2.36045287927662,0.00595892144265222,0.0834417189148839
SEMA6B,ENSSSCG00000035176,2.36829321533199,0.00596126019630662,0.0834417189148839
AKR1D1,ENSSSCG00000016519,-2.56821814236938,0.00596289525214515,0.0834417189148839
,ENSSSCG00000053158,-2.50792498618327,0.00601562086899711,0.0840877869456473
,ENSSSCG00000054211,-2.73302096317965,0.00601884322189161,0.0840877869456473
SMTNL2,ENSSSCG00000017885,-2.40791707612795,0.00603704697526773,0.0842135526303639
AJM1,ENSSSCG00000057521,2.68866911150756,0.00604248490682994,0.0842135526303639
IQGAP2,ENSSSCG00000014088,2.35572556967328,0.0060425354079468,0.0842135526303639
NTM,ENSSSCG00000015253,2.46808861457285,0.00606976095867161,0.0845200297637485
PCK2,ENSSSCG00000002009,2.36854582665796,0.00607654192257703,0.0845200297637485
HSD17B4,ENSSSCG00000028431,2.35350196111792,0.00607926949748558,0.0845200297637485
GLI1,ENSSSCG00000000443,-2.41123233778496,0.00614419698904345,0.0853537155230769
MFAP3L,ENSSSCG00000009709,2.39427950759565,0.00615859931260366,0.0854632380559094
B3GALNT1,ENSSSCG00000021774,2.35366622454108,0.00616514844480236,0.0854632380559094
B4GALT6,ENSSSCG00000025005,2.35692645758561,0.00616698909334711,0.0854632380559094
GNS,ENSSSCG00000023715,2.34863520088428,0.00617284048300428,0.0854754513902637
FAM174B,ENSSSCG00000002265,-2.35162046425789,0.00619327337580214,0.0856315535223514
MEGF11,ENSSSCG00000004939,-2.55584990262079,0.00619664208074834,0.0856315535223514
TMA16,ENSSSCG00000008890,-2.35088174348376,0.00619905129290193,0.0856315535223514
SLC23A2,ENSSSCG00000026466,2.34785164200817,0.00620591148573962,0.0856575166386437
,ENSSSCG00000030168,-2.34813374222831,0.00624349255672278,0.0861071250926371
,ENSSSCG00000055280,-2.46524685583691,0.00629647145258498,0.0867682019563754
UOX,ENSSSCG00000022206,2.96430734425736,0.00632228400793505,0.0869845122947736
,ENSSSCG00000036427,2.96430734425736,0.00632228400793505,0.0869845122947736
G0S2,ENSSSCG00000015617,-2.38196354594651,0.00632842982306579,0.0869994693022265
CACNG5,ENSSSCG00000036461,2.51426363558517,0.00633789699950973,0.0870600260363964
CEBPB,ENSSSCG00000034207,2.33967101617358,0.00637814018288097,0.0875429009299178
KIF19,ENSSSCG00000021724,-2.48224589482083,0.00638651787361308,0.087587985957255
CCER2,ENSSSCG00000047060,-2.43178924651801,0.00640156917756419,0.0876657228147731
LAMA3,ENSSSCG00000003709,2.35014314253571,0.00640238096612135,0.0876657228147731
RET,ENSSSCG00000010199,2.36968335577703,0.00641379973249496,0.0877522098643185
DIO2,ENSSSCG00000040638,-2.54337471227353,0.00644097612910469,0.0880539804994773
TIMD4,ENSSSCG00000017062,2.63826633477781,0.0064757153016758,0.0884409575928261
ANKRD55,ENSSSCG00000016917,2.74066544277988,0.00649350278292795,0.0884409575928261
TOX,ENSSSCG00000006235,-2.66828781137493,0.00650684762211286,0.0884409575928261
GLP2R,ENSSSCG00000017998,-2.66828781137493,0.00650684762211286,0.0884409575928261
STARD4,ENSSSCG00000031518,2.33405372133514,0.00654047697056556,0.0884409575928261
CCDC60,ENSSSCG00000009842,-2.90817120034975,0.00654334079098612,0.0884409575928261
MAGEB3,ENSSSCG00000012198,-2.90817120034975,0.00654334079098612,0.0884409575928261
PTGDS,ENSSSCG00000040080,-2.33462495812178,0.00654746953447663,0.0884409575928261
FLNC,ENSSSCG00000016578,-2.33852740109025,0.00654899338598274,0.0884409575928261
GJA10,ENSSSCG00000004330,-3.25571861898836,0.00654970794002609,0.0884409575928261
PDYN,ENSSSCG00000037684,-3.25571861898836,0.00654970794002609,0.0884409575928261
CCT6B,ENSSSCG00000022196,-3.25571861898836,0.00654970794002609,0.0884409575928261
GPR62,ENSSSCG00000048899,-3.70358245159188,0.00655032059297428,0.0884409575928261
,ENSSSCG00000041669,-3.70358245159188,0.00655032059297428,0.0884409575928261
CHI3L1,ENSSSCG00000015476,-2.40829850980972,0.00655878684290972,0.0884409575928261
AMZ1,ENSSSCG00000007564,-2.4734834544154,0.00656417999998371,0.0884409575928261
LDHB,ENSSSCG00000032557,2.39689204348821,0.00656580748245158,0.0884409575928261
,ENSSSCG00000049182,3.08825905247567,0.00656699051320147,0.0884409575928261
,ENSSSCG00000044418,3.08825905247567,0.00656699051320147,0.0884409575928261
,ENSSSCG00000036331,-2.37536584409028,0.00657270087821665,0.0884485991420735
EFEMP1,ENSSSCG00000008397,2.33564179074632,0.00658012393713279,0.0884792583821812
MEX3B,ENSSSCG00000038491,-2.370490753357,0.00658704270691365,0.0885030941199226
PTCH2,ENSSSCG00000031977,-2.33324522412612,0.00660331853620842,0.0886525153674569
,ENSSSCG00000056093,-2.58249655152946,0.00663656326075731,0.0890046266703437
CFB,ENSSSCG00000024914,-2.36910290902402,0.00663989626805739,0.0890046266703437
,ENSSSCG00000044004,2.44218572235032,0.00666756484726211,0.0893059036162101
TNFRSF1B,ENSSSCG00000022208,-2.32326876063786,0.00672803657257388,0.0900457377238332
MEGF6,ENSSSCG00000024678,2.34577063333668,0.00673364183221403,0.0900506782507129
