Gene_name,genes,logFC,PValue,FDR
MAP2K6,ENSSSCG00000017254,1.40400551326731,0.103554655814209,0.64283174983773
ADAMTS8,ENSSSCG00000015249,-1.39075408097405,0.103556920884786,0.64283174983773
,ENSSSCG00000034087,1.37579155376488,0.1038641138686,0.644314088052322
FAM43B,ENSSSCG00000030706,-1.41583776096306,0.103867999162125,0.644314088052322
MARCKSL1,ENSSSCG00000031380,-1.35043285432794,0.104085093840663,0.645226203320178
SYT16,ENSSSCG00000005098,-1.48329661671079,0.104087422074761,0.645226203320178
TOX3,ENSSSCG00000002835,1.43577775568648,0.104240385505493,0.64567480601219
,ENSSSCG00000053847,1.80106625810903,0.104377091705583,0.64567480601219
,ENSSSCG00000051950,1.80106625810903,0.104377091705583,0.64567480601219
,ENSSSCG00000058833,1.80106625810903,0.104377091705583,0.64567480601219
EN1,ENSSSCG00000015715,1.80106625810903,0.104377091705583,0.64567480601219
,ENSSSCG00000049333,1.80106625810903,0.104377091705583,0.64567480601219
IFN-DELTA-7,ENSSSCG00000060748,1.61089978692237,0.104552896284735,0.646313812400923
,ENSSSCG00000063513,1.61089978692237,0.104552896284735,0.646313812400923
DPEP3,ENSSSCG00000023514,-1.59168936969841,0.104648467500435,0.646456298890423
NME5,ENSSSCG00000054759,-1.59168936969841,0.104648467500435,0.646456298890423
UMODL1,ENSSSCG00000022290,1.4769097635971,0.104786322230124,0.647083669109336
SLA-5,ENSSSCG00000063560,1.41317819539302,0.104873179215624,0.647395789146867
PRR15,ENSSSCG00000016686,-1.34695607814081,0.105185034414497,0.64900402466418
MOGS,ENSSSCG00000022786,-1.34772612407372,0.105206508373316,0.64900402466418
ANXA4,ENSSSCG00000008336,1.34801367069304,0.105316696621252,0.649459034024101
COX16,ENSSSCG00000002316,-1.38969767409465,0.105409658558129,0.649807535537458
,ENSSSCG00000052350,1.38723126036341,0.105535426092536,0.650357959342459
,ENSSSCG00000036342,1.43296224848334,0.105631718611636,0.650726426886055
CORIN,ENSSSCG00000008813,-1.35657530936909,0.105853167839067,0.651626700699071
CHPT1,ENSSSCG00000000864,1.34573086479738,0.105889979619435,0.651626700699071
,ENSSSCG00000033229,-1.64195803162668,0.105928355422479,0.651626700699071
,ENSSSCG00000016704,-1.64195803162668,0.105928355422479,0.651626700699071
,ENSSSCG00000049043,1.54273494020196,0.10596061281841,0.651626700699071
ANKMY1,ENSSSCG00000016365,1.40513512940336,0.106042040921573,0.651902588120621
TEP1,ENSSSCG00000002142,1.34383595318281,0.106107787985451,0.652081918029859
CCL26,ENSSSCG00000039874,-1.35160666229195,0.106187817233506,0.652348864796326
,ENSSSCG00000063479,-1.34462007068623,0.106244892755627,0.652474663467902
PEBP4,ENSSSCG00000009631,-1.50687899280951,0.106420369634899,0.653327255458328
SLC22A23,ENSSSCG00000001004,1.34395850633324,0.106590819716664,0.654148410984058
,ENSSSCG00000023322,1.34129944653224,0.106724270538885,0.654742014854521
FAM185A,ENSSSCG00000015414,-1.35936669104402,0.106840356515766,0.655228715501574
,ENSSSCG00000049958,1.37526313347401,0.106975666654205,0.655276466707881
PLCB4,ENSSSCG00000007058,1.34787420350644,0.10701046783039,0.655276466707881
,ENSSSCG00000049674,-1.72731918390751,0.107047720237304,0.655276466707881
VWDE,ENSSSCG00000022543,-1.72731918390751,0.107047720237304,0.655276466707881
,ENSSSCG00000055383,-1.72731918390751,0.107047720237304,0.655276466707881
,ENSSSCG00000039214,1.44116916799604,0.107105431006662,0.655276466707881
OPRL1,ENSSSCG00000031228,1.44116916799604,0.107105431006662,0.655276466707881
TOX2,ENSSSCG00000022202,-1.34130788465055,0.107303438583657,0.656262676867729
SH3BP2,ENSSSCG00000022004,1.34029435635508,0.107409279067742,0.656632807338516
FOLH1B,ENSSSCG00000027093,-1.3394299444161,0.107437620541084,0.656632807338516
SAL1,ENSSSCG00000005474,1.35722096761054,0.107564744999329,0.657059037239355
SMYD5,ENSSSCG00000008305,-1.35021204404241,0.107581070770792,0.657059037239355
MFSD1,ENSSSCG00000026018,1.33760247086345,0.10768835011344,0.65748900884329
AP1S3,ENSSSCG00000040847,-1.36696511525745,0.107734163535886,0.65754353561033
WDFY3,ENSSSCG00000009230,1.3361693427477,0.107875319315284,0.658179737423983
CNGA3,ENSSSCG00000027113,-1.52425511041215,0.107980262671129,0.65836939907691
PTCHD1,ENSSSCG00000032433,-1.52425511041215,0.107980262671129,0.65836939907691
TMEM268,ENSSSCG00000032835,1.33888330532767,0.108176827887219,0.658834156089111
PRIMA1,ENSSSCG00000002464,-1.4110931577036,0.108276837242243,0.658834156089111
SNORD12,ENSSSCG00000027476,-1.4110931577036,0.108276837242243,0.658834156089111
KCNN4,ENSSSCG00000003069,1.62450395717209,0.108298251780055,0.658834156089111
LY96,ENSSSCG00000006175,1.33991013350994,0.108321640980708,0.658834156089111
ELMOD1,ENSSSCG00000015002,1.35448745072696,0.108344701677862,0.658834156089111
NLRC5,ENSSSCG00000039751,1.34250931476762,0.108389583065359,0.658834156089111
SLC10A4,ENSSSCG00000008823,-1.44299783027502,0.108412116336273,0.658834156089111
NAGK,ENSSSCG00000008316,1.33292603679987,0.108585018797925,0.658834156089111
FOSB,ENSSSCG00000031616,-1.36728627995871,0.108604932697557,0.658834156089111
,ENSSSCG00000040019,1.88309342108669,0.108647768616894,0.658834156089111
CRYBA4,ENSSSCG00000043809,1.88309342108669,0.108647768616894,0.658834156089111
,ENSSSCG00000051964,1.88309342108669,0.108647768616894,0.658834156089111
,ENSSSCG00000062548,1.88309342108669,0.108647768616894,0.658834156089111
U6,ENSSSCG00000019269,1.88309342108669,0.108647768616894,0.658834156089111
DHRS7C,ENSSSCG00000017996,1.88309342108669,0.108647768616894,0.658834156089111
TUBB,ENSSSCG00000001379,-1.33159811591409,0.108747188756537,0.659212812360268
PCSK6,ENSSSCG00000005785,1.34568961674393,0.108786138324871,0.659224770243306
,ENSSSCG00000036274,-1.3939119475615,0.108867183312455,0.659491724123153
NEIL2,ENSSSCG00000028699,-1.35394888561033,0.10893142475135,0.659656739289086
EXO1,ENSSSCG00000010865,-1.40171317832113,0.109041051410257,0.659725916420291
LIPE,ENSSSCG00000003018,-1.34745062331288,0.109082337755332,0.659725916420291
RILP,ENSSSCG00000050487,1.35136673834518,0.109093180773064,0.659725916420291
ITIH1,ENSSSCG00000011450,1.54591790052212,0.109177261731174,0.659725916420291
,ENSSSCG00000054374,1.54591790052212,0.109177261731174,0.659725916420291
SPDL1,ENSSSCG00000025965,-1.36858554433167,0.109192978669504,0.659725916420291
,ENSSSCG00000053219,1.47273649850089,0.109238888561403,0.659725916420291
LRRC75B,ENSSSCG00000010057,1.47273649850089,0.109238888561403,0.659725916420291
DDIT3,ENSSSCG00000050998,1.33528973266689,0.10930742882339,0.659819235653634
GPM6A,ENSSSCG00000023328,1.34708889964271,0.109351838789052,0.659819235653634
IFIT1,ENSSSCG00000010452,1.34142489869209,0.109365371402092,0.659819235653634
RALGPS2,ENSSSCG00000015523,1.33053630126924,0.109468706725036,0.660120830620484
MEGF10,ENSSSCG00000032877,-1.33303015823593,0.109489415309893,0.660120830620484
CCN2,ENSSSCG00000004192,1.32872253311107,0.10954606143632,0.660239074809572
PRNP,ENSSSCG00000048919,-1.32932298545347,0.109635661869811,0.660447600928907
LPIN3,ENSSSCG00000007359,1.334359942313,0.109692389185181,0.660447600928907
ARRDC2,ENSSSCG00000013893,1.33115024557558,0.109733325675503,0.660447600928907
,ENSSSCG00000062562,-1.4475108631459,0.109765887455259,0.660447600928907
DNAJB13,ENSSSCG00000014832,-1.4475108631459,0.109765887455259,0.660447600928907
CKMT2,ENSSSCG00000014128,-1.54814931974214,0.109922292440155,0.66071969980549
MYO1H,ENSSSCG00000009935,-1.54814931974214,0.109922292440155,0.66071969980549
,ENSSSCG00000049579,-1.54814931974214,0.109922292440155,0.66071969980549
VSIG1,ENSSSCG00000059089,-1.48198677389592,0.110017037984972,0.661043825310463
DNAJA4,ENSSSCG00000037646,-1.33135417925449,0.110050374328105,0.661043825310463
CMTM7,ENSSSCG00000011234,1.33735096179531,0.110110090196193,0.661179753458312
RELN,ENSSSCG00000015426,1.32989721953924,0.110241454438834,0.661745673311628
,ENSSSCG00000037514,-1.41311788136622,0.11034965971182,0.662172242794456
RASSF1,ENSSSCG00000011407,-1.3254122670602,0.110589877324796,0.663390421583599
NCEH1,ENSSSCG00000011755,1.32715736510638,0.110806155100047,0.664388202717035
FCHO2,ENSSSCG00000022661,1.32556428538943,0.110842964190285,0.664388202717035
PLEKHF2,ENSSSCG00000039549,1.32829632886884,0.110902861172909,0.664388202717035
,ENSSSCG00000043447,-1.36076243270586,0.110905277725258,0.664388202717035
,ENSSSCG00000051061,1.43446657151706,0.110954338868099,0.664458835519137
VSIG10,ENSSSCG00000009852,1.32584987237993,0.111355409322897,0.666636748626128
UBA1,ENSSSCG00000012270,-1.32154332561143,0.111413966059006,0.666763406142985
HR,ENSSSCG00000009616,-1.36466253159991,0.111511813287945,0.667003823772423
NR1D1,ENSSSCG00000036933,1.33715827713579,0.111528965597128,0.667003823772423
ADRA2A,ENSSSCG00000010629,-1.41436130939398,0.111612052086005,0.667158468696709
NXPH2,ENSSSCG00000040715,-1.39340812652665,0.111629667496202,0.667158468696709
SP110,ENSSSCG00000016261,1.32609028760207,0.111829050052192,0.667795594469297
CHMP4C,ENSSSCG00000025980,1.47023010356216,0.111919705665151,0.667795594469297
,ENSSSCG00000007181,1.47023010356216,0.111919705665151,0.667795594469297
SLC4A8,ENSSSCG00000028060,1.33805266045119,0.111923728688683,0.667795594469297
PRND,ENSSSCG00000032923,1.3536572772951,0.111959836840866,0.667795594469297
SYN2,ENSSSCG00000023225,1.34256409208324,0.111961018166296,0.667795594469297
,ENSSSCG00000008849,-1.49453762618233,0.112046937111249,0.668084546762324
IGSF9,ENSSSCG00000006396,1.34085158799822,0.11213924503846,0.668411387678255
TMC6,ENSSSCG00000032562,1.32280813905627,0.112310262289158,0.668486708866105
IFN-OMEGA-7,ENSSSCG00000056734,-1.43188226085043,0.11234899308049,0.668486708866105
DSCAM,ENSSSCG00000012072,-1.58308216005082,0.112376860358521,0.668486708866105
,ENSSSCG00000024545,-1.58308216005082,0.112376860358521,0.668486708866105
SNORA24,ENSSSCG00000018373,-1.58308216005082,0.112376860358521,0.668486708866105
C16orf89,ENSSSCG00000025072,-1.58308216005082,0.112376860358521,0.668486708866105
DYDC1,ENSSSCG00000061214,1.50068180264287,0.112496720430163,0.66882728465719
CRY1,ENSSSCG00000000164,-1.32225008381206,0.112509144418158,0.66882728465719
NUDT14,ENSSSCG00000002557,1.33651327109113,0.112592121046302,0.66909744467116
,ENSSSCG00000043719,1.34517254615457,0.112653117796242,0.669236849074109
UNC5C,ENSSSCG00000021874,-1.3193638269781,0.112913324811804,0.669415021572936
TRH,ENSSSCG00000055507,1.64235690807593,0.112934902040853,0.669415021572936
,ENSSSCG00000045625,1.64235690807593,0.112934902040853,0.669415021572936
BCL11B,ENSSSCG00000002507,1.64235690807593,0.112934902040853,0.669415021572936
FAT2,ENSSSCG00000017084,1.64235690807593,0.112934902040853,0.669415021572936
,ENSSSCG00000054371,1.64235690807593,0.112934902040853,0.669415021572936
AGXT2,ENSSSCG00000016829,1.33623265284548,0.113054602546932,0.669415021572936
PHC2,ENSSSCG00000025344,-1.3151500692366,0.113135741709795,0.669415021572936
ALOX5AP,ENSSSCG00000009330,1.33492431125997,0.113174978946051,0.669415021572936
EFNB3,ENSSSCG00000017948,1.32405577406677,0.113179769869902,0.669415021572936
CD209,ENSSSCG00000013579,1.38158175708754,0.113192853072593,0.669415021572936
CCN3,ENSSSCG00000006002,-1.3282564689541,0.113214731417662,0.669415021572936
KIAA0825,ENSSSCG00000014161,1.35235393356668,0.113234956528746,0.669415021572936
,ENSSSCG00000057867,1.39931108281084,0.113246337506393,0.669415021572936
PRKG2,ENSSSCG00000009250,1.39931108281084,0.113246337506393,0.669415021572936
,ENSSSCG00000011121,1.32087681614221,0.113297760213142,0.669497006655583
EMX2,ENSSSCG00000032558,-1.34206255011877,0.113596590333021,0.671040428249538
RHOQ,ENSSSCG00000031261,1.31961576712679,0.11365654708023,0.67117221641151
TFRC,ENSSSCG00000011848,1.3139488138351,0.113751937837864,0.671513095289216
,ENSSSCG00000054848,1.31987778842716,0.113809914461654,0.671632954327167
FXN,ENSSSCG00000032999,-1.3271004411911,0.113954340601162,0.672262734691434
HPS1,ENSSSCG00000010534,1.31460330457946,0.114107888932514,0.672748474764731
RANBP6,ENSSSCG00000005204,-1.31305714965581,0.114139926148639,0.672748474764731
SNORD65,ENSSSCG00000018462,-1.43550419863967,0.114183540696979,0.672748474764731
E2F2,ENSSSCG00000032710,1.33285636681779,0.11418761973514,0.672748474764731
CYFIP2,ENSSSCG00000017054,1.31798178484075,0.114283567728479,0.67305562237602
SLC38A1,ENSSSCG00000000807,-1.31412264046894,0.114315258276564,0.67305562237602
SYS1,ENSSSCG00000007395,-1.31123230754674,0.11449445252381,0.673888114755523
MPPED1,ENSSSCG00000038685,-1.35947099407787,0.114604047024132,0.673918468233406
BHLHE22,ENSSSCG00000059145,-1.51142658509598,0.114613012995495,0.673918468233406
GUCA1A,ENSSSCG00000001636,-1.51142658509598,0.114613012995495,0.673918468233406
,ENSSSCG00000025687,1.41493690370242,0.114701366242799,0.674215614037793
FMN1,ENSSSCG00000044690,1.34116378164573,0.114765794748994,0.674236109679517
,ENSSSCG00000052134,-1.41751765116044,0.114780490962381,0.674236109679517
FARSA,ENSSSCG00000013745,-1.31048131236408,0.11483457634128,0.674331629450704
,ENSSSCG00000054166,-1.33049698468638,0.114983075962646,0.674877391913954
IGF1R,ENSSSCG00000030560,-1.30885498107256,0.11500322619669,0.674877391913954
YWHAH,ENSSSCG00000010035,-1.30737534450687,0.115201904843771,0.675603640943517
LMNB1,ENSSSCG00000014248,-1.31003772859847,0.115202774762637,0.675603640943517
,ENSSSCG00000062999,-1.36184333988494,0.115384392802303,0.676308961287692
,ENSSSCG00000052002,-1.33524520894687,0.115398915202892,0.676308961287692
MORN3,ENSSSCG00000009809,-1.63902409115747,0.115480977799977,0.67634522740407
,ENSSSCG00000055319,-1.63902409115747,0.115480977799977,0.67634522740407
,ENSSSCG00000042788,1.42632007395629,0.115686947033086,0.677329028474833
ASB2,ENSSSCG00000002467,-1.32977899944285,0.115751362792361,0.677483682160939
CTNND2,ENSSSCG00000016780,-1.32200306731388,0.115964189725733,0.678506588260704
,ENSSSCG00000053530,1.49983048570232,0.116231572533723,0.679624950846577
,ENSSSCG00000036052,1.49983048570232,0.116231572533723,0.679624950846577
SYTL3,ENSSSCG00000004057,-1.32753310803731,0.116289934745233,0.679723398205256
SUPT3H,ENSSSCG00000001709,-1.30475287017197,0.116385313645573,0.679723398205256
TDRD5,ENSSSCG00000015527,-1.43995948638172,0.116400916239659,0.679723398205256
,ENSSSCG00000029043,-1.43995948638172,0.116400916239659,0.679723398205256
,ENSSSCG00000018061,1.30410449690461,0.116504076421111,0.680103036815837
,ENSSSCG00000059123,1.34140235612378,0.116761402124116,0.681082351833663
NCAPH,ENSSSCG00000008125,-1.31393283258152,0.116770106848071,0.681082351833663
SNORA64,ENSSSCG00000026828,-1.41956256754792,0.116805737499707,0.681082351833663
WDR81,ENSSSCG00000040732,1.30355651264598,0.116830939085867,0.681082351833663
,ENSSSCG00000056244,1.44179494276026,0.116932106648309,0.681082351833663
,ENSSSCG00000056129,1.44179494276026,0.116932106648309,0.681082351833663
NEIL1,ENSSSCG00000001882,1.31597410975478,0.116939257289816,0.681082351833663
PERP,ENSSSCG00000038420,-1.30349300264053,0.117237351009786,0.682595523776115
,ENSSSCG00000035828,1.30818471652044,0.11737997160472,0.683202786081929
CERS5,ENSSSCG00000024932,-1.30031196785208,0.117515630442301,0.683270989953844
FCSK,ENSSSCG00000025425,1.30393159143696,0.11756937239248,0.683270989953844
GPCPD1,ENSSSCG00000007043,1.29969355535106,0.117571223143238,0.683270989953844
RBBP7,ENSSSCG00000012149,-1.29877293556144,0.117580844344681,0.683270989953844
CHRM2,ENSSSCG00000032532,-1.35432364068628,0.11769590551903,0.683270989953844
,ENSSSCG00000056347,1.55459947020939,0.117698295386373,0.683270989953844
,ENSSSCG00000058673,1.55459947020939,0.117698295386373,0.683270989953844
,ENSSSCG00000036341,1.55459947020939,0.117698295386373,0.683270989953844
EAF1,ENSSSCG00000026622,-1.29837721039313,0.117902070862037,0.684231158635548
,ENSSSCG00000063556,1.32118189946007,0.118004465096965,0.684440228469595
RPS6KL1,ENSSSCG00000002375,1.32599565612017,0.118014878972153,0.684440228469595
RTN4RL2,ENSSSCG00000040919,1.31548342584012,0.118424203741707,0.685136822121502
,ENSSSCG00000047133,1.46405269054444,0.118544366207868,0.685136822121502
,ENSSSCG00000049503,1.46405269054444,0.118544366207868,0.685136822121502
RNF144A,ENSSSCG00000008646,1.29667144393814,0.118583402837626,0.685136822121502
DNAH3,ENSSSCG00000046747,-1.33420018292261,0.118666542633388,0.685136822121502
PSMB8,ENSSSCG00000026951,1.29954651956134,0.118716824897082,0.685136822121502
MOS,ENSSSCG00000006248,-1.34025505656865,0.118765125996244,0.685136822121502
,ENSSSCG00000062197,1.66681973100629,0.118807880385012,0.685136822121502
AIRE,ENSSSCG00000025294,1.66681973100629,0.118807880385012,0.685136822121502
,ENSSSCG00000057908,1.66681973100629,0.118807880385012,0.685136822121502
,ENSSSCG00000053146,1.66681973100629,0.118807880385012,0.685136822121502
,ENSSSCG00000063222,1.66681973100629,0.118807880385012,0.685136822121502
,ENSSSCG00000043552,-1.48002671477068,0.118809950538435,0.685136822121502
TMEM231,ENSSSCG00000002708,-1.29872951312075,0.118915155440703,0.685136822121502
VWA5B2,ENSSSCG00000026185,-1.36121750147883,0.11903307375947,0.685136822121502
DYNLT2,ENSSSCG00000004009,-1.74320795385034,0.119108914917516,0.685136822121502
,ENSSSCG00000055755,-1.74320795385034,0.119108914917516,0.685136822121502
CPA6,ENSSSCG00000006200,-1.74320795385034,0.119108914917516,0.685136822121502
,ENSSSCG00000061951,-1.74320795385034,0.119108914917516,0.685136822121502
,ENSSSCG00000059653,-1.74320795385034,0.119108914917516,0.685136822121502
,ENSSSCG00000060015,-1.74320795385034,0.119108914917516,0.685136822121502
PRSS16,ENSSSCG00000025410,-1.74320795385034,0.119108914917516,0.685136822121502
UROC1,ENSSSCG00000001823,-1.74320795385034,0.119108914917516,0.685136822121502
SNORD12,ENSSSCG00000024084,-1.74320795385034,0.119108914917516,0.685136822121502
,ENSSSCG00000063547,-1.74320795385034,0.119108914917516,0.685136822121502
,ENSSSCG00000060610,-1.44557315437424,0.119134179300912,0.685136822121502
,ENSSSCG00000034572,-1.30012105790996,0.11927395189166,0.685719449959534
SLC24A4,ENSSSCG00000002450,1.31167735960686,0.119333906377302,0.685764204519633
RPP40,ENSSSCG00000000998,-1.29938886165057,0.119389156257629,0.685764204519633
CHGB,ENSSSCG00000039779,1.33507512077189,0.119397133207816,0.685764204519633
COL4A5,ENSSSCG00000012572,-1.2926171653555,0.119528381383678,0.686296935042901
,ENSSSCG00000044009,1.40512422649249,0.119753139044068,0.687044094496233
UHRF1,ENSSSCG00000013517,-1.29817734792628,0.119790560793998,0.687044094496233
DNAJB5,ENSSSCG00000005297,-1.2990026794303,0.11982202604255,0.687044094496233
DYNC1I1,ENSSSCG00000015335,1.29946617583148,0.119849823820787,0.687044094496233
,ENSSSCG00000033385,1.29162785330182,0.11988832567438,0.687044094496233
,ENSSSCG00000032652,1.32742600272165,0.119889734012664,0.687044094496233
ADAM12,ENSSSCG00000010746,1.28985466490265,0.120087283610527,0.687955042483443
ABCA8,ENSSSCG00000026473,1.3092056074875,0.120191816437343,0.688332702680678
CH25H,ENSSSCG00000010449,1.29811204061672,0.120265557740914,0.688429134321545
,ENSSSCG00000059685,1.43716073953082,0.12028588475497,0.688429134321545
ST6GAL1,ENSSSCG00000025770,1.29127601904714,0.120376213398012,0.688452161932065
C14orf93,ENSSSCG00000031452,1.30524945839949,0.120393804506695,0.688452161932065
FOXO4,ENSSSCG00000012399,1.29195847351774,0.120422851971573,0.688452161932065
,ENSSSCG00000046263,1.34636436496359,0.120449880937772,0.688452161932065
LMAN1,ENSSSCG00000004908,-1.28841648027359,0.12054019460345,0.688452161932065
TP53I11,ENSSSCG00000031819,-1.28899538135738,0.12055598842922,0.688452161932065
ACLY,ENSSSCG00000017421,-1.28834442584547,0.120560222658285,0.688452161932065
,ENSSSCG00000042551,1.49881029203991,0.120680352327206,0.688696965841688
ANKRD1,ENSSSCG00000010461,1.49881029203991,0.120680352327206,0.688696965841688
CD96,ENSSSCG00000023993,1.39152674862135,0.120809446883313,0.689213062091423
LARGE2,ENSSSCG00000013266,-1.30929194080096,0.120905255521939,0.689538994064342
,ENSSSCG00000020706,1.28802348223931,0.121096044086774,0.690406227687561
,ENSSSCG00000047766,-1.289241245466,0.121234694702541,0.690975747172921
PRICKLE1,ENSSSCG00000034491,1.29014615125834,0.121340390147318,0.691357135041989
MOCS2,ENSSSCG00000016888,-1.28659207696982,0.121403640332029,0.691496517520578
CACNB4,ENSSSCG00000029073,1.34684904155545,0.121513645147615,0.691726635591703
UNC5CL,ENSSSCG00000027922,-1.29367064815896,0.121551557043301,0.691726635591703
OLFM2,ENSSSCG00000027434,-1.28731009089158,0.121564596137797,0.691726635591703
C3,ENSSSCG00000013551,1.28369631863416,0.121630884111788,0.691726635591703
NLE1,ENSSSCG00000025796,-1.28959886742618,0.121664468218644,0.691726635591703
H1-3,ENSSSCG00000001137,1.28996765217937,0.121676841441305,0.691726635591703
GPR20,ENSSSCG00000021284,-1.33097421248335,0.122012872385141,0.693308862417359
VAT1,ENSSSCG00000024059,1.28248687284756,0.12204313023001,0.693308862417359
MYO10,ENSSSCG00000016794,1.28336753580828,0.122223295235185,0.693308862417359
KIF16B,ENSSSCG00000007080,1.28350105746198,0.122224504575394,0.693308862417359
E2F8,ENSSSCG00000013352,-1.33305117321199,0.122246063235793,0.693308862417359
PADI6,ENSSSCG00000003484,-1.2929888704323,0.122262533327468,0.693308862417359
TMEM35A,ENSSSCG00000012490,-1.28993907615028,0.12226920569223,0.693308862417359
IQSEC2,ENSSSCG00000012324,-1.28417793258258,0.122275960374868,0.693308862417359
SLC35E3,ENSSSCG00000000487,-1.29450531747972,0.122327731877041,0.693308862417359
GPR62,ENSSSCG00000048899,-1.57198447103307,0.122421825156487,0.693308862417359
ATP6V1E2,ENSSSCG00000008441,-1.57198447103307,0.122421825156487,0.693308862417359
,ENSSSCG00000056843,-1.57198447103307,0.122421825156487,0.693308862417359
SNORD15,ENSSSCG00000025715,-1.45286454472697,0.122585634811537,0.693917180382337
TIMM8A,ENSSSCG00000012494,-1.28830411484179,0.122614422132362,0.693917180382337
ZPBP,ENSSSCG00000015627,1.46018612580057,0.122700778435575,0.693917180382337
,ENSSSCG00000051152,1.46018612580057,0.122700778435575,0.693917180382337
,ENSSSCG00000042233,1.34741631066824,0.122753252491553,0.693917180382337
CDH16,ENSSSCG00000022721,-1.49591322982632,0.122806006345807,0.693917180382337
STK32A,ENSSSCG00000014418,-1.49591322982632,0.122806006345807,0.693917180382337
,ENSSSCG00000045021,1.3336805236625,0.122879545572529,0.693917180382337
,ENSSSCG00000049161,1.3336805236625,0.122879545572529,0.693917180382337
TRUB1,ENSSSCG00000010653,1.30927565243185,0.123010670208882,0.694119473236165
,ENSSSCG00000055271,1.30927565243185,0.123010670208882,0.694119473236165
,ENSSSCG00000022246,1.28140881187581,0.123037794695436,0.694119473236165
SWAP70,ENSSSCG00000013410,1.28317075932723,0.123071104717272,0.694119473236165
TMEM154,ENSSSCG00000009012,1.29372097589375,0.123251022752733,0.694914368638749
,ENSSSCG00000054004,1.56073718630293,0.123501945316663,0.695888963686935
FGB,ENSSSCG00000008997,1.56073718630293,0.123501945316663,0.695888963686935
DCLRE1B,ENSSSCG00000006761,1.29148220133355,0.123667969713847,0.696297465420667
,ENSSSCG00000053804,1.33747202906797,0.123670306897133,0.696297465420667
NDP,ENSSSCG00000029656,-1.28630822309128,0.123691612799375,0.696297465420667
SMIM26,ENSSSCG00000025589,-1.29634721959708,0.123857754333006,0.697012640230061
OTOS,ENSSSCG00000047413,1.29677819881636,0.124115452687879,0.697685658324981
SERPINH1,ENSSSCG00000039468,-1.27489996723072,0.12413084089545,0.697685658324981
,ENSSSCG00000052936,1.43185195354205,0.124149678174244,0.697685658324981
KRT222,ENSSSCG00000036089,1.43185195354205,0.124149678174244,0.697685658324981
,ENSSSCG00000016119,-1.27796726458283,0.124173019624476,0.697685658324981
NBEAL2,ENSSSCG00000011330,1.27647653524384,0.124234663097342,0.697811083835844
SNRPD1,ENSSSCG00000003701,-1.27848262736446,0.124289015622344,0.697811083835844
,ENSSSCG00000044160,1.37418819464986,0.124351315965028,0.697811083835844
SNAP91,ENSSSCG00000004453,-1.39106213593503,0.124351907861032,0.697811083835844
HSPA5,ENSSSCG00000005601,-1.27378018902235,0.124452092904344,0.698153528099009
,ENSSSCG00000051023,-1.28681331852136,0.124544138378094,0.698199449463188
SNTB1,ENSSSCG00000005994,-1.27650236044315,0.124609829755623,0.698199449463188
,ENSSSCG00000033816,1.29556602978038,0.124627073512856,0.698199449463188
,ENSSSCG00000055016,1.29037535455805,0.124635757824755,0.698199449463188
GRM8,ENSSSCG00000022865,1.34235997752616,0.12466876037545,0.698199449463188
WIF1,ENSSSCG00000030998,-1.32524877533264,0.124707296954828,0.698199449463188
CYP2U1,ENSSSCG00000009151,-1.27650574909285,0.124756824649813,0.698199449463188
,ENSSSCG00000029771,1.29999768879963,0.124773583463637,0.698199449463188
CHKA,ENSSSCG00000012889,1.27595559151825,0.125003669033965,0.699267465182782
NGEF,ENSSSCG00000016295,-1.40688520683645,0.125095865035992,0.69934433423069
FBXO36,ENSSSCG00000016259,-1.40688520683645,0.125095865035992,0.69934433423069
,ENSSSCG00000043490,1.41017521040716,0.125234109001851,0.699678375206829
,ENSSSCG00000059172,1.41017521040716,0.125234109001851,0.699678375206829
LMNTD1,ENSSSCG00000027144,1.33265311868341,0.125437027042644,0.700173932661746
SRRM3,ENSSSCG00000032250,-1.28692969979718,0.125465988981601,0.700173932661746
E2F7,ENSSSCG00000000950,-1.29831951507348,0.125479273513559,0.700173932661746
SDC2,ENSSSCG00000006088,1.27048608483278,0.125487645805976,0.700173932661746
SERINC3,ENSSSCG00000039591,-1.27045624885072,0.125519177069045,0.700173932661746
H2AC6,ENSSSCG00000053280,1.34890041927648,0.125968670728494,0.701623946594139
TP63,ENSSSCG00000025592,-1.42913245077673,0.125999406436069,0.701623946594139
SLC13A5,ENSSSCG00000017888,-1.42913245077673,0.125999406436069,0.701623946594139
HPDL,ENSSSCG00000003920,-1.34585300616266,0.126053658706494,0.701623946594139
TRAM2,ENSSSCG00000038401,-1.26859302158914,0.126215258367373,0.701623946594139
HOGA1,ENSSSCG00000010523,1.2767512925493,0.126242098491709,0.701623946594139
,ENSSSCG00000059995,-1.32199533572554,0.126250141860201,0.701623946594139
PACSIN1,ENSSSCG00000027053,1.34256886263421,0.126371382797494,0.701623946594139
PDE4C,ENSSSCG00000036363,1.29479580981071,0.126431341612721,0.701623946594139
,ENSSSCG00000063312,1.70240386955993,0.126448156854777,0.701623946594139
,ENSSSCG00000043569,1.70240386955993,0.126448156854777,0.701623946594139
,ENSSSCG00000045597,1.70240386955993,0.126448156854777,0.701623946594139
,ENSSSCG00000044784,1.70240386955993,0.126448156854777,0.701623946594139
SERPINA3-2,ENSSSCG00000060202,1.70240386955993,0.126448156854777,0.701623946594139
SNORA27,ENSSSCG00000022391,1.70240386955993,0.126448156854777,0.701623946594139
