Gene_name,genes,logFC,PValue,FDR
PTBP1,ENSSSCG00000013421,-0.752233502048553,0.359529191087547,0.81065996397723
LMNB1,ENSSSCG00000014248,-0.753397819425054,0.359760679663159,0.810940854919426
,ENSSSCG00000028397,0.75236907595577,0.359774293093992,0.810940854919426
TSC22D3,ENSSSCG00000056590,0.764348690781265,0.359817923838455,0.810940854919426
,ENSSSCG00000053585,0.758876340208959,0.359884113646541,0.810940854919426
TEX2,ENSSSCG00000017278,0.752031829768559,0.360088655909347,0.810940854919426
ZKSCAN7,ENSSSCG00000022195,-0.767537236330408,0.360133334034198,0.810940854919426
STC2,ENSSSCG00000016983,-0.772216333553464,0.360246388263321,0.810940854919426
,ENSSSCG00000039830,-0.754112852712396,0.360305675408012,0.810940854919426
,ENSSSCG00000037477,-0.761623209162038,0.360358135950683,0.810940854919426
RAD51B,ENSSSCG00000028877,0.772200338484986,0.360363822324622,0.810940854919426
RPL6,ENSSSCG00000039130,-0.750741591376794,0.360375410094486,0.810940854919426
TAF5,ENSSSCG00000010597,-0.76086110661492,0.360436007949444,0.810940854919426
NUDT19,ENSSSCG00000036294,0.754691974636113,0.360470224879253,0.810940854919426
JARID2,ENSSSCG00000001061,-0.752235432366649,0.360485707704791,0.810940854919426
CYLD,ENSSSCG00000040286,0.752319673301628,0.360609738439335,0.810940854919426
MTAP,ENSSSCG00000005135,-0.752297193500464,0.360641098885056,0.810940854919426
ACVR1B,ENSSSCG00000000233,-0.752619120864958,0.360715686626369,0.810940854919426
ADAMTS7,ENSSSCG00000001765,0.751673092407949,0.360718823494427,0.810940854919426
ZC2HC1A,ENSSSCG00000006162,-0.755498939478373,0.360843266059198,0.810940854919426
UGGT2,ENSSSCG00000009502,0.751537155917595,0.360974882918388,0.810940854919426
,ENSSSCG00000020870,-0.758680808768951,0.361095214499056,0.810940854919426
YJU2B,ENSSSCG00000013755,-0.753115223374345,0.361310174942559,0.810940854919426
MRPL45,ENSSSCG00000023263,0.751098339105041,0.361571799186773,0.810940854919426
KIFBP,ENSSSCG00000010248,0.750980235020853,0.361620061649674,0.810940854919426
,ENSSSCG00000044588,0.75621945815099,0.361645398589373,0.810940854919426
,ENSSSCG00000041121,0.857092941368817,0.361682802080175,0.810940854919426
SOX8,ENSSSCG00000037970,-0.808063555791648,0.361763058949428,0.810940854919426
STRIP1,ENSSSCG00000006813,-0.750497049265375,0.361842857966479,0.810940854919426
ZNF217,ENSSSCG00000007484,-0.749993537416689,0.361850073378569,0.810940854919426
,ENSSSCG00000042114,0.79703617375253,0.361915968595658,0.810940854919426
STAT3,ENSSSCG00000017403,0.74838964807216,0.361922001971326,0.810940854919426
LZTFL1,ENSSSCG00000011314,-0.751868411427248,0.36197377084519,0.810940854919426
CYP20A1,ENSSSCG00000055761,0.750783278790118,0.361980093269274,0.810940854919426
CPT1B,ENSSSCG00000022364,-0.754090382587466,0.361983374496537,0.810940854919426
PLA2R1,ENSSSCG00000015885,0.7572329040417,0.361989578247204,0.810940854919426
,ENSSSCG00000005457,-0.752257553816535,0.362010399047948,0.810940854919426
SEMA4A,ENSSSCG00000006495,0.765215312064119,0.362011021638728,0.810940854919426
INO80E,ENSSSCG00000032921,-0.751480036491627,0.362052272451983,0.810940854919426
ARTN,ENSSSCG00000034778,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000051238,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000053447,-1.03627472524578,0.362134137544236,0.810940854919426
STAP2,ENSSSCG00000013506,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000032197,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000044582,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000063146,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000056526,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000036052,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000058055,-1.03627472524578,0.362134137544236,0.810940854919426
TOMT,ENSSSCG00000014805,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000061875,-1.03627472524578,0.362134137544236,0.810940854919426
ITIH2,ENSSSCG00000011128,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000036117,-1.03627472524578,0.362134137544236,0.810940854919426
,ENSSSCG00000062893,-1.03627472524578,0.362134137544236,0.810940854919426
VTI1B,ENSSSCG00000002295,0.748792780377895,0.36226600599388,0.811131328577588
PLK1,ENSSSCG00000026748,-0.756286627181868,0.362376352969156,0.811222444944142
FAHD1,ENSSSCG00000039715,-0.863800640037047,0.362402889881798,0.811222444944142
SLC39A9,ENSSSCG00000028600,0.748038007472884,0.362447147319803,0.811222444944142
KLF3,ENSSSCG00000036488,-0.748176569854954,0.362687210308507,0.81165491156216
AFAP1L1,ENSSSCG00000014431,0.749354024872594,0.362894987005288,0.811720910583349
CRY1,ENSSSCG00000000164,-0.749562044168669,0.362929022361755,0.811720910583349
IMMP2L,ENSSSCG00000061899,0.762593307162369,0.362947843936129,0.811720910583349
IL17RA,ENSSSCG00000000765,-0.747965059307769,0.36296739048427,0.811720910583349
KAT5,ENSSSCG00000012980,-0.75037070865504,0.362972971788748,0.811720910583349
,ENSSSCG00000054714,-0.778473448045881,0.362997768704431,0.811720910583349
TASOR2,ENSSSCG00000011136,-0.747783582041778,0.363143957048626,0.811943030675947
AP5B1,ENSSSCG00000012978,0.758983672260333,0.363231091208794,0.81196972295328
FAM13A,ENSSSCG00000026196,0.746666185588224,0.36326444147633,0.81196972295328
HACL2,ENSSSCG00000013830,0.74692739014981,0.36333117004222,0.81196972295328
,ENSSSCG00000052408,-0.796040533171747,0.363343330550539,0.81196972295328
,ENSSSCG00000042098,-0.815802258581702,0.363406151397106,0.812005388963127
OSBPL7,ENSSSCG00000017518,0.748334109826935,0.363553940688672,0.812230877288977
,ENSSSCG00000054203,0.923168513415516,0.363764383392962,0.812387069847657
H2AC20,ENSSSCG00000034598,0.923168513415516,0.363764383392962,0.812387069847657
,ENSSSCG00000055900,-0.754653028626272,0.363764501093489,0.812387069847657
PPP1R26,ENSSSCG00000005761,0.747260371431291,0.363912910489353,0.812390686187583
KANSL1L,ENSSSCG00000022830,0.761134370237522,0.364114450339216,0.812390686187583
RASSF4,ENSSSCG00000029662,0.750746170028061,0.364115281258244,0.812390686187583
S1PR4,ENSSSCG00000013474,-0.909479644660895,0.364141185342737,0.812390686187583
GFRA2,ENSSSCG00000009605,-0.909479644660895,0.364141185342737,0.812390686187583
,ENSSSCG00000059363,-0.909479644660895,0.364141185342737,0.812390686187583
,ENSSSCG00000057340,-0.909479644660895,0.364141185342737,0.812390686187583
NKAPL,ENSSSCG00000001205,-0.909479644660895,0.364141185342737,0.812390686187583
ADPRM,ENSSSCG00000018009,0.752709139806932,0.364240227507746,0.812471898759592
DNAAF9,ENSSSCG00000007155,-0.745952669341575,0.364271363196172,0.812471898759592
IPO11,ENSSSCG00000016938,0.745884183737213,0.364335739478416,0.812510900087773
KHK,ENSSSCG00000008556,0.747226565000227,0.364437211801669,0.812517247071679
PSMD10,ENSSSCG00000033180,-0.746166337906206,0.364473197118941,0.812517247071679
HIPK3,ENSSSCG00000013312,0.744957991294025,0.364479256780249,0.812517247071679
AMOTL1,ENSSSCG00000014960,-0.751313879761883,0.364570786961752,0.812616747681148
ZER1,ENSSSCG00000005659,0.746362452973281,0.364744631089594,0.812639112853997
RPL37,ENSSSCG00000033326,-0.743908214641151,0.364800486858222,0.812639112853997
CD2BP2,ENSSSCG00000007791,-0.745523519753236,0.364814650657951,0.812639112853997
,ENSSSCG00000059769,0.831866309285874,0.36488369567763,0.812639112853997
WSB2,ENSSSCG00000009853,0.74418689599513,0.364916087565663,0.812639112853997
DTWD2,ENSSSCG00000014225,-0.763613198860888,0.364922186223186,0.812639112853997
FAM89B,ENSSSCG00000035604,-0.749473909264295,0.364974992823804,0.812639112853997
,ENSSSCG00000026653,-0.800509773064522,0.365002897930671,0.812639112853997
,ENSSSCG00000058780,-0.800509773064522,0.365002897930671,0.812639112853997
ARHGDIB,ENSSSCG00000033337,0.745131657559489,0.365299767072424,0.812964945573357
SNURF,ENSSSCG00000055473,0.749058999523242,0.365343479609505,0.812964945573357
C1RL,ENSSSCG00000033913,0.754598348938999,0.365356462942692,0.812964945573357
ADPGK,ENSSSCG00000001925,0.743785107724168,0.365385039194294,0.812964945573357
,ENSSSCG00000038009,-0.750926746124314,0.365440823322402,0.812964945573357
H1-10,ENSSSCG00000061599,-0.743759027229846,0.365453011086182,0.812964945573357
DGKQ,ENSSSCG00000027286,0.745431145677563,0.365495845051091,0.812964945573357
EML1,ENSSSCG00000027667,-0.744093117871164,0.365561478122134,0.812964945573357
RANBP6,ENSSSCG00000005204,-0.743681591491359,0.365571494454501,0.812964945573357
NCS1,ENSSSCG00000039311,-0.743648232811552,0.36577324954411,0.813288803390627
SMARCC2,ENSSSCG00000000382,-0.742767274323851,0.365810995707903,0.813288803390627
YPEL1,ENSSSCG00000054789,-0.750690503876185,0.365970775950778,0.813301301850624
TIMM21,ENSSSCG00000032494,0.744771956616458,0.365973668654279,0.813301301850624
ZCCHC3,ENSSSCG00000047985,-0.745089455864002,0.366033348988859,0.813301301850624
,ENSSSCG00000041512,-0.790040191372692,0.366053993759117,0.813301301850624
ZSCAN23,ENSSSCG00000037512,-0.790040191372692,0.366053993759117,0.813301301850624
BAG5,ENSSSCG00000037197,-0.744074665872813,0.366123148058672,0.813301301850624
PLK2,ENSSSCG00000016925,-0.742855161666307,0.366145167113153,0.813301301850624
SBNO2,ENSSSCG00000030042,0.74206570840671,0.366415942888351,0.813798443779717
ZSWIM3,ENSSSCG00000007427,-0.758498950342863,0.366581920972017,0.813921102297574
,ENSSSCG00000056719,-0.748299637502346,0.366679962560195,0.813921102297574
FTSJ1,ENSSSCG00000025599,-0.743187253631194,0.366751257327887,0.813921102297574
ARHGEF39,ENSSSCG00000005314,-0.754464952246538,0.366781662713109,0.813921102297574
DDX3X,ENSSSCG00000012252,0.740836189004725,0.366815758370558,0.813921102297574
ARB2A,ENSSSCG00000027608,0.742407754491413,0.36697740950817,0.813921102297574
SDS,ENSSSCG00000036865,0.814749495895873,0.36698607339974,0.813921102297574
FAM187A,ENSSSCG00000017344,0.814749495895873,0.36698607339974,0.813921102297574
,ENSSSCG00000059027,-0.756031159193295,0.367023539007535,0.813921102297574
MICU2,ENSSSCG00000024667,0.741162285983708,0.36703453141488,0.813921102297574
MFAP5,ENSSSCG00000031712,-0.806574097217826,0.367145782547696,0.813921102297574
DNM2,ENSSSCG00000013630,0.740845704241855,0.36718121352618,0.813921102297574
NUDC,ENSSSCG00000003566,-0.740771212431282,0.367192834600942,0.813921102297574
PFKM,ENSSSCG00000021129,0.7419676929421,0.367223127501027,0.813921102297574
EIF3B,ENSSSCG00000039390,-0.740476897959262,0.36727000506804,0.813921102297574
IL9R,ENSSSCG00000007973,-0.776631146017763,0.367344281797156,0.813921102297574
HSPH1,ENSSSCG00000009334,-0.74018533675086,0.367362133660977,0.813921102297574
FBXO3,ENSSSCG00000013308,0.742787888691224,0.36741355016261,0.813921102297574
ZRSR2,ENSSSCG00000030283,-0.748254124824061,0.367422984764422,0.813921102297574
CCR2,ENSSSCG00000063596,-0.753142292354603,0.367540094525357,0.813921102297574
ARL10,ENSSSCG00000029985,-0.741960361896725,0.367545764595832,0.813921102297574
SOCS6,ENSSSCG00000032214,0.741572710541351,0.367548760501126,0.813921102297574
ADAM10,ENSSSCG00000004595,0.739972671765889,0.36755151347406,0.813921102297574
RPUSD2,ENSSSCG00000036700,-0.748215359228751,0.368053832157152,0.814929313010366
TMEM267,ENSSSCG00000032979,0.747174853443647,0.368170433432752,0.815010720588536
FCHO2,ENSSSCG00000022661,0.739954185854719,0.368231081476226,0.815010720588536
EPRS1,ENSSSCG00000010821,-0.73870450072982,0.368285055449013,0.815010720588536
DHRS11,ENSSSCG00000058136,-0.739303869314471,0.368297994506703,0.815010720588536
PCSK5,ENSSSCG00000023520,0.739920851394697,0.368325770598386,0.815010720588536
PROCA1,ENSSSCG00000017770,-0.845070896474528,0.368565143456506,0.8154362622337
PRCP,ENSSSCG00000014899,-0.738726751170485,0.36862458236867,0.815463649085193
PURB,ENSSSCG00000032464,0.750740618047847,0.368823410313009,0.815799343107457
SLC60A2,ENSSSCG00000041409,0.752311436402206,0.369102831692315,0.816028258626966
,ENSSSCG00000044231,0.865773490157725,0.369137371774225,0.816028258626966
,ENSSSCG00000041163,0.865773490157725,0.369137371774225,0.816028258626966
FHL3,ENSSSCG00000003644,-0.738092830530503,0.369184842361704,0.816028258626966
MMP19,ENSSSCG00000000368,-0.738574731850713,0.369184873285964,0.816028258626966
POP4,ENSSSCG00000002854,-0.743786952320705,0.369209461428636,0.816028258626966
CIZ1,ENSSSCG00000005640,-0.73836796016298,0.369340706691429,0.816214228484771
NUBP1,ENSSSCG00000024488,-0.73924574333949,0.369464419365315,0.816383506600636
ASB1,ENSSSCG00000016340,-0.73832350857187,0.369726840309921,0.816859197869476
POFUT4,ENSSSCG00000035523,0.736542051077318,0.369896120791102,0.816893183855673
IER3IP1,ENSSSCG00000060420,0.736605907221286,0.369956239731506,0.816893183855673
PROB1,ENSSSCG00000014347,0.767249235004505,0.369975152722531,0.816893183855673
,ENSSSCG00000050933,-0.8152730257761,0.370014245371962,0.816893183855673
,ENSSSCG00000060939,-0.8152730257761,0.370014245371962,0.816893183855673
,ENSSSCG00000002045,-0.742017415941642,0.370025080798891,0.816893183855673
GOLGA3,ENSSSCG00000009733,-0.736229790304319,0.370117367481394,0.816992833594599
SNRPA1,ENSSSCG00000005786,-0.738363536689124,0.370174466447425,0.817014794879758
,ENSSSCG00000035904,-0.735204655689207,0.370321953032383,0.817156924511579
MRTO4,ENSSSCG00000034814,-0.737470347291682,0.370333179142973,0.817156924511579
GPD1,ENSSSCG00000000214,-0.74088268222619,0.370418416807284,0.817235636245784
PHF10,ENSSSCG00000030155,-0.736395817297086,0.370463176518388,0.817235636245784
SPA17,ENSSSCG00000015197,0.754811810224222,0.370550339001172,0.817323863825396
,ENSSSCG00000038679,-0.798092748458368,0.370623887728709,0.81738204487248
,ENSSSCG00000030696,-0.741165247930499,0.370712451812551,0.817473322093138
FAM20A,ENSSSCG00000017258,0.740360453250129,0.371022130466997,0.817948325769762
LSM3,ENSSSCG00000011601,-0.738503459276039,0.371031722241383,0.817948325769762
RTCA,ENSSSCG00000006865,0.735559491013396,0.371106973340924,0.817948325769762
TBC1D30,ENSSSCG00000023788,0.747705094304646,0.371116674584595,0.817948325769762
IMPACT,ENSSSCG00000003713,-0.737943505261466,0.371261508635953,0.818078848964844
,ENSSSCG00000023850,0.747075678674315,0.371270317882014,0.818078848964844
PDIA4,ENSSSCG00000015453,-0.733357406015423,0.371554579677609,0.818440919006863
INSR,ENSSSCG00000013566,0.73633758818379,0.371583674150613,0.818440919006863
CPT1C,ENSSSCG00000024872,-0.733916964276128,0.371633667045213,0.818440919006863
,ENSSSCG00000044325,0.834203639155566,0.371670798226282,0.818440919006863
,ENSSSCG00000043327,0.834203639155566,0.371670798226282,0.818440919006863
USP54,ENSSSCG00000010302,-0.735856581223629,0.371866601764189,0.81866007642514
ZNF664,ENSSSCG00000032962,0.733008821186358,0.371932339059746,0.81866007642514
IRF8,ENSSSCG00000034980,0.735767069449359,0.371933500801608,0.81866007642514
,ENSSSCG00000008383,-0.738148754431581,0.371964150602692,0.81866007642514
SYT11,ENSSSCG00000006506,-0.735555481316852,0.372015147053069,0.81866007642514
PMF1,ENSSSCG00000052919,-0.738550862417658,0.372064392606451,0.81866007642514
CD83,ENSSSCG00000021576,-0.732424750036726,0.372131743469902,0.81866007642514
EVI5,ENSSSCG00000006901,0.733658918382486,0.372148281509743,0.81866007642514
RAD51D,ENSSSCG00000061966,0.733719825324744,0.372359246771094,0.81882552933363
ESPL1,ENSSSCG00000000265,-0.743323112673492,0.372375612903351,0.81882552933363
ZNF408,ENSSSCG00000023097,-0.736925438901388,0.372428892864036,0.81882552933363
MTPN,ENSSSCG00000039290,0.732064760006237,0.372466870446977,0.81882552933363
FHL5,ENSSSCG00000004340,-0.75548267005523,0.37250510855394,0.81882552933363
ATP6V1B2,ENSSSCG00000028694,0.73217990631202,0.372507020298765,0.81882552933363
,ENSSSCG00000049507,0.764462171536404,0.372736857837846,0.819226823010426
SULT1A3,ENSSSCG00000021557,-0.732478856995788,0.372908552316381,0.81950024027118
,ENSSSCG00000063572,0.814225436438279,0.373073779177201,0.819759376817465
,ENSSSCG00000058782,-0.774028637230619,0.373395762239812,0.820044406097
ITGB8,ENSSSCG00000015375,0.738311231996103,0.373416276242603,0.820044406097
NPHP1,ENSSSCG00000008111,0.73670090191296,0.37342709287831,0.820044406097
EYA3,ENSSSCG00000003580,0.731249560066613,0.373453179925877,0.820044406097
IDH2,ENSSSCG00000001852,0.73069565705139,0.373486060955186,0.820044406097
SNED1,ENSSSCG00000016381,0.73104132637984,0.373487445343809,0.820044406097
PLAG1,ENSSSCG00000006247,-0.780776969814954,0.373624120471154,0.82008402652663
G3BP2,ENSSSCG00000022940,0.730360640552132,0.373708149317567,0.82008402652663
CYP2J34,ENSSSCG00000056323,-0.790270951013988,0.373866901149436,0.82008402652663
MAP3K11,ENSSSCG00000037531,0.730715769598879,0.373930637169714,0.82008402652663
,ENSSSCG00000033805,0.800443691514311,0.373935674416757,0.82008402652663
KIRREL3,ENSSSCG00000015234,0.800443691514311,0.373935674416757,0.82008402652663
L3MBTL1,ENSSSCG00000055642,0.800443691514311,0.373935674416757,0.82008402652663
PAPLN,ENSSSCG00000002341,-0.734323997095873,0.373988572108577,0.82008402652663
EXTL3,ENSSSCG00000009680,-0.731100855139283,0.373999205764167,0.82008402652663
BANK1,ENSSSCG00000022361,0.741877242123155,0.374027710956303,0.82008402652663
ATAD2,ENSSSCG00000005983,0.7344836682829,0.374046407884268,0.82008402652663
,ENSSSCG00000045021,-0.804614592135161,0.374073415608638,0.82008402652663
SLC25A23,ENSSSCG00000013550,0.730520367785261,0.374153955231904,0.820156829381206
SPN,ENSSSCG00000035256,0.749298554213328,0.374313890967462,0.820386292955463
,ENSSSCG00000040854,0.731120412236174,0.374353325161522,0.820386292955463
SLAMF7,ENSSSCG00000006378,0.790362183159897,0.374505166635436,0.820394612224105
CDYL2,ENSSSCG00000038128,0.733866530748786,0.37450917886673,0.820394612224105
SRA1,ENSSSCG00000055768,-0.730954610437427,0.374529574691521,0.820394612224105
VAMP2,ENSSSCG00000034868,-0.729691879640282,0.374546501460347,0.820394612224105
TYMS,ENSSSCG00000040678,0.737421916919113,0.374729544897943,0.820691804093979
CHUK,ENSSSCG00000010548,0.73265313032642,0.37480807879745,0.820760064375358
NDOR1,ENSSSCG00000005859,0.7297912996749,0.374871250780597,0.820794671913846
CASP3,ENSSSCG00000034012,-0.728810005877992,0.374976997619209,0.820918997497604
BAHD1,ENSSSCG00000004772,0.729134213513408,0.375022783021182,0.820918997497604
STARD3NL,ENSSSCG00000024028,0.730311398553684,0.375071661013572,0.820922286477602
LPIN3,ENSSSCG00000007359,0.732497861208189,0.375140391716447,0.820943389582417
CCDC107,ENSSSCG00000005313,0.734576413090618,0.375176056215557,0.820943389582417
SRRT,ENSSSCG00000024789,-0.728052300582941,0.375239539404025,0.820953614175906
GTF3A,ENSSSCG00000009305,-0.731274245897487,0.375319249905067,0.820953614175906
APPL1,ENSSSCG00000032357,0.728515532609263,0.375322860774557,0.820953614175906
RSPH3,ENSSSCG00000004055,-0.746851360059048,0.375487667559765,0.821065024219946
PGF,ENSSSCG00000050616,-0.746851360059048,0.375487667559765,0.821065024219946
APOBEC2,ENSSSCG00000042447,-0.753901297893031,0.375577686528498,0.821065024219946
,ENSSSCG00000046707,-0.769265351725766,0.375610713699879,0.821065024219946
PTPRR,ENSSSCG00000025969,-0.769265351725766,0.375610713699879,0.821065024219946
IER3,ENSSSCG00000027607,0.729017706440037,0.375704978982257,0.821167491902694
,ENSSSCG00000013889,-0.726920799746445,0.375765283211268,0.821195715409869
NEK11,ENSSSCG00000011181,0.761354093169898,0.375815261921577,0.821201369303542
AP4E1,ENSSSCG00000004634,0.728983552164114,0.375864254240989,0.821204866660934
,ENSSSCG00000039365,-0.755823647690935,0.37597704786855,0.821347741485909
TKTL2,ENSSSCG00000026079,-0.744368709832246,0.37617755358759,0.821682169238088
SUB1,ENSSSCG00000032650,0.728041007664346,0.37636953878636,0.821920784465124
CDC42EP4,ENSSSCG00000017245,0.726472053160804,0.376381661168673,0.821920784465124
LYRM7,ENSSSCG00000033213,0.737308564076345,0.376466602264284,0.822002681960121
GRIP1,ENSSSCG00000000478,0.732513007921409,0.376541897865786,0.822063500846459
ZFYVE16,ENSSSCG00000014121,0.726687644156484,0.376606628304488,0.822101241529375
TDRD3,ENSSSCG00000009449,-0.730625559398054,0.376737675930634,0.822144130167265
SETD6,ENSSSCG00000026505,-0.730910207079448,0.376765424722471,0.822144130167265
RERG,ENSSSCG00000000602,0.728012289285574,0.376894317202083,0.822144130167265
TLCD3B,ENSSSCG00000037193,-0.783034546723618,0.376897820836591,0.822144130167265
SNORA71,ENSSSCG00000021542,-0.783034546723618,0.376897820836591,0.822144130167265
MYBBP1A,ENSSSCG00000017882,-0.725528977102942,0.376910951641779,0.822144130167265
PCMTD1,ENSSSCG00000006267,0.725206258350125,0.377107242701066,0.822468760418385
HSD11B1,ENSSSCG00000015616,-0.728227096085125,0.377170552321729,0.822503150943204
,ENSSSCG00000000576,-0.724719070674101,0.37729025101769,0.822503150943204
SRI,ENSSSCG00000015298,0.725285455971488,0.37729822560055,0.822503150943204
ZCCHC17,ENSSSCG00000031639,-0.726287692596558,0.377312877818994,0.822503150943204
MAFK,ENSSSCG00000057358,-0.729874212138588,0.377478860518078,0.822761471076384
MRPS18B,ENSSSCG00000029425,0.725822764782747,0.377537135042141,0.822784992580835
MRPS9,ENSSSCG00000028020,0.725258748875704,0.377724711894677,0.822857517489764
CATSPER1,ENSSSCG00000012959,-0.960096896792836,0.377807849096755,0.822857517489764
,ENSSSCG00000053201,-0.960096896792836,0.377807849096755,0.822857517489764
ssc-mir-24-2,ENSSSCG00000019178,-0.960096896792836,0.377807849096755,0.822857517489764
HAO1,ENSSSCG00000027439,-0.960096896792836,0.377807849096755,0.822857517489764
PIGBOS1,ENSSSCG00000059295,0.740232053963613,0.378016225615807,0.823207887076876
MRPL49,ENSSSCG00000013001,0.724362684826329,0.378219198088234,0.823546401667871
,ENSSSCG00000012307,-0.744556474801536,0.378370032190798,0.823750313557467
RPL11,ENSSSCG00000024260,-0.722669380905725,0.378475463479513,0.823750313557467
NRAS,ENSSSCG00000032477,-0.723690523543491,0.37850538579733,0.823750313557467
RNF149,ENSSSCG00000008168,0.72334374644348,0.378510765159693,0.823750313557467
RRAS,ENSSSCG00000003183,-0.725057963842622,0.378550539407786,0.823750313557467
PDLIM7,ENSSSCG00000040507,-0.722705342504088,0.378673420862453,0.823844935689612
PRPF38A,ENSSSCG00000028288,-0.724814499551455,0.37875607044226,0.823844935689612
TMEM243,ENSSSCG00000025326,0.726491265322103,0.378769100986889,0.823844935689612
ZDHHC18,ENSSSCG00000003561,-0.72453933849941,0.378818231425128,0.823844935689612
SLA-DQB1,ENSSSCG00000001457,0.723002383639088,0.378889377918529,0.823844935689612
,ENSSSCG00000051564,-0.75013523540043,0.37889215580407,0.823844935689612
,ENSSSCG00000008849,-0.814533282834416,0.378926831570072,0.823844935689612
B4GALNT1,ENSSSCG00000000433,0.722210401037202,0.378985223471876,0.823868517415715
CAMSAP1,ENSSSCG00000005753,-0.722847252894094,0.379039451012439,0.823883041538326
ATOH8,ENSSSCG00000008230,0.730679233193872,0.379286603518358,0.824316852598282
DUSP12,ENSSSCG00000006347,-0.746317450849677,0.379543359602285,0.824415187768263
TSPYL1,ENSSSCG00000004438,0.723292424828986,0.379604331121047,0.824415187768263
LPAR6,ENSSSCG00000061460,0.723466776602236,0.379702037963101,0.824415187768263
,ENSSSCG00000060707,0.879482440631286,0.37971369777045,0.824415187768263
,ENSSSCG00000061734,0.879482440631286,0.37971369777045,0.824415187768263
KCNJ15,ENSSSCG00000012066,0.879482440631286,0.37971369777045,0.824415187768263
,ENSSSCG00000054324,0.879482440631286,0.37971369777045,0.824415187768263
CDC45,ENSSSCG00000010122,-0.729275471239164,0.379724237632772,0.824415187768263
,ENSSSCG00000061195,-0.737904626632347,0.379786592794544,0.824415187768263
CTDNEP1,ENSSSCG00000017935,-0.721692408210426,0.379807620265122,0.824415187768263
EEF1D,ENSSSCG00000006954,-0.720831690795134,0.37989419736802,0.824457414518471
SLC38A2,ENSSSCG00000000808,0.720379592153702,0.380005242017802,0.824457414518471
,ENSSSCG00000055823,-0.852721236938851,0.380017392068273,0.824457414518471
,ENSSSCG00000016571,-0.852721236938851,0.380017392068273,0.824457414518471
ZNF569,ENSSSCG00000029420,-0.72768924815812,0.380234405193961,0.824593707672335
,ENSSSCG00000054729,0.77905774014026,0.38027170078809,0.824593707672335
THPO,ENSSSCG00000023909,-0.74744090872858,0.380280584879664,0.824593707672335
NPNT,ENSSSCG00000038801,-0.723978535086203,0.380314215175329,0.824593707672335
LY6E,ENSSSCG00000040535,0.727341357981192,0.380318150491534,0.824593707672335
,ENSSSCG00000038151,-0.721585261973402,0.380365993799221,0.824594262548843
,ENSSSCG00000014884,-0.722364616402191,0.38052681128615,0.824798800922585
RASL10B,ENSSSCG00000036746,0.723299828924713,0.380595280348711,0.824798800922585
,ENSSSCG00000012322,-0.719648895941476,0.380615105104471,0.824798800922585
PPP6C,ENSSSCG00000005600,0.720421107560733,0.380658155844758,0.824798800922585
,ENSSSCG00000055109,0.797988426190353,0.380770593949106,0.824798800922585
,ENSSSCG00000044383,0.837526074355681,0.380819332321317,0.824798800922585
,ENSSSCG00000045256,0.837526074355681,0.380819332321317,0.824798800922585
PPARD,ENSSSCG00000001539,0.719658692487527,0.380913005003965,0.824798800922585
,ENSSSCG00000061483,0.813527765916687,0.380936636698588,0.824798800922585
CLTC,ENSSSCG00000022659,0.718620178173365,0.381140516948073,0.824798800922585
,ENSSSCG00000032352,-0.729723289165508,0.381176992873568,0.824798800922585
,ENSSSCG00000005508,0.723000700725955,0.381179161159335,0.824798800922585
,ENSSSCG00000046422,-0.731332251314736,0.381188757592075,0.824798800922585
CCDC78,ENSSSCG00000050615,-0.741085694123967,0.381205404000573,0.824798800922585
CARF,ENSSSCG00000016117,0.726194920538024,0.381208857811539,0.824798800922585
YRDC,ENSSSCG00000040425,0.7213674153238,0.381258779138766,0.824798800922585
,ENSSSCG00000033744,0.720819644733008,0.38128013286081,0.824798800922585
SLC25A42,ENSSSCG00000013927,0.722929965021521,0.381317128011936,0.824798800922585
DCTPP1,ENSSSCG00000007795,0.719070199795262,0.381393262763402,0.824847407308404
,ENSSSCG00000032605,0.745465177532966,0.381434803483509,0.824847407308404
,ENSSSCG00000013064,-0.717551048756491,0.381765101638897,0.825379394737361
FGD2,ENSSSCG00000001572,0.726309847002578,0.381808362058584,0.825379394737361
CH25H,ENSSSCG00000010449,-0.730242729768896,0.381823708922824,0.825379394737361
,ENSSSCG00000010077,0.748167616671046,0.382005885954491,0.825670199802847
COX8A,ENSSSCG00000013046,0.717720387502732,0.382219337468577,0.826028520785172
SLC33A2,ENSSSCG00000005899,0.718723933600296,0.382334963011878,0.826175363395664
,ENSSSCG00000042663,-0.770073058168314,0.382401326375531,0.826215733595411
MIPOL1,ENSSSCG00000039714,0.723843352209195,0.382537041138636,0.826405915577893
REEP5,ENSSSCG00000022048,0.71641418090386,0.382660169942171,0.826568863719514
